 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-0.347608,-8.480711,-5.395932,-0.06255,-0.111709,0.164918
-0.430657,-8.489241,-5.236269,-0.067849,-0.204826,0.219551
-0.665289,-8.425196,-5.183297,-0.064368,-0.122951,0.269471
-0.901716,-8.384045,-5.197363,-0.072654,-0.04225,0.301374
-1.004966,-8.364592,-5.064036,-0.085979,-0.02224,0.319961
-1.010054,-8.305186,-4.927117,-0.133284,-0.028274,0.350285
-1.059734,-8.310124,-4.91784,-0.189349,-0.043542,0.403021
-1.101033,-8.288128,-5.006425,-0.245508,-0.061788,0.495614
-1.207575,-8.19625,-5.183447,-0.291116,-0.130467,0.629725
-1.481861,-8.058584,-5.530905,-0.266655,-0.329213,0.7932
-2.110638,-7.917775,-5.792771,-0.193221,-0.561653,0.897407
-2.882918,-7.872734,-5.936722,-0.103299,-0.823038,0.941508
-3.08867,-7.732822,-6.224625,0.008554,-0.874176,0.946545
-3.166481,-7.409605,-6.06167,0.01379,-0.954243,0.996014
-4.81848,-7.933486,-5.709722,0.010351,-0.99143,0.736346
-5.242703,-7.470508,-5.81791,0.105901,-0.966287,0.473221
-5.391443,-7.306056,-5.544073,0.146384,-0.95892,0.249745
-5.675156,-7.202058,-5.795913,0.296549,-1.036102,0.043437
-6.240487,-7.32087,-5.476587,0.379918,-1.006235,-0.169675
-6.919542,-7.334637,-5.303905,0.368134,-0.870711,-0.496145
-7.4117,-6.996605,-5.370344,0.381504,-0.730211,-0.933042
-7.784447,-7.098808,-5.347,0.443946,-0.550541,-1.443352
-7.916278,-7.28376,-4.613627,0.337258,-0.264142,-2.122529
-7.948001,-7.460632,-4.658967,0.202035,-0.145192,-2.958483
-8.714445,-7.551911,-5.131373,0.146029,-0.200018,-4.24961
-10.9421,-7.06918,-5.566369,-0.005129,-0.532404,-6.384697
-10.695048,-4.851999,-4.421642,-0.404559,-0.516022,-8.715791
-7.658901,0.0,-2.906411,-1.447113,0.153197,-11.475878
-6.334908,8.660127,-2.041057,-1.825744,0.270925,-12.330497
1.168221,14.888642,-5.73935,-1.186677,1.86735,-12.833714
11.397597,15.870714,-4.601057,-0.217084,3.019444,-11.089509
23.243209,10.856657,-3.720889,-0.120408,0.897505,-7.93785
25.708937,8.472032,-5.011214,-0.345115,-2.646905,-4.754346
23.09821,7.529315,-6.056881,-0.343243,-2.969896,-2.654942
20.624252,8.319551,-6.541707,-0.115248,-0.951933,-0.978764
19.7167,7.485023,-6.970419,0.136101,0.393899,0.415633
18.828301,5.749077,-7.173477,0.423129,0.369691,1.559835
16.512659,4.311508,-5.729624,0.427612,0.235749,2.479997
13.073987,2.702605,-4.288015,0.088486,0.455765,2.947146
10.745476,1.720683,-3.819799,-0.294902,0.981394,3.279155
9.192088,1.041178,-3.821146,-0.674567,1.528755,3.432058
8.034043,0.73083,-4.149002,-1.002921,1.698574,3.405049
7.803601,0.402376,-4.761469,-1.143178,1.451256,3.28535
8.489091,-0.065841,-5.379322,-1.09879,0.993519,3.363607
8.595334,-0.307056,-5.538836,-0.9668,0.563352,3.582414
8.43178,-0.638953,-5.657947,-0.799505,0.241681,3.842308
8.007258,-1.006463,-5.753865,-0.601178,0.101467,4.094988
7.724592,-1.521814,-5.717952,-0.437506,0.001814,4.362657
7.595305,-2.054075,-5.597494,-0.327324,-0.13988,4.744198
7.253683,-2.521094,-5.54946,-0.240128,-0.338268,5.201794
6.448034,-2.758569,-5.668272,-0.089231,-0.638647,5.694287
4.914099,-2.785504,-5.496638,0.107815,-1.014801,6.127123
2.445228,-2.499846,-5.080945,0.26422,-1.344656,6.270361
-1.470938,-3.376573,-4.780024,0.344843,-1.259147,5.821553
-4.266318,-5.695656,-4.747253,0.264975,-0.720842,4.787225
-8.226926,-7.317279,-5.267992,0.129525,0.153271,3.106664
-8.371775,-8.561815,-5.913828,0.09816,0.710207,1.545452
-5.402965,-9.095123,-5.672163,0.158495,0.944194,1.001869
-3.547309,-9.217078,-5.14918,0.129988,0.8161,0.913498
-2.757372,-9.449166,-4.663456,0.017078,0.571458,0.876767
-2.56404,-9.399636,-4.856937,-0.017637,0.270288,0.856186
-2.975095,-9.17069,-4.9343,0.062104,0.104923,0.781316
-4.643704,-8.977658,-4.885368,0.156325,0.151028,0.404822
-5.107281,-9.203162,-4.803816,0.129744,-0.171947,-0.095532
-3.832069,-9.049633,-4.429722,0.09381,-0.216455,-0.446435
-1.475277,-8.432378,-4.370465,-0.020862,0.118897,-0.364076
-0.367809,-8.436718,-4.352808,-0.140928,0.332668,-0.202962
-0.423175,-8.459463,-4.46788,-0.204452,0.232473,-0.165642
-0.390554,-8.381651,-4.831798,-0.158823,-0.028302,-0.168689
-0.220267,-8.350227,-5.030068,-0.063897,-0.208587,-0.129063
-0.230442,-8.46066,-5.054609,0.011934,-0.245385,-0.060756
-0.44173,-8.606556,-4.791396,0.037814,-0.148768,-0.032752
-0.490961,-8.673744,-4.477307,-0.03729,0.049978,-0.002998
-0.3304,-8.686912,-4.631433,-0.110821,0.156097,0.010536
-0.218471,-8.602367,-5.036951,-0.089749,0.125174,0.010934
-0.055216,-8.604162,-5.323507,-0.013041,0.055621,0.029763
-0.088286,-8.596231,-5.251232,0.044006,0.007009,0.031856
-0.23104,-8.593239,-5.072565,0.054497,0.019104,0.014547
-0.248099,-8.599374,-4.929512,0.020465,0.043815,-0.008744
-0.232986,-8.624064,-4.892252,-0.020377,0.074659,-0.030699
-0.175525,-8.60087,-4.965125,-0.036202,0.079647,-0.037215
-0.135871,-8.552687,-4.984279,-0.032986,0.064568,-0.035167
-0.156521,-8.52665,-5.012261,-0.025684,0.046694,-0.029769
-0.165798,-8.516325,-5.093514,-0.00512,0.0169,-0.024469
-0.248997,-8.540117,-5.061492,0.010412,0.013414,-0.023119
-0.259771,-8.581118,-5.031864,0.013288,0.026792,-0.019564
-0.24346,-8.591593,-5.007323,0.007667,0.000777,-0.014491
-0.171784,-8.618378,-4.963928,0.003439,-0.038386,-0.00674
-0.114024,-8.626608,-4.931008,-0.002923,-0.025729,0.0032
-0.1031,-8.614637,-4.94687,-0.012011,-0.009576,0.020395
-0.166846,-8.566154,-5.141249,0.066385,-0.070915,0.024534
-0.201113,-8.528446,-4.995053,0.049522,-0.076863,0.033327
-0.331447,-8.543409,-4.857386,-0.032617,0.057817,0.027536
-0.384419,-8.600421,-5.023334,-0.061826,0.159157,0.011625
