SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835306.808235, -3.406201, -8.450035, -4.230854, -0.041519, 0.088724, -0.008962, , , 
1647835306.827219, -3.442862, -8.428937, -4.121768, 0.096803, -0.126553, 0.031468, , , 
1647835306.848199, -3.678840, -8.411429, -3.688417, 0.152685, -0.188654, 0.045724, , , 
1647835306.868174, -3.783437, -8.328829, -3.340360, 0.121866, -0.040328, 0.067060, , , 
1647835306.888298, -3.923648, -8.412327, -3.294870, 0.049279, 0.054495, 0.031946, , , 
1647835306.908183, -3.838504, -8.437616, -3.332130, 0.013738, 0.063284, 0.037746, , , 
1647835306.928177, -3.614496, -8.399308, -3.596540, 0.048885, -0.050562, 0.088835, , , 
1647835306.948247, -3.687519, -8.375965, -3.673005, 0.122763, -0.147445, 0.136915, , , 
1647835306.968189, -3.845986, -8.446893, -3.573047, 0.170050, -0.159427, 0.195093, , , 
1647835306.988292, -4.099472, -8.532336, -3.680337, 0.246954, -0.159876, 0.248031, , , 
1647835307.008244, -4.081366, -8.560019, -3.712210, 0.330566, -0.238941, 0.309981, , , 
1647835307.028189, -4.737527, -8.534730, -3.377470, 0.358688, -0.312753, 0.231912, , , 
1647835307.048249, -4.917840, -8.724172, -3.050811, 0.284235, -0.326781, 0.158966, , , 
1647835307.068230, -4.956746, -8.691551, -2.905663, 0.199442, -0.232979, 0.089803, , , 
1647835307.088278, -5.070470, -8.882638, -3.012205, 0.155053, -0.178909, 0.014436, , , 
1647835307.108190, -4.953005, -8.749460, -3.088520, 0.138059, -0.193979, -0.037582, , , 
1647835307.128194, -4.751293, -8.721628, -3.200000, 0.163837, -0.215820, -0.006356, , , 
1647835307.148239, -4.743063, -8.687660, -3.332729, 0.234310, -0.246638, 0.063153, , , 
1647835307.168182, -4.923526, -8.773103, -3.264943, 0.316833, -0.246891, 0.110060, , , 
1647835307.188225, -5.196615, -8.736891, -3.038541, 0.335653, -0.314190, 0.093899, , , 
1647835307.208268, -5.537340, -8.795249, -3.001880, 0.363964, -0.333812, 0.067186, , , 
1647835307.228180, -5.978471, -8.879495, -2.792088, 0.371817, -0.240072, -0.013863, , , 
1647835307.248183, -6.085163, -8.897153, -2.401833, 0.318671, -0.014964, -0.080082, , , 
1647835307.268186, -6.478859, -8.575282, -2.314445, 0.211656, -0.044316, -0.224914, , , 
1647835307.287414, -6.421698, -9.197924, -2.308609, 0.173688, -0.162390, -0.402323, , , 
1647835307.308277, -6.866870, -9.154380, -2.381482, 0.136001, -0.238994, -0.614913, , , 
1647835307.328122, -6.918195, -9.097218, -2.294693, 0.089691, -0.118075, -0.820778, , , 
1647835307.348315, -6.789657, -8.791359, -2.445228, 0.047871, -0.152915, -0.946317, , , 
1647835307.368305, -6.755390, -9.153931, -2.842666, 0.131193, -0.349739, -1.042397, , , 
1647835307.388311, -7.561637, -8.992472, -3.087922, 0.255023, -0.656725, -1.254365, , , 
1647835307.408254, -7.907001, -9.312696, -2.672228, 0.297069, -0.804603, -1.537193, , , 
1647835307.427953, -8.153753, -8.953117, -2.504185, 0.236553, -0.932930, -1.858571, , , 
1647835307.448257, -8.028207, -8.838495, -2.444181, 0.165229, -0.988561, -2.134710, , , 
1647835307.468196, -8.138789, -8.836699, -2.905513, 0.183945, -1.209633, -2.405173, , , 
1647835307.488196, -8.428188, -8.792257, -3.574393, 0.333814, -1.598722, -2.713113, , , 
1647835307.508192, -8.817246, -8.658181, -3.996222, 0.553036, -2.036311, -3.070857, , , 
1647835307.528033, -9.088539, -8.110807, -3.545064, 0.594848, -2.272066, -3.612525, , , 
1647835307.548199, -8.817845, -6.958448, -2.594866, 0.346046, -2.069086, -4.311752, , , 
1647835307.568189, -7.644686, -5.606173, -2.225111, -0.031743, -1.714533, -5.008446, , , 
1647835307.588201, -6.187365, -4.032285, -2.653374, -0.296650, -1.419608, -5.739992, , , 
1647835307.608190, -3.555838, -2.425476, -2.674024, -0.539279, -1.184249, -6.264379, , , 
1647835307.628000, -0.570718, -0.699705, -3.321207, -0.617703, -1.153111, -6.502301, , , 
1647835307.648200, 2.679561, 0.651672, -5.433341, -0.215750, -1.503069, -6.507099, , , 
1647835307.668195, 6.436362, 1.318008, -7.218368, 0.602122, -1.740887, -6.158751, , , 
1647835307.688252, 10.026468, 1.726070, -5.188385, 0.894648, -1.494960, -5.333494, , , 
1647835307.708195, 12.858958, 1.648707, -2.799121, 0.524065, -1.162978, -4.183532, , , 
1647835307.728008, 14.270040, 0.972046, -3.053655, 0.211361, -0.967214, -3.006779, , , 
1647835307.748207, 13.696928, 0.099659, -4.377798, 0.268231, -1.034834, -2.105143, , , 
1647835307.768185, 11.972056, -0.857573, -5.574749, 0.520509, -1.373093, -1.705660, , , 
1647835307.788262, 11.342830, -1.236156, -5.293131, 0.643284, -1.457842, -1.576470, , , 
1647835307.808195, 11.714230, -1.281347, -4.667496, 0.542047, -1.272282, -1.328753, , , 
