SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835316.469299, -3.855413, -8.162731, -4.940585, 0.093989, 0.005720, 0.132415, , , 
1647835316.489867, -3.911826, -8.033594, -4.662857, 0.213108, -0.017704, 0.232098, , , 
1647835316.509318, -4.005649, -7.971644, -4.369867, 0.228132, 0.095579, 0.293893, , , 
1647835316.529805, -4.203620, -8.071452, -4.100519, 0.169468, 0.183243, 0.331472, , , 
1647835316.549858, -4.264372, -8.078785, -4.019565, 0.126773, 0.253710, 0.357300, , , 
1647835316.569402, -4.245368, -8.030601, -4.093935, 0.121189, 0.238097, 0.401398, , , 
1647835316.589795, -4.218733, -7.932738, -4.190601, 0.166343, 0.206642, 0.471784, , , 
1647835316.609856, -4.108899, -7.803900, -4.189254, 0.215699, 0.155377, 0.547062, , , 
1647835316.629784, -4.231153, -7.840861, -4.021960, 0.239804, 0.081992, 0.589715, , , 
1647835316.649308, -4.267515, -7.895479, -3.884592, 0.249778, 0.013367, 0.614655, , , 
1647835316.669326, -4.787505, -7.409156, -3.914370, 0.268233, -0.122911, 0.573366, , , 
1647835316.689781, -4.473267, -7.846547, -3.796007, 0.249823, -0.229395, 0.673239, , , 
1647835316.709854, -4.767454, -7.795970, -3.439570, 0.192463, -0.021918, 0.698677, , , 
1647835316.729817, -5.317073, -7.498490, -3.455132, 0.090361, 0.215791, 0.705832, , , 
1647835316.749849, -5.634005, -7.632565, -3.458873, -0.045884, 0.323499, 0.629387, , , 
1647835316.769390, -6.126313, -7.662642, -3.859603, -0.124648, 0.096262, 0.430822, , , 
1647835316.789782, -5.991939, -7.948899, -4.041412, -0.134155, -0.028749, 0.311098, , , 
1647835316.809854, -6.423942, -7.741053, -4.157681, -0.092282, -0.016609, 0.210584, , , 
1647835316.829793, -6.156989, -7.941717, -3.847183, -0.102499, -0.105866, 0.082024, , , 
1647835316.849848, -6.769904, -7.711125, -4.209605, -0.137823, -0.334353, -0.053795, , , 
1647835316.869340, -7.046435, -7.860014, -4.526687, -0.075676, -0.387428, -0.195186, , , 
1647835316.889790, -7.265803, -8.034193, -4.544344, 0.032014, -0.211026, -0.344920, , , 
1647835316.909881, -7.887248, -7.775768, -4.622754, 0.057317, -0.186745, -0.563910, , , 
1647835316.929798, -8.071901, -8.097190, -4.244171, 0.052238, 0.021257, -0.753068, , , 
1647835316.949353, -8.611494, -8.248025, -4.620660, 0.038592, -0.094034, -0.936500, , , 
1647835316.969339, -9.641001, -8.125472, -5.264101, 0.169757, -0.328093, -1.218665, , , 
1647835316.989789, -9.764751, -8.298902, -5.228488, 0.357160, -0.494702, -1.509405, , , 
1647835317.009855, -10.335918, -8.299051, -4.992060, 0.390198, -0.725410, -1.857132, , , 
1647835317.029799, -10.889727, -8.105270, -4.914249, 0.405348, -0.823932, -2.272620, , , 
1647835317.049877, -11.229853, -7.896376, -5.136909, 0.454488, -0.922435, -2.712069, , , 
1647835317.069335, -11.424981, -7.607725, -5.575647, 0.571172, -1.147094, -3.159091, , , 
1647835317.089803, -11.568483, -7.226449, -5.658097, 0.698848, -1.306080, -3.610674, , , 
