 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-2.466177,-8.650251,-4.378845,0.012771,0.021141,0.211673
-2.519598,-8.70397,-4.088249,0.008384,0.194737,0.342089
-2.82411,-8.663568,-3.832069,-0.005781,0.576367,0.519708
-2.699612,-8.274062,-3.811719,-0.02581,0.896593,0.81334
-2.980332,-8.161085,-4.234445,-0.022072,0.765075,1.035226
-3.530699,-8.119636,-4.592677,0.003335,0.247071,1.192207
-4.399645,-7.805247,-4.738275,0.038096,-0.334119,1.24513
-5.21936,-7.698855,-4.621557,0.003241,-0.826429,1.181303
-6.829909,-7.946505,-4.593575,-0.061214,-1.056551,0.926481
-7.671321,-7.785196,-4.105607,-0.151441,-0.800921,0.540026
-8.827571,-7.802105,-4.707599,-0.36318,-0.650418,0.100911
-10.076596,-6.940042,-5.521777,-0.224847,-0.465243,-0.628385
-10.539725,-6.453571,-6.401946,0.056438,-0.538873,-1.483727
-9.800664,-6.300491,-6.471377,0.3083,-0.794536,-2.164337
-8.719533,-5.695058,-5.850681,0.403492,-1.019958,-2.568877
-7.866748,-5.240309,-5.430049,0.411445,-1.227046,-2.874763
-7.186346,-5.004181,-5.387852,0.395816,-1.600593,-3.207285
-6.49936,-4.638317,-5.468806,0.436741,-2.315052,-3.745927
-6.079477,-4.337545,-5.609465,0.506569,-2.455203,-3.958122
-5.597045,-4.164265,-5.127033,0.57355,-2.552721,-4.459001
-4.280384,-3.630956,-4.543297,0.45154,-2.467357,-5.35675
-3.11351,-3.071761,-4.362684,0.337425,-2.356669,-5.970381
-1.992874,-2.168548,-4.275296,0.191087,-2.182403,-6.58285
-0.443526,-1.017386,-4.064157,-0.133998,-1.932623,-7.078129
0.485125,1.099687,-4.203919,-0.53913,-1.545802,-7.644817
1.366341,3.510049,-4.866813,-0.834953,-0.919177,-8.248926
2.327613,6.254852,-4.933253,-0.89465,0.250467,-8.956416
5.453393,8.346187,-4.585495,-0.769406,1.517775,-9.32446
13.214347,7.699603,-3.680786,-0.798504,2.102101,-8.441287
19.348741,7.617003,-2.184559,-1.087831,2.02287,-6.393739
21.072865,7.752874,-4.782717,-0.910003,0.393177,-4.069894
17.451635,6.965481,-8.206425,0.111239,-1.626639,-3.360892
