 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-4.75683,-7.599795,-4.776432,-0.05234,0.104334,0.022237
-4.165911,-7.518092,-4.779126,-0.01077,-0.043097,0.083258
-3.836708,-7.432799,-4.72361,0.019002,-0.181125,0.171613
-4.124461,-7.402123,-4.462942,0.020564,-0.291868,0.227874
-4.222773,-7.162254,-4.334702,-0.010553,-0.276392,0.294127
-4.354604,-7.219715,-4.343231,-0.021601,-0.20126,0.333098
-4.565443,-7.114819,-4.328417,-0.034779,-0.148847,0.347331
-4.68261,-7.039701,-4.385429,-0.02686,-0.077593,0.36319
-4.852299,-7.03207,-4.478653,-0.005097,-0.028755,0.367279
-5.018845,-7.015011,-4.542848,0.004086,-0.036283,0.361392
-5.204396,-6.980893,-4.565743,0.01282,-0.052379,0.357784
-5.431695,-7.048979,-4.679018,0.042108,-0.0594,0.351725
-5.714959,-7.003489,-4.597017,0.045524,-0.06135,0.353354
-6.161777,-7.03207,-4.609287,0.026114,-0.07504,0.345195
-6.715586,-7.040599,-4.690241,0.04348,-0.063675,0.307714
-7.232883,-7.055263,-4.73603,0.078604,-0.116688,0.219245
-7.732074,-7.018153,-4.70715,0.10462,-0.227583,0.128838
-8.359056,-6.908619,-4.568137,0.099762,-0.249892,0.037603
-9.049633,-6.824672,-4.536114,0.096801,-0.211394,-0.097353
-9.407716,-6.924181,-4.518008,0.149385,-0.132539,-0.265473
-9.685593,-6.896049,-4.270956,0.171667,-0.153089,-0.461159
-9.799767,-6.842179,-4.108899,0.124974,-0.334517,-0.670098
-9.886856,-6.487239,-4.022857,0.059735,-0.493228,-0.930192
-9.511565,-6.467337,-3.972429,0.02024,-0.539218,-1.127601
-9.27828,-6.312911,-3.834613,-0.019859,-0.522245,-1.253546
-9.279626,-6.240786,-3.833715,-0.076707,-0.562649,-1.44504
-9.048287,-6.103867,-3.931578,-0.183694,-0.729312,-1.700842
-8.000075,-6.117185,-4.245219,-0.277449,-0.872309,-1.93143
-7.756316,-5.996577,-4.560805,-0.331393,-1.097978,-2.002975
-7.9691,-5.659145,-4.804863,-0.437229,-1.331378,-2.184981
-7.865252,-5.500229,-5.218611,-0.45183,-1.40219,-2.388958
-7.818116,-5.414337,-5.321113,-0.423177,-1.356161,-2.496541
-8.223335,-4.997597,-5.357176,-0.397365,-1.280731,-3.02022
-8.242039,-4.761768,-5.296872,-0.521978,-1.326674,-3.545268
-7.170784,-3.806631,-5.208436,-0.667323,-1.159921,-3.986478
-6.0904,-3.12982,-5.416732,-0.777566,-0.980579,-4.322747
-5.769278,-2.094926,-5.792921,-0.809325,-0.90213,-4.742967
-4.841674,-0.988656,-6.135441,-0.716451,-0.907639,-5.336195
-3.445705,-0.089633,-6.177489,-0.704537,-1.042153,-5.956495
-1.100884,1.423802,-6.128707,-0.815671,-1.091298,-6.612043
2.599504,2.046444,-6.698677,-0.932918,-1.221348,-6.698722
5.307047,3.03884,-6.969671,-0.806426,-0.946695,-6.60978
8.565705,3.402909,-7.383568,-0.697488,-1.015231,-6.241984
11.14456,3.427,-7.890391,-0.534752,-1.076395,-5.75398
13.74182,2.905962,-7.892785,-0.307526,-0.802539,-4.969521
15.540763,2.172588,-7.693019,-0.036588,-0.441071,-4.072268
16.90875,1.060482,-7.10614,0.139447,-0.348736,-3.123538
17.093702,-0.157868,-6.469283,0.191888,-0.327815,-2.233625
16.830938,-1.181688,-5.716605,0.084122,-0.157761,-1.370555
15.020623,-1.993023,-5.926248,0.026218,-0.014002,-0.837
13.369372,-2.594417,-6.044461,0.024776,0.111335,-0.541753
12.718598,-2.853888,-5.923704,-0.037485,0.227552,-0.279073
11.950059,-3.198205,-6.071396,-0.107718,0.180129,-0.191871
10.528352,-3.134758,-6.227917,-0.080951,0.157026,-0.302751
10.277859,-2.810793,-6.328922,-0.034947,0.156039,-0.174417
9.501389,-2.515109,-6.675633,0.167412,0.179999,0.111028
8.954913,-2.161964,-6.329671,0.345185,0.196011,0.522347
8.611046,-3.279308,-5.270536,0.236355,0.085794,0.930276
7.554454,-3.665223,-4.988918,5.8e-05,-0.195328,0.998833
7.100454,-4.247014,-4.866514,-0.180738,-0.146787,1.042781
6.59019,-4.481048,-5.139902,-0.32633,-0.048719,0.993278
6.290914,-4.741417,-5.788431,-0.290084,0.032714,0.911838
5.917569,-4.801571,-6.28433,-0.129328,-0.070581,0.745407
5.753117,-4.659865,-6.599018,0.0626,-0.357916,0.483154
6.04087,-4.512322,-6.766912,0.245976,-0.642894,0.309538
6.092345,-4.411765,-6.179883,0.407828,-0.240666,0.343956
5.678897,-4.637419,-5.106982,0.236548,0.504108,0.39953
5.499332,-4.802769,-5.316325,0.160294,0.72817,0.281606
6.065111,-5.100547,-5.773617,0.21972,0.333675,0.164079
6.355857,-5.104139,-5.66917,0.317499,-0.197621,0.111346
6.220136,-5.175516,-5.151723,0.315417,-0.433735,0.069242
6.131999,-5.076755,-4.835838,0.258841,-0.289973,0.046756
6.041768,-4.958691,-4.766407,0.189567,-0.00757,0.032387
6.025457,-4.906617,-4.881179,0.116599,0.194973,-0.014805
6.179135,-4.867711,-5.112069,0.096197,0.24629,-0.042655
6.404489,-4.891055,-5.365556,0.118102,0.163632,-0.049763
6.690896,-5.003881,-5.494244,0.167038,-0.004688,-0.015572
6.685658,-5.103989,-5.33877,0.177417,-0.035095,0.007182
6.515371,-5.101146,-5.102792,0.112853,0.072138,-0.003067
6.535871,-5.087828,-5.180155,0.058038,0.085825,-0.018115
6.681469,-5.04174,-5.301361,0.037405,0.034315,0.009682
6.616526,-5.023933,-5.347599,0.047769,0.060874,0.033973
6.457162,-5.037251,-5.311237,0.077756,0.135955,0.019815
6.553379,-5.043835,-5.21921,0.102183,0.206199,0.002742
6.708254,-5.088427,-5.182249,0.129524,0.174164,0.018478
6.578518,-5.158756,-5.026776,0.092285,0.091916,0.002653
6.522254,-5.183596,-4.982932,0.062069,0.048089,-0.020012
6.536171,-5.127183,-4.931457,0.041973,0.046435,-0.024852
6.598569,-5.130325,-4.999243,0.037531,0.006385,-0.013805
6.506542,-5.160851,-4.990564,0.026634,-0.026977,-0.025075
6.552182,-5.155015,-4.932205,-0.008406,0.013623,-0.032759
6.751349,-5.089325,-4.955249,-0.061724,0.06706,-0.017243
7.003788,-5.046528,-5.180753,-0.064961,0.088047,0.032962
6.964284,-4.995651,-5.387852,-0.009697,0.068605,0.052371
6.907272,-4.997148,-5.427356,0.090712,0.081972,0.032281
7.153875,-4.936096,-5.773019,0.34586,-0.193436,0.006393
7.361272,-4.877288,-5.71062,0.408412,-0.322774,0.04909
7.404218,-5.060145,-4.906168,0.213419,-0.387762,0.273451
