SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835488.573971, , , , , , , , , 
1647835488.594374, -3.823690, -8.284087, -4.443638, -0.097816, 0.252058, -0.154937, , , 
1647835488.614360, -3.415179, -8.361300, -4.523395, -0.058706, 0.052809, -0.119619, , , 
1647835488.634021, -3.109619, -8.329128, -4.307318, -0.053772, -0.066049, -0.068644, , , 
1647835488.654324, -2.932897, -8.343344, -4.217985, -0.076273, -0.152396, 0.017801, , , 
1647835488.673904, -2.964022, -8.339304, -4.101716, -0.092131, -0.225824, 0.107104, , , 
1647835488.694296, -3.091363, -8.254309, -3.992930, -0.123957, -0.237975, 0.164370, , , 
1647835488.714305, -3.308338, -8.278102, -4.169353, -0.162003, -0.297646, 0.162197, , , 
1647835488.733994, -3.476381, -8.216152, -4.071190, -0.175342, -0.230840, 0.179172, , , 
1647835488.754348, -3.799149, -8.296058, -3.934870, -0.201384, -0.069528, 0.240840, , , 
1647835488.773902, -4.158130, -7.992444, -4.320187, -0.023218, -0.044089, 0.219280, , , 
1647835488.794299, -4.238485, -7.852084, -4.805761, 0.186052, -0.293291, 0.082752, , , 
1647835488.814367, -3.871424, -8.131158, -4.560505, 0.267192, -0.347192, 0.070854, , , 
1647835488.834120, -3.939509, -7.890989, -4.266767, 0.274428, -0.221889, 0.086147, , , 
1647835488.854356, -3.998466, -7.802105, -3.868282, 0.253079, -0.016656, 0.111866, , , 
1647835488.873903, -3.930381, -7.816620, -3.906140, 0.229464, 0.089896, 0.175800, , , 
1647835488.894293, -3.905242, -8.043320, -3.696947, 0.171933, 0.149617, 0.235038, , , 
1647835488.914369, -4.269011, -8.060080, -3.846285, 0.052950, 0.052508, 0.241411, , , 
1647835488.934181, -4.547188, -8.023119, -3.641880, -0.034198, 0.154167, 0.133713, , , 
1647835488.954371, -4.534917, -8.158242, -3.812018, -0.074089, 0.238531, 0.100753, , , 
1647835488.973907, -4.580706, -8.249222, -4.046051, -0.048736, 0.262987, 0.132832, , , 
1647835488.994293, -4.672285, -8.489540, -4.231153, -0.038576, 0.080835, 0.234521, , , 
1647835489.014372, -5.592556, -8.654291, -4.312556, -0.001711, 0.042971, 0.220357, , , 
1647835489.034168, -6.325780, -8.941445, -4.301483, 0.014419, 0.128245, 0.084495, , , 
1647835489.053441, -6.781726, -8.845827, -4.304475, -0.007579, 0.313655, -0.050591, , , 
1647835489.074019, -6.691943, -9.049484, -4.222175, -0.048090, 0.322999, -0.179027, , , 
1647835489.094299, -7.092074, -8.495525, -4.578312, -0.080649, 0.090072, -0.293839, , , 
1647835489.114377, -7.063194, -8.709806, -4.514716, -0.115315, -0.077916, -0.479678, , , 
1647835489.134290, -7.218967, -8.479963, -4.736928, -0.085837, 0.016036, -0.643162, , , 
1647835489.154375, -7.097760, -8.323442, -4.839579, -0.083238, -0.277979, -0.827780, , , 
1647835489.174018, -7.082049, -8.028506, -5.427805, 0.065634, -0.606036, -0.870244, , , 
1647835489.194301, -7.534553, -8.035240, -5.642834, 0.248126, -0.821142, -0.946044, , , 
1647835489.214369, -8.107665, -8.010849, -5.351190, 0.361122, -0.774889, -1.143955, , , 
1647835489.234394, -8.330325, -7.936479, -4.969166, 0.361145, -0.721620, -1.359416, , , 
1647835489.254365, -8.808418, -7.663989, -5.121796, 0.373255, -0.750116, -1.583700, , , 
1647835489.273907, -8.908375, -7.837868, -5.262455, 0.424877, -1.049680, -1.918975, , , 
1647835489.294298, -9.040057, -7.497891, -5.180603, 0.469253, -1.151916, -2.308881, , , 
1647835489.314393, -8.762479, -6.952013, -4.928314, 0.412872, -1.100073, -2.757686, , , 
1647835489.334312, -8.277952, -6.113295, -5.063288, 0.334225, -1.035362, -3.246830, , , 
1647835489.354369, -7.483526, -5.150676, -5.597045, 0.338811, -1.040289, -3.632092, , , 
1647835489.373906, -6.724864, -4.171447, -5.972635, 0.447441, -1.092783, -3.956207, , , 
1647835489.394297, -5.790077, -3.624971, -5.852327, 0.574688, -1.119542, -4.235954, , , 
1647835489.414306, -5.026626, -2.732383, -5.650316, 0.710448, -1.251248, -4.536976, , , 
1647835489.434330, -3.378667, -1.972972, -5.557092, 0.916896, -1.526071, -4.745109, , , 
1647835489.454361, -1.294365, -1.392079, -5.358223, 1.132347, -1.983747, -4.694927, , , 
1647835489.473899, 0.216226, -1.160889, -4.555118, 1.180718, -2.384834, -4.519742, , , 
1647835489.494312, 1.335216, -1.174506, -3.727473, 0.926092, -2.723152, -4.431607, , , 
1647835489.514440, 2.571073, -1.522862, -4.150349, 0.676527, -2.717964, -4.573212, , , 
1647835489.534342, 4.702511, -1.589002, -4.959289, 0.609344, -2.363511, -4.762455, , , 
