SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835442.722313, -4.449474, -7.125743, -5.441123, 0.001988, 0.729587, 0.084977, , , 
1647835442.742440, -4.176086, -7.301567, -5.615750, 0.200469, 0.713076, 0.295077, , , 
1647835442.761989, -4.444087, -6.390424, -5.640290, 0.347450, 0.445359, 0.323225, , , 
1647835442.782297, -4.973954, -6.222231, -5.651812, 0.357129, 0.118947, 0.173523, , , 
1647835442.802355, -5.223549, -6.831256, -5.165041, 0.282895, 0.137678, -0.084287, , , 
1647835442.822387, -4.764611, -7.402572, -4.964078, 0.171481, 0.165680, -0.143593, , , 
1647835442.842292, -4.471770, -7.038354, -5.094861, 0.170674, 0.109757, -0.142155, , , 
1647835442.862357, -4.138378, -7.077559, -5.489755, 0.267378, 0.004788, -0.028969, , , 
1647835442.882298, -4.589236, -7.088184, -5.135862, 0.347615, 0.130592, 0.011395, , , 
1647835442.902359, -4.994604, -7.229890, -5.168333, 0.368497, 0.130262, -0.016063, , , 
1647835442.922295, -5.097704, -7.241562, -5.746234, 0.514817, 0.098465, -0.138313, , , 
1647835442.942310, -5.368399, -7.335984, -4.174291, 0.213707, 0.101562, -0.361594, , , 
1647835442.962348, -4.491223, -7.495647, -3.618387, -0.237990, 0.036787, -0.373313, , , 
1647835442.982301, -4.021960, -7.203704, -4.739322, -0.338499, 0.042414, -0.227829, , , 
1647835443.002352, -4.063559, -7.311892, -5.924901, -0.149864, -0.143490, -0.135195, , , 
1647835443.022295, -4.118775, -7.406164, -6.252757, 0.072783, -0.334634, -0.069829, , , 
1647835443.042301, -4.103662, -7.446117, -5.809680, 0.192195, -0.303574, 0.037136, , , 
1647835443.062351, -4.173393, -7.396287, -5.398925, 0.207665, -0.207157, 0.105307, , , 
1647835443.082297, -4.453814, -7.431752, -5.326201, 0.224773, -0.123136, 0.114955, , , 
1647835443.102367, -4.808455, -7.537695, -5.134814, 0.233284, -0.111466, 0.046970, , , 
1647835443.122383, -4.827608, -7.696012, -4.837484, 0.182492, -0.168012, 0.021835, , , 
1647835443.142290, -4.979341, -7.703942, -4.827459, 0.125473, -0.269931, 0.044464, , , 
1647835443.162436, -5.238364, -7.809287, -5.250035, 0.194814, -0.298867, 0.078151, , , 
1647835443.182296, -5.566668, -7.823802, -5.330840, 0.289408, -0.308642, 0.098372, , , 
1647835443.202331, -6.529586, -8.010400, -4.853196, 0.313409, -0.312855, 0.011294, , , 
1647835443.222285, -7.334487, -8.066065, -4.801871, 0.293561, -0.347166, -0.194816, , , 
1647835443.242282, -7.479187, -8.120234, -4.685752, 0.250079, -0.346132, -0.395735, , , 
1647835443.262300, -7.434295, -7.942764, -4.737826, 0.220299, -0.250474, -0.520284, , , 
1647835443.282305, -7.224504, -7.869890, -5.179107, 0.271752, -0.374349, -0.582832, , , 
1647835443.302305, -7.640496, -7.879467, -5.429451, 0.393433, -0.589165, -0.712524, , , 
1647835443.322303, -8.126070, -7.776666, -5.280412, 0.440478, -0.745216, -0.894506, , , 
1647835443.342283, -8.546252, -7.683592, -4.984728, 0.425893, -0.681512, -1.146437, , , 
1647835443.362396, -8.681375, -7.490110, -5.123292, 0.420831, -0.749838, -1.402372, , , 
1647835443.382016, -8.616432, -7.174225, -5.291635, 0.475308, -0.827153, -1.581689, , , 
1647835443.402320, -8.876054, -6.993613, -5.169830, 0.533319, -0.817980, -1.874132, , , 
1647835443.422307, -9.032724, -6.629844, -5.002385, 0.527489, -0.854571, -2.212926, , , 
1647835443.442289, -8.691251, -6.420950, -4.881628, 0.508566, -0.968493, -2.505098, , , 
1647835443.462300, -8.555680, -6.161777, -5.119701, 0.551824, -1.090825, -2.854619, , , 
1647835443.482319, -7.859565, -5.937022, -4.978742, 0.563802, -1.129276, -3.225881, , , 
1647835443.502324, -6.873304, -5.456086, -4.911106, 0.540721, -1.145170, -3.547059, , , 
1647835443.522301, -6.003910, -5.124639, -5.194221, 0.568101, -1.223279, -3.823385, , , 
1647835443.541894, -4.624700, -4.778228, -5.388899, 0.670760, -1.322639, -4.094760, , , 
1647835443.562334, -2.711733, -4.286369, -5.108628, 0.708102, -1.499290, -4.192810, , , 
1647835443.582296, -0.982072, -4.170550, -5.062839, 0.756956, -1.775051, -4.081555, , , 
1647835443.601762, -0.126593, -4.254197, -5.430498, 0.898402, -2.160912, -3.993650, , , 
1647835443.622303, 0.652420, -4.098724, -5.089325, 1.019187, -2.383748, -4.065980, , , 
1647835443.642287, 1.727117, -4.000861, -4.314202, 0.873827, -2.385657, -4.116674, , , 
1647835443.661809, 2.878878, -3.716699, -4.349965, 0.705213, -2.184096, -4.180481, , , 
1647835443.682300, 4.414010, -3.528006, -4.274099, 0.609577, -1.705301, -4.121509, , , 
1647835443.702358, 5.641637, -3.558681, -4.292055, 0.557097, -1.285286, -3.933594, , , 
1647835443.721464, 6.070349, -3.252074, -4.450073, 0.632851, -1.019415, -3.837887, , , 
1647835443.742304, 6.865822, -2.877082, -4.350713, 0.898664, -1.032259, -3.955170, , , 
1647835443.762319, 8.856750, -2.216133, -4.058321, 1.065701, -1.932490, -3.708162, , , 
1647835443.782316, 10.930428, -1.841440, -3.025223, 0.807751, -2.726625, -3.119759, , , 
1647835443.802326, 10.997316, -1.515081, -3.451840, 0.637796, -2.893546, -2.760035, , , 
1647835443.822283, 10.809222, -1.632397, -3.534889, 0.419202, -2.415588, -2.550501, , , 
1647835443.842303, 11.061212, -1.818695, -3.788226, 0.270070, -1.589385, -2.432042, , , 
1647835443.862316, 11.068544, -1.510891, -3.880851, 0.079703, -0.874149, -2.345714, , , 
1647835443.882303, 11.785607, -2.262221, -4.004153, 0.087933, -0.420759, -2.178608, , , 
1647835443.901750, 11.622802, -2.036119, -4.332906, 0.204076, -0.491073, -2.023869, , , 
1647835443.921844, 12.102839, -2.483984, -4.037073, 0.338351, -0.387782, -1.694539, , , 
1647835443.941731, 11.986720, -2.311003, -3.592051, 0.352487, -0.283619, -1.234568, , , 
1647835443.961512, 11.438448, -2.927360, -3.553444, 0.328707, -0.406332, -0.902396, , , 
1647835443.982309, 11.067945, -2.916437, -3.503914, 0.216348, -0.416401, -0.604025, , , 
1647835444.002371, 10.849175, -3.588908, -3.666570, 0.172111, -0.258103, -0.398371, , , 
1647835444.022286, 10.145280, -3.896264, -3.607014, 0.071448, -0.267017, -0.395100, , , 
1647835444.042305, 9.863961, -3.742586, -3.428048, -0.185210, -0.449012, -0.518653, , , 
1647835444.062473, 9.745299, -3.393930, -3.040486, -0.577927, -0.306324, -0.625311, , , 
1647835444.082382, 10.003274, -2.946813, -3.330335, -0.937630, 0.049703, -0.594489, , , 
1647835444.102388, 10.160094, -2.362329, -4.042759, -1.044362, 0.402108, -0.413275, , , 
1647835444.121767, 10.327239, -2.113332, -5.143194, -0.785714, 0.340058, -0.101763, , , 
1647835444.142303, 10.155306, -2.182315, -5.852925, -0.266908, -0.027094, 0.248028, , , 
