 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-0.678008,-8.602666,-5.194969,-0.072254,0.261008,0.172369
-0.652121,-8.753201,-5.062689,-0.017517,0.155874,0.169273
-0.493056,-8.704419,-4.68231,-0.044753,0.060654,0.201392
-0.464475,-8.668506,-4.581604,-0.091405,0.050839,0.258835
-0.536002,-8.593089,-4.76102,-0.112289,0.112143,0.296764
-0.839617,-8.554782,-4.898237,-0.100317,0.129697,0.288285
-0.774075,-8.477868,-5.094562,-0.07554,0.126604,0.280345
-0.818667,-8.463653,-5.139154,-0.04886,0.050392,0.290875
-0.979079,-8.469339,-5.075857,-0.016874,-0.057688,0.303784
-1.15191,-8.489689,-5.034707,-0.002554,-0.147977,0.307614
-1.162834,-8.496124,-4.980239,0.010632,-0.186039,0.33724
-1.11076,-8.552986,-4.872799,-0.008104,-0.205621,0.426397
-1.275511,-8.566154,-4.778677,-0.064688,-0.202478,0.546654
-1.637784,-8.555081,-4.821473,-0.113777,-0.209813,0.639665
-1.88693,-8.502109,-4.979341,-0.134134,-0.252624,0.728642
-2.551471,-8.433126,-4.931906,-0.153228,-0.36334,0.751709
-2.918083,-8.213458,-4.88462,-0.189299,-0.520395,0.80209
-3.329287,-8.042872,-4.913351,-0.229206,-0.765869,0.834457
-3.851522,-7.920019,-4.904672,-0.261596,-0.96792,0.830779
-5.05386,-7.587375,-5.338621,-0.21402,-1.074691,0.665563
-5.474941,-7.52722,-5.64867,-0.117552,-1.151285,0.456388
-5.662437,-7.301717,-5.913528,0.041986,-1.21094,0.230765
-5.988497,-7.195025,-5.977573,0.23773,-1.079655,-0.011493
-6.653486,-7.439233,-5.825242,0.366431,-0.85005,-0.443874
-6.757185,-7.775619,-5.644779,0.45173,-0.660316,-0.949888
-6.500706,-7.769484,-5.272032,0.494418,-0.469169,-1.432738
-6.307075,-7.805696,-4.903924,0.512004,-0.235782,-1.920238
-6.519411,-8.012196,-4.994903,0.547809,-0.164856,-2.592573
-7.501782,-8.38614,-5.559037,0.70125,-0.25212,-3.590175
-9.882367,-8.11769,-6.141726,0.935146,-0.503411,-5.252332
-11.345822,-7.158364,-6.642563,1.171129,-1.009109,-7.564147
-10.086323,-1.273266,-5.570709,1.068589,-1.747772,-9.930666
-5.150227,5.973683,-3.880851,0.590925,-1.695491,-11.485435
1.691204,6.977901,-3.185635,0.504886,-0.239223,-11.256113
9.003844,5.911583,-1.6104,0.056378,1.515534,-9.517421
12.517335,5.769278,0.081104,-0.3358,2.999747,-7.775927
16.538846,3.575291,-0.220566,-0.647459,2.148856,-6.360984
17.933468,3.522469,-1.87481,-0.892519,-0.417746,-5.020485
16.61561,4.552126,-2.613271,-0.815357,-1.958252,-3.971879
16.210242,4.917391,-3.199551,-0.700136,-2.292921,-3.067988
17.213262,4.665401,-4.15409,-0.456002,-1.653823,-1.974874
18.091785,3.197756,-4.549582,0.005047,-0.917773,-0.735631
17.277158,2.342277,-4.514567,0.266045,-0.577844,0.340479
15.05893,1.735347,-3.895965,0.296663,-0.298201,1.10945
12.520627,1.187823,-2.975244,-0.005812,0.218684,1.473795
10.897059,0.630573,-2.742708,-0.455085,0.63553,1.623912
9.989058,0.259771,-3.048567,-0.806886,0.797973,1.67695
9.550171,0.092925,-3.425803,-0.987091,0.868567,1.69774
9.679757,-0.05776,-3.862595,-1.020355,0.810105,1.780495
9.986664,-0.257526,-4.114735,-0.929702,0.732853,1.98704
9.8478,-0.441581,-3.93936,-0.883924,0.695579,2.202991
9.942521,-0.889446,-3.759944,-0.928974,0.652652,2.433246
10.042479,-1.245583,-3.687968,-1.020156,0.568836,2.720478
9.861118,-1.669806,-3.814711,-1.079712,0.442919,3.009055
9.737517,-2.247108,-4.262876,-1.013129,0.292709,3.296589
9.630377,-2.584241,-4.537461,-0.864043,0.159921,3.680601
9.046341,-2.921076,-4.45965,-0.750749,-0.000282,4.080006
8.335114,-3.348141,-4.352359,-0.683094,-0.178743,4.476169
7.285406,-3.669713,-4.333355,-0.631273,-0.452804,4.830272
5.852776,-3.924994,-4.389021,-0.55251,-0.843102,5.086434
4.239682,-4.173842,-4.455909,-0.428251,-1.105717,5.221527
2.171691,-4.205266,-4.390068,-0.321126,-1.223117,5.150206
-0.855329,-5.114015,-4.07553,-0.331712,-0.966352,4.563588
-2.367566,-6.648698,-4.284424,-0.413996,-0.560456,3.639711
-3.56766,-7.487866,-4.366575,-0.572729,0.008574,2.712537
-4.166061,-8.162731,-4.927267,-0.637921,0.498612,1.849339
-3.257162,-8.881291,-5.880758,-0.485842,0.544714,1.177229
-1.937358,-9.086295,-6.059874,-0.288898,0.347576,0.791846
-0.851139,-9.077017,-5.833173,-0.169288,0.122475,0.637339
-0.059705,-9.124602,-5.692214,-0.076232,-0.100105,0.738995
-0.35105,-9.036016,-5.447108,0.018725,-0.161888,0.818135
-0.95813,-8.917653,-5.200206,0.076963,-0.139854,0.703746
-1.249474,-8.77445,-4.949862,0.063376,-0.102191,0.476013
-1.063175,-8.601918,-4.884471,0.024551,-0.151774,0.262964
-0.647482,-8.537125,-4.907066,-0.008302,-0.206021,0.121371
-0.178218,-8.512584,-4.924873,-0.019977,-0.232234,0.094355
0.116119,-8.53069,-4.970662,-0.012985,-0.22,0.154089
0.113425,-8.52665,-5.004929,0.01016,-0.159501,0.210708
-0.122404,-8.626458,-4.96318,0.024848,-0.071311,0.180304
-0.668282,-8.706664,-4.997597,0.010888,-0.056729,0.021781
-0.522086,-8.802282,-5.003732,0.002696,-0.135651,-0.079063
-0.249296,-8.741829,-5.193173,0.039725,-0.236425,-0.120375
0.226252,-8.661174,-5.278317,0.091992,-0.243418,-0.084292
0.32636,-8.652046,-5.171924,0.107856,-0.179333,-0.06378
0.397737,-8.57199,-5.047875,0.092475,-0.072754,-0.044045
0.248847,-8.580071,-4.813842,0.052042,-0.025065,-0.064763
0.216526,-8.56376,-4.72795,0.00072,-0.027394,-0.085082
0.339677,-8.528595,-4.886715,-0.005911,-0.044165,-0.079487
0.361824,-8.50181,-4.976647,0.017808,-0.050579,-0.075047
0.418985,-8.50615,-4.974552,0.041159,-0.041087,-0.064075
0.416292,-8.582614,-4.846612,0.031302,-0.025671,-0.04394
0.364517,-8.608651,-4.775983,-0.000138,-0.005826,-0.018106
0.293589,-8.611794,-4.841076,-0.020532,-0.013323,-0.017454
0.293589,-8.618976,-5.019444,-0.006981,-0.004092,-0.010226
0.303166,-8.605359,-5.030218,0.01921,0.012752,-0.001867
0.337882,-8.574684,-4.948964,0.024665,0.024485,0.008169
0.374842,-8.593837,-4.891504,0.004195,0.024238,0.027661
0.315286,-8.550891,-4.989067,0.001107,0.014771,0.017778
0.25618,-8.565705,-5.027973,0.011542,0.012404,-0.008792
0.324115,-8.568848,-4.97964,0.018012,0.001628,-0.01627
0.374992,-8.585906,-4.910059,0.023549,-0.001414,-0.007312
0.347608,-8.577976,-4.923376,0.037959,-0.01758,-0.007836
0.323666,-8.603713,-4.684854,-0.017889,0.043254,-0.004294
0.346112,-8.575133,-4.871003,-0.036492,0.080686,0.007503
