SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835245.968374, -3.738546, -8.672098, -2.938583, -0.141335, 0.123685, 0.003186, , , 
1647835245.988470, -3.675698, -8.687510, -3.110517, -0.087787, -0.027392, 0.030938, , , 
1647835246.008298, -3.609409, -8.715942, -3.129970, -0.071064, -0.164518, 0.060998, , , 
1647835246.028383, -3.639935, -8.686014, -3.117550, -0.054329, -0.188102, 0.070589, , , 
1647835246.048217, -3.804237, -8.659229, -3.106776, -0.049152, -0.162385, 0.073197, , , 
1647835246.068425, -4.005948, -8.705467, -3.111864, -0.033086, -0.103348, 0.065875, , , 
1647835246.088395, -4.047548, -8.672996, -3.106626, 0.008812, -0.041243, 0.035755, , , 
1647835246.108373, -3.953276, -8.586206, -3.115156, 0.050187, -0.005272, 0.027722, , , 
1647835246.128404, -4.052037, -8.620473, -2.945467, 0.044234, 0.129265, 0.041649, , , 
1647835246.148407, -4.238635, -8.554183, -2.962675, 0.082782, 0.283681, 0.084844, , , 
1647835246.167550, -4.438102, -8.317756, -3.054103, 0.095790, 0.242153, 0.100000, , , 
1647835246.188393, -4.071190, -8.724920, -2.696769, 0.053010, 0.401812, 0.180784, , , 
1647835246.208384, -4.938639, -8.320749, -2.924218, 0.023207, 0.377527, 0.132420, , , 
1647835246.228473, -4.752790, -8.588450, -2.801066, -0.055211, 0.381537, 0.090303, , , 
1647835246.248411, -4.770746, -8.922142, -2.779369, -0.099473, 0.551659, 0.094195, , , 
1647835246.268409, -5.732317, -8.529643, -3.031059, -0.175486, 0.663395, -0.042435, , , 
1647835246.288402, -5.543624, -8.658481, -3.061585, -0.263897, 0.950375, -0.191823, , , 
1647835246.308318, -4.822221, -9.147646, -3.286790, -0.281301, 1.154002, -0.202037, , , 
1647835246.328428, -5.525369, -8.605958, -3.845836, -0.222397, 1.071257, -0.288013, , , 
1647835246.348412, -5.552902, -8.985888, -3.966294, -0.130866, 0.838596, -0.441985, , , 
1647835246.368420, -5.081094, -9.383624, -4.012083, -0.010782, 0.614872, -0.545996, , , 
1647835246.388402, -5.982661, -8.481310, -4.223521, 0.087403, 0.402527, -0.678351, , , 
1647835246.408356, -5.531653, -9.228600, -3.661483, 0.063392, 0.244770, -0.814398, , , 
1647835246.428438, -5.575347, -8.930073, -3.542371, -0.048093, 0.202283, -0.909912, , , 
1647835246.447646, -5.658396, -8.976161, -4.045453, -0.136888, 0.097102, -0.913385, , , 
1647835246.468419, -6.364087, -8.901193, -4.907066, -0.055495, -0.019468, -0.926390, , , 
1647835246.488401, -7.046884, -9.044546, -5.536142, 0.149875, -0.317994, -0.991444, , , 
1647835246.508364, -7.872734, -8.874108, -5.653907, 0.367054, -0.579550, -1.143147, , , 
1647835246.528413, -7.427861, -9.601497, -5.046229, 0.488788, -0.604504, -1.256203, , , 
1647835246.548415, -8.739285, -7.626879, -5.169680, 0.453408, -0.546149, -1.484052, , , 
1647835246.568415, -9.066692, -6.725462, -5.738901, 0.505314, -0.666890, -1.983534, , , 
1647835246.588428, -8.323292, -6.755539, -5.958869, 0.627005, -1.046771, -2.429757, , , 
1647835246.608408, -7.846397, -5.698948, -5.917269, 0.673459, -1.364133, -2.798023, , , 
1647835246.628423, -6.971466, -5.194071, -6.105214, 0.731940, -1.557062, -3.152175, , , 
1647835246.648529, -5.684733, -4.451419, -6.455366, 0.854055, -1.949204, -3.548041, , , 
1647835246.668415, -3.607314, -3.777452, -6.410176, 0.984972, -2.436719, -3.855632, , , 
1647835246.688429, -1.708562, -3.175310, -5.807286, 1.053715, -2.649296, -4.038890, , , 
1647835246.708401, 0.259472, -2.567482, -5.199907, 1.067821, -2.796506, -4.197618, , , 
1647835246.727388, 2.403180, -2.141464, -4.579958, 1.009472, -3.020997, -4.224913, , , 
1647835246.748339, 5.084985, -2.070984, -3.814412, 0.586418, -3.164556, -4.030620, , , 
1647835246.768142, 6.697480, -2.504485, -3.434333, 0.221441, -2.849777, -3.791921, , , 
1647835246.788304, 7.944709, -2.988263, -4.246416, 0.087236, -2.529397, -3.538944, , , 
1647835246.808327, 9.031378, -3.471892, -4.677522, 0.087884, -2.108154, -3.299828, , , 
1647835246.828314, 9.749040, -3.877859, -4.615871, 0.041187, -1.858853, -3.040769, , , 
1647835246.848149, 10.005219, -3.973627, -4.849306, 0.058320, -1.931449, -2.987915, , , 
1647835246.868316, 10.532093, -3.717746, -5.497386, 0.116536, -2.330624, -2.982337, , , 
1647835246.888303, 12.211177, -4.205415, -5.596746, 0.103319, -2.558198, -2.539602, , , 
1647835246.908317, 12.758102, -4.386327, -5.700145, 0.127667, -2.349632, -1.916490, , , 
1647835246.928331, 12.131719, -4.388572, -5.500529, 0.008226, -1.921401, -1.379162, , , 
1647835246.948321, 10.940454, -4.388272, -5.587618, -0.204466, -1.601341, -1.175677, , , 
1647835246.968320, 10.445603, -4.199280, -5.404611, -0.434673, -1.016695, -1.007311, , , 
1647835246.988304, 10.329933, -4.190601, -5.438279, -0.580434, -0.420869, -0.720703, , , 
1647835247.008318, 10.131364, -4.496610, -5.632359, -0.661303, 0.094540, -0.404133, , , 
1647835247.028314, 9.494656, -4.483292, -5.808184, -0.620843, 0.535476, -0.229545, , , 
1647835247.048322, 9.061604, -4.602404, -6.129007, -0.414648, 0.833499, -0.164866, , , 
1647835247.068318, 8.839692, -4.762965, -6.289268, -0.116208, 0.792809, -0.090191, , , 
1647835247.088307, 8.623765, -4.944026, -6.154445, 0.173801, 0.513330, -0.041359, , , 
1647835247.108323, 8.589348, -5.117905, -5.703737, 0.355902, 0.190252, 0.099048, , , 
1647835247.128310, 8.385841, -5.406107, -5.235520, 0.431043, 0.051953, 0.250365, , , 
1647835247.148323, 7.957428, -5.616199, -4.835988, 0.381910, 0.044730, 0.333457, , , 
1647835247.168298, 7.573458, -5.826739, -4.408473, 0.259277, 0.255697, 0.406008, , , 
1647835247.188304, 7.053468, -5.950190, -4.277989, 0.115527, 0.579490, 0.496073, , , 
1647835247.208419, 6.527940, -6.005107, -4.360440, 0.061094, 0.857719, 0.529793, , , 
1647835247.228326, 6.128558, -6.064513, -4.677372, 0.223371, 0.897264, 0.441814, , , 
1647835247.248343, 5.985654, -6.220884, -4.732888, 0.363759, 0.698539, 0.379465, , , 
