SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835236.805756, -3.960907, -8.117391, -3.754258, 0.038309, -0.123147, -0.030914, , , 
1647835236.825739, -3.846435, -8.196549, -3.545214, 0.015598, -0.124223, -0.029311, , , 
1647835236.844917, -3.782988, -8.174702, -3.497031, -0.007463, -0.137893, -0.034977, , , 
1647835236.865738, -3.902549, -8.319551, -3.486257, -0.026839, -0.115022, -0.064840, , , 
1647835236.885768, -3.734356, -8.364293, -3.464859, -0.047438, -0.074406, -0.078946, , , 
1647835236.905752, -3.431490, -8.352322, -3.499575, -0.066278, -0.109541, -0.069927, , , 
1647835236.925737, -3.653552, -8.313117, -3.687370, -0.076759, -0.149704, -0.079321, , , 
1647835236.945745, -3.494487, -8.551789, -3.688866, -0.065672, -0.182421, -0.047061, , , 
1647835236.965020, -3.462913, -8.499715, -3.705925, -0.048291, -0.235977, 0.003479, , , 
1647835236.985037, -3.479523, -8.583961, -3.777751, -0.031513, -0.293655, 0.068263, , , 
1647835237.005748, -4.073285, -8.432528, -3.847332, 0.015992, -0.281463, 0.062285, , , 
1647835237.025742, -4.067000, -8.460061, -3.847931, 0.062744, -0.282393, 0.062751, , , 
1647835237.045112, -3.958364, -8.772505, -3.734805, 0.080558, -0.306892, 0.139393, , , 
1647835237.065758, -4.390816, -8.672247, -3.722086, 0.053288, -0.313996, 0.234609, , , 
1647835237.085745, -4.807707, -8.987234, -3.856909, 0.082416, -0.205095, 0.329374, , , 
1647835237.105833, -5.421370, -8.723423, -3.782988, 0.098979, -0.114190, 0.308391, , , 
1647835237.125196, -6.124218, -7.936928, -3.830723, 0.086261, -0.082030, 0.169827, , , 
1647835237.145753, -6.226570, -8.186075, -3.435530, 0.018646, 0.122284, -0.059863, , , 
1647835237.165751, -5.975778, -8.454225, -3.141342, -0.207721, 0.454166, -0.179795, , , 
1647835237.185742, -5.725584, -8.594286, -3.884742, -0.303377, 0.659412, -0.372761, , , 
1647835237.205751, -5.800702, -8.310274, -4.830900, -0.201166, 0.402958, -0.575406, , , 
1647835237.225741, -5.361815, -8.239645, -4.938789, -0.035162, 0.046764, -0.724489, , , 
1647835237.245832, -5.053262, -8.054094, -4.950162, 0.139112, -0.320372, -0.751179, , , 
1647835237.265751, -5.139304, -8.065616, -4.507384, 0.248232, -0.402233, -0.688391, , , 
1647835237.285034, -5.665429, -8.196400, -4.125958, 0.261265, -0.378072, -0.714947, , , 
1647835237.305849, -6.075287, -8.201936, -3.931878, 0.248631, -0.427637, -0.849417, , , 
1647835237.325745, -6.685359, -7.800309, -4.365228, 0.233965, -0.720052, -0.940374, , , 
1647835237.345760, -6.911462, -7.949797, -4.484190, 0.279022, -0.792882, -1.011186, , , 
1647835237.365770, -7.404518, -7.962516, -4.727501, 0.311022, -0.779100, -1.119948, , , 
1647835237.385757, -7.837718, -7.784148, -4.931457, 0.383705, -0.843430, -1.341803, , , 
1647835237.405763, -8.085369, -7.409905, -4.756830, 0.400691, -0.952697, -1.670979, , , 
1647835237.425745, -8.123975, -6.822727, -4.812495, 0.361873, -1.088594, -2.062788, , , 
1647835237.445763, -7.544728, -6.552182, -5.131522, 0.380641, -1.243414, -2.332104, , , 
1647835237.465766, -7.511209, -6.190508, -5.258714, 0.482561, -1.403918, -2.643253, , , 
1647835237.485760, -6.969970, -5.760449, -4.695927, 0.476666, -1.596061, -3.098338, , , 
1647835237.505811, -5.465065, -5.333832, -4.620061, 0.355479, -1.848021, -3.542562, , , 
1647835237.525749, -3.362357, -4.893449, -4.906767, 0.281777, -2.100834, -3.896418, , , 
1647835237.545777, -1.099387, -4.298639, -5.201104, 0.287052, -2.348477, -4.092242, , , 
1647835237.565759, 0.815375, -3.840000, -5.143942, 0.286497, -2.514791, -4.050895, , , 
1647835237.585840, 2.627487, -3.827730, -4.885518, 0.245388, -2.705095, -3.853358, , , 
1647835237.605836, 3.690961, -3.951181, -4.860828, 0.136491, -2.819192, -3.800965, , , 
1647835237.625745, 5.064634, -4.315548, -4.927566, 0.089885, -2.922791, -3.677083, , , 
1647835237.644946, 6.216994, -4.745308, -5.216816, 0.098854, -2.881416, -3.588603, , , 
1647835237.665526, 6.976853, -4.547487, -5.121946, 0.011536, -2.268108, -3.623445, , , 
1647835237.685767, 8.220940, -4.188207, -5.169081, -0.093012, -1.853842, -3.563070, , , 
1647835237.705808, 9.839121, -4.043058, -5.597494, -0.074280, -1.568834, -3.267498, , , 
1647835237.725745, 11.002105, -3.910330, -5.859210, 0.042449, -1.387382, -2.926937, , , 
1647835237.745760, 12.261305, -3.912724, -5.590910, 0.068932, -1.422647, -2.411161, , , 
1647835237.765753, 13.192650, -3.735104, -5.410596, 0.064717, -1.491406, -1.742239, , , 
1647835237.785762, 13.300389, -3.904195, -5.458780, 0.098547, -1.483630, -1.103275, , , 
1647835237.805842, 12.761394, -4.314052, -5.392939, 0.122731, -1.296400, -0.577520, , , 
1647835237.825745, 11.574768, -4.353257, -5.314828, 0.122783, -1.140048, -0.227666, , , 
1647835237.845161, 10.916512, -5.260809, -5.170129, 0.124449, -0.878816, 0.141737, , , 
1647835237.865745, 9.797821, -5.934478, -4.715829, -0.015655, -0.535113, 0.373576, , , 
1647835237.885761, 8.367286, -6.041618, -4.370166, -0.250914, -0.209315, 0.384404, , , 
1647835237.905760, 7.584232, -6.420501, -4.333056, -0.445632, 0.007485, 0.291491, , , 
1647835237.925745, 6.995708, -6.571186, -4.474763, -0.619659, 0.154867, 0.178551, , , 
1647835237.945770, 6.552182, -6.530035, -4.734683, -0.701191, 0.275532, 0.086602, , , 
1647835237.965751, 6.518962, -6.440702, -5.199757, -0.609039, 0.312725, 0.080545, , , 
1647835237.985751, 6.534525, -6.495319, -5.576545, -0.383240, 0.207622, 0.106959, , , 
1647835238.005762, 6.363189, -6.230461, -5.826439, -0.190364, 0.167847, 0.157919, , , 
1647835238.025746, 6.178237, -6.152649, -5.542278, -0.011052, 0.198759, 0.234014, , , 
1647835238.045761, 6.096835, -6.088156, -5.560084, 0.139780, 0.175527, 0.378148, , , 
1647835238.065758, 5.795464, -6.151901, -5.479280, 0.241313, 0.217696, 0.468551, , , 
1647835238.085748, 5.378125, -6.164620, -5.159953, 0.270948, 0.367748, 0.459529, , , 
1647835238.105819, 5.260211, -6.505046, -4.899434, 0.348043, 0.406071, 0.435162, , , 
1647835238.125757, 5.404461, -6.766612, -5.038298, 0.423615, 0.126122, 0.469506, , , 
1647835238.145754, 5.297171, -7.016208, -4.750994, 0.448482, 0.044073, 0.483567, , , 
1647835238.165752, 5.080646, -7.211186, -4.390218, 0.404327, 0.136725, 0.452119, , , 
1647835238.185752, 4.932355, -7.379528, -4.148703, 0.319452, 0.184391, 0.378165, , , 
1647835238.205737, 4.960337, -7.453150, -4.091691, 0.275213, 0.165803, 0.324171, , , 
