SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835463.381914, -3.211223, -8.688408, -4.077774, 0.150986, 0.245427, 0.237958, , , 
1647835463.401986, -3.022081, -8.747814, -4.079869, 0.310158, 0.005385, 0.276069, , , 
1647835463.421040, -2.885612, -8.766369, -3.793912, 0.385724, -0.118792, 0.357496, , , 
1647835463.442026, -2.950854, -8.605958, -3.613150, 0.422246, -0.220672, 0.460556, , , 
1647835463.461925, -2.699013, -8.740482, -3.394679, 0.455407, -0.165571, 0.548554, , , 
1647835463.481308, -2.744354, -8.744073, -3.239355, 0.536337, -0.054863, 0.681233, , , 
1647835463.501887, -3.124882, -8.571691, -3.333327, 0.616159, -0.206983, 0.649278, , , 
1647835463.520939, -3.363704, -8.827571, -2.963872, 0.607779, -0.406561, 0.657560, , , 
1647835463.541909, -3.476231, -8.671948, -2.581099, 0.572645, -0.381677, 0.629449, , , 
1647835463.562053, -3.992930, -8.166173, -2.467225, 0.479665, -0.289007, 0.626741, , , 
1647835463.582003, -4.149600, -8.298004, -2.191592, 0.401786, -0.050997, 0.571519, , , 
1647835463.601944, -3.637092, -8.981997, -1.972822, 0.368070, 0.061450, 0.599793, , , 
1647835463.621010, -5.241656, -7.932439, -2.222418, 0.232298, 0.111624, 0.441396, , , 
1647835463.641997, -5.127632, -8.529194, -2.061707, 0.102774, 0.226817, 0.350369, , , 
1647835463.661898, -5.669470, -8.206725, -2.792537, 0.109051, 0.340804, 0.342863, , , 
1647835463.681986, -5.876269, -8.600571, -2.563591, 0.140806, 0.129435, 0.197488, , , 
1647835463.701234, -6.256498, -8.523059, -2.607884, 0.118021, -0.137313, 0.106361, , , 
1647835463.721107, -6.447735, -8.393622, -2.782511, 0.106941, -0.184175, 0.126864, , , 
1647835463.741919, -7.221511, -8.512434, -2.974047, 0.176054, -0.023786, 0.103653, , , 
