SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835401.219315, -7.632266, -5.590910, -3.247884, -0.072725, -0.170950, -0.110693, , , 
1647835401.238919, -7.540089, -5.905298, -3.023129, -0.026912, -0.005705, -0.078601, , , 
1647835401.259442, -7.436390, -6.010643, -3.164087, 0.037734, 0.082579, -0.067528, , , 
1647835401.279316, -7.196671, -6.103867, -3.411438, 0.099841, 0.041618, -0.060605, , , 
1647835401.299325, -7.004836, -6.268618, -3.346795, 0.185757, 0.102892, -0.019290, , , 
1647835401.319303, -6.833351, -6.417209, -3.139995, 0.223122, 0.155346, 0.036177, , , 
1647835401.338833, -6.934655, -6.394613, -3.001132, 0.136880, 0.029777, 0.059591, , , 
1647835401.359354, -7.028628, -6.395362, -2.742558, 0.048075, -0.017783, 0.096247, , , 
1647835401.379305, -7.305906, -6.299145, -2.712182, 0.011356, -0.013619, 0.119114, , , 
1647835401.399301, -7.425018, -6.190208, -2.823961, 0.008695, -0.019646, 0.167787, , , 
1647835401.419308, -7.969400, -5.796661, -2.942773, 0.025972, 0.014354, 0.188301, , , 
1647835401.438899, -9.137471, -5.186589, -3.057246, 0.026654, -0.015739, 0.101311, , , 
1647835401.459319, -10.104279, -4.588487, -3.239504, -0.011260, -0.135384, -0.114364, , , 
1647835401.479302, -10.913669, -3.924246, -3.254319, 0.092432, -0.012594, -0.410380, , , 
1647835401.499344, -10.393529, -3.809175, -3.774758, 0.348377, 0.183653, -0.666270, , , 
1647835401.519313, -10.022577, -3.754258, -3.886089, 0.501942, 0.033320, -0.834948, , , 
1647835401.538884, -10.383204, -3.874716, -3.077447, 0.456301, -0.151274, -0.968376, , , 
1647835401.559315, -10.561272, -4.058920, -2.725649, 0.306380, -0.258701, -1.157044, , , 
1647835401.579304, -10.199898, -4.326173, -2.957587, 0.184392, -0.401812, -1.312871, , , 
1647835401.599298, -9.927108, -4.695478, -3.347692, 0.192240, -0.452558, -1.367083, , , 
1647835401.619303, -10.177153, -4.781221, -3.376423, 0.140186, -0.751582, -1.431799, , , 
1647835401.638917, -10.541371, -4.919935, -2.852841, -0.116298, -1.086289, -1.501509, , , 
1647835401.659314, -11.235240, -4.518906, -2.956689, -0.440691, -1.395365, -1.628665, , , 
1647835401.679315, -12.265046, -3.755754, -3.483563, -0.640274, -1.513269, -1.824651, , , 
1647835401.698636, -13.349470, -2.812588, -4.484040, -0.676308, -1.516538, -2.103400, , , 
1647835401.719462, -14.112173, -1.576582, -5.360318, -0.725845, -1.629575, -2.582598, , , 
1647835401.739062, -13.772795, -0.171335, -6.187515, -0.642144, -1.554295, -3.322161, , , 
1647835401.758441, -11.613524, 0.928651, -7.341071, -0.312644, -1.334800, -4.167176, , , 
1647835401.779356, -8.105570, 1.211616, -7.624934, 0.207876, -1.002461, -4.953328, , , 
1647835401.799315, -3.641581, 0.800112, -7.542035, 0.624239, -0.995127, -5.536871, , , 
1647835401.819315, 1.642871, -0.321422, -6.834997, 0.533126, -1.710079, -5.853739, , , 
1647835401.839106, 5.811027, -1.741782, -4.993706, 0.172301, -2.081240, -5.702574, , , 
1647835401.859323, 8.333617, -3.166781, -4.592079, 0.190109, -2.027355, -5.296008, , , 
1647835401.879313, 9.605687, -4.122067, -2.809895, 0.130473, -1.650990, -5.043865, , , 
1647835401.899312, 10.959608, -5.005827, -2.319084, 0.017265, -1.286890, -4.630220, , , 
1647835401.919174, 11.573122, -5.726481, -2.033276, -0.045385, -1.216974, -4.294834, , , 
1647835401.939164, 12.568811, -6.124368, -2.493711, -0.014964, -1.221507, -3.728977, , , 
1647835401.959320, 11.868058, -5.896171, -2.110339, 0.110587, -1.321589, -3.276073, , , 
1647835401.979310, 11.967567, -6.014833, -1.336114, 0.206173, -1.109574, -3.006897, , , 
1647835401.999310, 12.124536, -6.334609, -0.403722, 0.230285, -0.756080, -2.663709, , , 
1647835402.019317, 11.192444, -6.718130, 0.313790, -0.022250, -0.663796, -2.348152, , , 
1647835402.039127, 11.013926, -6.870461, -0.057760, -0.259030, -0.437134, -2.050787, , , 
1647835402.059320, 11.072135, -7.028029, -1.014992, -0.164049, -0.193624, -1.834579, , , 
1647835402.079308, 10.352079, -7.054964, -1.065719, -0.075713, -0.134812, -1.668170, , , 
1647835402.099390, 9.407417, -7.129184, -0.663792, -0.302224, -0.424128, -1.631106, , , 
1647835402.119320, 8.980202, -7.081300, -0.721702, -0.741060, -0.490476, -1.583340, , , 
1647835402.139179, 9.359682, -7.065289, -1.902343, -0.713839, -0.305401, -1.513777, , , 
1647835402.159316, 9.430910, -7.241712, -2.901772, -0.458642, 0.068142, -1.214350, , , 
1647835402.179308, 9.053524, -7.250241, -3.277961, -0.487287, -0.026870, -1.101303, , , 
1647835402.199316, 9.033622, -6.938097, -3.478176, -0.628446, -0.348102, -0.974294, , , 
1647835402.219312, 9.042600, -6.949919, -3.810372, -0.699376, -0.655720, -0.819105, , , 
1647835402.239226, 8.758887, -6.912958, -3.594744, -0.797991, -0.879407, -0.708668, , , 
1647835402.259267, 8.349180, -6.486192, -3.465308, -0.899728, -0.979376, -0.656896, , , 
1647835402.279325, 8.262689, -6.521356, -3.489250, -0.974856, -0.934540, -0.563944, , , 
1647835402.299337, 8.258499, -6.529138, -2.832041, -1.088906, -0.411234, -0.414227, , , 
1647835402.319299, 8.256853, -6.301389, -2.889502, -1.069988, -0.134644, -0.166400, , , 
1647835402.339397, 8.340650, -6.158635, -3.510797, -1.041544, -0.016923, 0.041387, , , 
1647835402.359344, 8.156147, -5.944055, -4.146308, -0.769414, -0.143349, 0.228446, , , 
1647835402.379329, 7.832481, -5.537190, -5.607370, -0.201796, -0.017369, 0.402766, , , 
1647835402.399334, 7.608623, -5.576545, -5.707926, 0.177078, -0.077548, 0.533514, , , 
1647835402.419296, 7.465570, -5.350293, -4.724807, 0.179930, -0.345915, 0.511702, , , 
1647835402.439344, 6.949919, -4.998644, -3.781791, 0.041022, -0.391521, 0.424365, , , 
1647835402.459323, 6.486341, -5.392490, -3.795707, -0.033209, -0.329209, 0.313418, , , 
