 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
0.228646,-7.68,-6.757784,-0.010795,0.208154,0.074865
0.208146,-7.715464,-6.450727,0.029941,0.071721,0.076681
0.288052,-7.75018,-6.269816,0.067124,-0.089812,0.064489
0.102651,-7.823802,-6.193201,0.1065,-0.180556,0.076511
0.021099,-7.787141,-6.099528,0.123381,-0.173803,0.130048
-0.259472,-7.933337,-5.967997,0.114335,-0.109204,0.177677
-0.594211,-8.000973,-5.761347,0.101776,-0.055105,0.195514
-0.909946,-8.101679,-5.830629,0.147876,-0.137375,0.199893
-1.294216,-8.128464,-5.8221,0.201005,-0.275181,0.17232
-1.626112,-8.09719,-5.655104,0.220462,-0.390601,0.116967
-1.953669,-8.066365,-5.518635,0.186836,-0.405323,0.013838
-2.39899,-8.005911,-5.28116,0.094323,-0.362461,-0.138623
-2.482637,-7.972093,-5.398925,0.051156,-0.382548,-0.262702
-2.549825,-8.103924,-5.538836,0.017434,-0.284481,-0.456069
-2.711134,-8.119486,-5.314828,-0.115073,-0.246241,-0.70969
-2.883966,-7.87827,-6.16881,-0.128293,-0.467136,-0.999786
-3.811419,-7.676409,-7.019051,0.072556,-0.903499,-1.411822
-4.445733,-7.55206,-7.010522,0.326257,-1.12079,-2.125519
-4.499603,-7.157466,-5.903203,0.351066,-0.675779,-2.859859
-3.182343,-6.985383,-4.796484,0.051908,0.170013,-3.45805
-2.657115,-5.832724,-5.093514,-0.415638,0.976989,-4.153681
-1.033996,-4.605397,-6.336105,-0.522866,1.688221,-4.844781
1.32953,-3.42296,-6.847117,-0.381342,2.136427,-5.253061
4.261978,-2.609081,-6.018424,-0.145822,2.415233,-5.261371
6.226421,-1.808969,-5.38022,-0.098086,2.225507,-5.15484
7.23827,-0.85488,-4.886715,0.111366,1.743106,-5.128013
10.998962,-0.946159,-4.217087,0.206346,0.030356,-4.885921
13.441347,-1.580173,-3.597438,-0.143482,-1.775805,-4.073372
14.265851,-1.027262,-4.273351,-0.363603,-0.886487,-2.94293
15.57503,-0.786795,-4.17055,-0.554815,0.092208,-1.399642
15.489587,-1.106271,-5.706729,-0.612368,0.020773,-0.195965
13.402591,-0.680402,-6.840234,-0.321334,-0.387381,0.605236
10.769269,-0.645387,-6.601263,-0.070804,-0.14946,1.026129
9.76131,-1.181539,-6.402843,0.009172,-0.04647,1.190199
9.788544,-1.896657,-5.963657,-0.051058,-0.172883,1.370292
10.138845,-2.52274,-5.675754,-0.171434,-0.272567,1.675638
9.841216,-2.806004,-5.749077,-0.222422,-0.451123,2.099386
8.037185,-2.7665,-5.956624,-0.209412,-0.504259,2.381709
6.656479,-3.039289,-6.178537,-0.120997,-0.357341,2.433544
6.473921,-3.640833,-6.418855,-0.052717,-0.374053,2.43674
6.865074,-4.160225,-6.360496,0.040966,-0.535989,2.602891
6.388478,-4.313154,-6.057031,0.042257,-0.781336,2.869576
4.83509,-4.342783,-6.272359,0.058202,-1.028191,2.995483
3.433285,-4.617218,-6.465542,0.146859,-1.045966,2.895198
2.903418,-4.885368,-6.560561,0.203066,-1.023887,2.736271
2.293645,-5.513697,-6.61069,0.239268,-1.019477,2.596098
1.637933,-5.789479,-6.464494,0.272443,-0.913817,2.458937
0.961871,-6.145317,-6.339846,0.257096,-0.652553,2.341032
0.064793,-6.459706,-6.18108,0.120235,-0.04075,2.014545
-0.162955,-6.792051,-6.10282,-0.01987,0.183717,1.809969
-0.101305,-7.400328,-6.53228,0.020608,0.167343,1.643995
0.009128,-7.654712,-7.036858,0.190454,0.015972,1.512148
0.013318,-7.555502,-6.661567,0.236776,-0.074323,1.470085
-0.361824,-7.58498,-6.298546,0.207703,-0.264565,1.255738
-0.757765,-7.706786,-6.283283,0.201076,-0.30522,1.073068
-0.70195,-7.772925,-6.428132,0.253706,-0.307065,0.996586
-0.921169,-7.757662,-6.301688,0.259311,-0.221743,0.898965
-1.32534,-7.801057,-6.029647,0.213246,-0.044595,0.743247
-1.427393,-7.862708,-5.816114,0.096583,0.157353,0.580384
-1.345541,-7.839664,-5.796661,0.013249,0.284037,0.440393
-1.107318,-7.814674,-6.036531,0.014648,0.234925,0.353066
-0.918027,-7.823652,-6.218939,0.047356,0.104704,0.204674
-1.28419,-7.974786,-6.089951,0.061842,-0.004789,0.066256
-1.173458,-7.908497,-5.936124,0.03024,-0.056224,-0.01766
-0.834978,-7.888745,-5.91293,-0.001542,-0.034215,-0.044928
-0.617255,-7.848043,-6.065411,-0.005296,0.01088,-0.048965
-0.463577,-7.782652,-6.136937,0.001785,0.064896,-0.03591
-0.347459,-7.722049,-6.129904,0.007556,0.042403,-0.032934
-0.158167,-7.67177,-6.083367,0.004025,-0.012551,-0.025052
-0.02888,-7.588273,-6.165219,-0.006907,-0.046533,-0.017839
-0.054019,-7.618499,-6.270265,-0.001003,-0.042101,-0.04149
-0.052822,-7.635109,-6.285228,0.01088,-0.031835,-0.057657
0.006285,-7.644237,-6.267421,0.011961,-0.051204,-0.051348
-0.028581,-7.636157,-6.246921,0.011045,-0.044436,-0.036248
-0.058359,-7.632715,-6.203526,0.083083,-0.08547,-0.036595
-0.058209,-7.592013,-6.593482,0.150037,-0.189995,-0.035083
0.110881,-7.617901,-6.04925,0.064827,-0.029227,-0.002295
-0.153827,-7.66758,-5.775114,-0.100552,0.236523,0.007673
-0.266056,-7.677157,-6.026954,-0.11873,0.349932,0.00476
