SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835152.378714, 4.835240, -7.667580, -3.890278, 0.147347, -0.134109, -0.422898, , , 
1647835152.398706, 4.551677, -7.875577, -4.004153, 0.238090, -0.410799, -0.556152, , , 
1647835152.418399, 4.362684, -8.150012, -3.765331, 0.277871, -0.769164, -0.662175, , , 
1647835152.438706, 4.069095, -8.124424, -3.339163, 0.261171, -0.965866, -0.784723, , , 
1647835152.458722, 3.821595, -7.851335, -3.172916, 0.216676, -0.797039, -0.948385, , , 
1647835152.478705, 3.787028, -7.347356, -3.235764, 0.138340, -0.483290, -1.130152, , , 
1647835152.498719, 4.033182, -6.935703, -3.744531, 0.139599, -0.358216, -1.354408, , , 
1647835152.518825, 5.021688, -6.539463, -4.210353, 0.222528, -0.388116, -1.486961, , , 
1647835152.538697, 7.025336, -6.118382, -4.168604, 0.282558, -0.449367, -1.489016, , , 
1647835152.558755, 8.100781, -5.711817, -4.176236, 0.281811, -0.583065, -1.390120, , , 
1647835152.578707, 9.314193, -5.509956, -4.148403, 0.277632, -0.567002, -1.165252, , , 
1647835152.598709, 9.457994, -5.044733, -4.345775, 0.250570, -0.489149, -0.910099, , , 
1647835152.618318, 9.509021, -4.717924, -4.408174, 0.209932, -0.383611, -0.709087, , , 
1647835152.638710, 9.567978, -4.542998, -4.573075, 0.203485, -0.254293, -0.507173, , , 
1647835152.658709, 9.638607, -4.398747, -4.637419, 0.230323, -0.125760, -0.292101, , , 
1647835152.678803, 9.629778, -4.397550, -4.504541, 0.258928, 0.035018, -0.084830, , , 
1647835152.698711, 9.456049, -4.504391, -4.187908, 0.231074, 0.201108, 0.098507, , , 
1647835152.718725, 9.356989, -4.637868, -4.125359, 0.168928, 0.234913, 0.237455, , , 
1647835152.738713, 9.210195, -4.781370, -4.194342, 0.147977, 0.248663, 0.384010, , , 
1647835152.758712, 8.987833, -4.881628, -4.290559, 0.178821, 0.252162, 0.514673, , , 
1647835152.778722, 8.779986, -5.006276, -4.196587, 0.226591, 0.271053, 0.646149, , , 
1647835152.798708, 8.607005, -5.192874, -4.069544, 0.255799, 0.253448, 0.778095, , , 
1647835152.818718, 8.492533, -5.525967, -3.936068, 0.277255, 0.233154, 0.912707, , , 
1647835152.838718, 8.128764, -5.760000, -3.865887, 0.291295, 0.256414, 1.020695, , , 
1647835152.858097, 7.798813, -5.927295, -3.695301, 0.305694, 0.349572, 1.066066, , , 
1647835152.878795, 7.806594, -6.020370, -3.445555, 0.276747, 0.460321, 1.039420, , , 
1647835152.898820, 8.110208, -5.958569, -3.174861, 0.204084, 0.645259, 0.966611, , , 
1647835152.918847, 8.973318, -5.893776, -2.820370, 0.041567, 0.809918, 0.930856, , , 
1647835152.938829, 10.240150, -5.736806, -2.830246, -0.241950, 0.824388, 1.060875, , , 
1647835152.958836, 11.115231, -5.324555, -3.476082, -0.476464, 0.932147, 1.431461, , , 
1647835152.978812, 11.198280, -4.938789, -4.485238, -0.551871, 0.970741, 1.849197, , , 
1647835152.998719, 11.462240, -4.883722, -5.070620, -0.431837, 1.095163, 2.408266, , , 
1647835153.018729, 10.725425, -4.132691, -5.354183, -0.259031, 1.108716, 2.959193, , , 
1647835153.038722, 9.594464, -4.289362, -5.474641, 0.024071, 0.890239, 3.402565, , , 
1647835153.058723, 8.087464, -4.050391, -5.042787, 0.213310, 0.388396, 3.625098, , , 
1647835153.078811, 6.814646, -3.853168, -4.563348, 0.259140, 0.402331, 3.870865, , , 
1647835153.098712, 5.593154, -3.329736, -4.401889, 0.236016, 0.918225, 4.180634, , , 
1647835153.118776, 4.803517, -2.868104, -4.237737, 0.229204, 1.736901, 4.679638, , , 
1647835153.138720, 3.820398, -2.293047, -3.798850, 0.086203, 2.467557, 5.278814, , , 
1647835153.158722, 1.420061, -2.771288, -4.356400, 0.045191, 2.612508, 5.604561, , , 
1647835153.178763, -1.245583, -2.545036, -4.358794, 0.237639, 2.159279, 5.422813, , , 
1647835153.197964, -2.601450, -2.739116, -3.076998, 0.230115, 1.748440, 5.120013, , , 
1647835153.218764, -3.084181, -2.531868, -1.743128, -0.349706, 1.500700, 5.176146, , , 
1647835153.238723, -5.619939, -1.495029, -2.741062, -0.460358, 0.916197, 4.837245, , , 
1647835153.258730, -7.718757, -2.205060, -4.555418, -0.247016, 0.110234, 4.444505, , , 
1647835153.278810, -8.769362, -2.704999, -4.572776, -0.089694, -0.311319, 4.455324, , , 
1647835153.298711, -10.759093, -2.804358, -3.572598, -0.107325, -0.015737, 4.152400, , , 
1647835153.318728, -12.814216, -2.787599, -3.348590, -0.171012, 0.452099, 3.503206, , , 
1647835153.338729, -14.321217, -3.015497, -3.976919, -0.194022, 0.440033, 2.779079, , , 
1647835153.358724, -15.028553, -3.225738, -4.411167, -0.197827, 0.444809, 2.105750, , , 
1647835153.378762, -14.934880, -3.232621, -4.270059, -0.153950, 1.060485, 1.588365, , , 
1647835153.398710, -13.840281, -3.909133, -4.508132, -0.015675, 1.415946, 1.135107, , , 
1647835153.418728, -12.448502, -4.455609, -4.794688, 0.141637, 1.236493, 0.838306, , , 
1647835153.438712, -11.364677, -4.427178, -4.419247, 0.178078, 0.827159, 0.651756, , , 
1647835153.458721, -10.923695, -4.225167, -4.332458, 0.118563, 0.257163, 0.403519, , , 
1647835153.478786, -9.954342, -3.946093, -4.424634, 0.162087, -0.277467, 0.394397, , , 
1647835153.498715, -8.906430, -4.389021, -4.572327, 0.420998, -0.575498, 0.650823, , , 
1647835153.518729, -9.451560, -4.762067, -4.425532, 0.818479, -0.587153, 0.737343, , , 
1647835153.538710, -9.937882, -4.733486, -3.609409, 1.083405, -0.312117, 0.640305, , , 
1647835153.558726, -8.778191, -5.256021, -2.521543, 1.092645, -0.040180, 0.857424, , , 
1647835153.578783, -8.320150, -5.756708, -1.787272, 0.937901, 0.358691, 1.063580, , , 
1647835153.598710, -8.801235, -5.835867, -1.434576, 0.738740, 0.730078, 1.040161, , , 
1647835153.618717, -9.876531, -5.637746, -1.601721, 0.520506, 0.660272, 0.569355, , , 
1647835153.638723, -10.641029, -4.921581, -1.850718, 0.231794, 0.653832, -0.044181, , , 
1647835153.658721, -9.760412, -5.223101, -1.570447, 0.004960, 0.905978, -0.399368, , , 
1647835153.678710, -8.124574, -6.058976, -2.548777, -0.143854, 0.922905, -0.351782, , , 
1647835153.698796, -7.577199, -5.930138, -3.164835, -0.076914, 0.977869, -0.223512, , , 
1647835153.718725, -7.791929, -5.744139, -3.584718, 0.079299, 0.732337, -0.273129, , , 
1647835153.738717, -7.673267, -5.699696, -3.559729, 0.179896, 0.304105, -0.318680, , , 
1647835153.758727, -7.387459, -5.741296, -3.109170, 0.130558, 0.038000, -0.319823, , , 
1647835153.778709, -7.342867, -5.736806, -2.697367, -0.010433, 0.056721, -0.278497, , , 
1647835153.798714, -7.398083, -5.757756, -2.741361, -0.114109, 0.143318, -0.236054, , , 
1647835153.818742, -7.483825, -5.705083, -3.055151, -0.168407, 0.168854, -0.237299, , , 
1647835153.838735, -7.668628, -5.513098, -3.176058, -0.184447, 0.244747, -0.272970, , , 
1647835153.858825, -7.572411, -5.589413, -3.507805, -0.151898, 0.200546, -0.299679, , , 
1647835153.878754, -7.408258, -5.501127, -3.716699, -0.133296, 0.182733, -0.304005, , , 
1647835153.898738, -7.149086, -5.453991, -3.885939, -0.117921, 0.208645, -0.249230, , , 
1647835153.918733, -7.216872, -5.486014, -4.038420, -0.083626, 0.252192, -0.224783, , , 
1647835153.938735, -7.205200, -5.548862, -4.034379, -0.076996, 0.250180, -0.226444, , , 
1647835153.958735, -7.143101, -5.422567, -4.067300, -0.078404, 0.246148, -0.246759, , , 
1647835153.978743, -6.919991, -5.566968, -4.210952, -0.065959, 0.221252, -0.224153, , , 
1647835153.998734, -6.866271, -5.500828, -4.219631, -0.044935, 0.212422, -0.191294, , , 
1647835154.018741, -6.802525, -5.684583, -4.224419, -0.010390, 0.189584, -0.154789, , , 
1647835154.038740, -6.901735, -5.690868, -4.096928, 0.016378, 0.105333, -0.170581, , , 
