 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1.001225,-5.891532,-8.23755,-0.286261,-0.634862,-0.070893
0.401777,-5.854122,-7.528717,-0.344956,-0.389819,-0.096806
0.37993,-5.80549,-6.960842,-0.387976,0.075579,-0.102887
0.656909,-5.891083,-7.561338,-0.233849,0.238149,-0.044602
0.557999,-5.677849,-7.780557,-0.158776,0.230313,-0.002937
0.377386,-5.640889,-7.748385,-0.219685,-0.051793,-0.052898
0.246004,-5.213823,-7.587524,-0.339408,-0.234344,-0.250008
1.51134,-4.687697,-7.942315,-0.334175,0.208538,0.153246
0.317531,-5.035455,-10.333075,0.220784,0.397164,0.617149
0.449212,-6.009446,-8.78268,0.62801,0.847774,0.698011
0.397138,-6.582708,-8.821286,0.525008,0.709264,0.538244
0.847248,-6.435464,-8.734497,0.085835,0.46705,0.111494
2.249951,-5.955277,-9.072977,-0.681326,-0.262171,-0.127543
1.573739,-5.865944,-8.575581,-1.039346,-0.784788,-0.405915
1.09849,-5.878364,-8.075493,-1.143096,-0.86287,-0.727494
3.371784,-6.436362,-9.762806,-0.898157,-0.492835,-0.734819
7.583035,-8.183531,-10.58686,-0.168491,0.046017,0.489355
7.226898,-7.52752,-11.536012,0.768588,0.085046,1.486241
6.971317,-7.047183,-9.446323,1.04736,0.186933,1.814455
7.166294,-7.426215,-8.726416,0.892982,0.090636,2.154539
7.597251,-7.245004,-9.256881,0.760732,-0.220131,2.50359
7.993641,-7.173627,-9.740959,0.864506,-0.374672,2.978497
8.634389,-6.800431,-10.12448,1.199702,-0.324738,3.527543
8.435221,-6.36304,-9.729587,1.528734,-0.086101,4.07288
9.04709,-5.960515,-9.962572,1.724014,0.08058,4.596604
11.106552,-5.467309,-11.62744,1.944016,-0.306509,5.486291
10.245537,-3.318962,-11.492767,2.219435,-0.951199,6.431747
8.982596,-1.093552,-10.037541,2.455041,-1.407395,7.010994
4.326771,2.11423,-7.980473,2.639452,-1.368576,7.46547
-4.060267,6.704812,-4.229357,2.19562,-0.969397,7.095155
-10.447099,9.546879,-3.554641,1.599389,-0.439358,6.091502
-15.871761,11.412112,-3.346645,1.166897,-0.413625,4.647863
-17.485902,10.690559,-2.884714,0.917956,-0.285533,3.13446
-17.621923,9.7652,-3.008614,0.903929,-0.238357,2.074033
-19.229928,8.524854,-1.397765,0.585732,-0.355978,0.893494
-19.040787,6.645107,0.082899,-0.08534,-0.427804,-0.319516
-17.014095,4.304026,0.072724,-0.529461,0.037107,-1.181546
-14.500033,2.548179,-1.573439,-0.630528,0.595236,-1.716436
-12.386253,1.073051,-2.62629,-0.713262,0.760528,-2.084059
-10.91756,0.004489,-3.475034,-0.799619,0.868488,-2.414441
-10.716447,-0.05372,-3.945345,-1.141419,0.616132,-2.908235
-10.307637,0.335039,-4.649689,-1.725653,0.294782,-3.594313
-7.885902,0.0413,-6.585401,-1.896855,0.35831,-4.077478
-3.439869,-1.714847,-9.546131,-0.957251,0.718631,-3.740457
-2.524686,-3.147477,-9.343372,-0.331573,1.039258,-3.438419
-3.695899,-3.404854,-7.835324,-0.142006,1.227594,-3.583325
-2.484732,-3.730166,-8.336461,-0.096314,0.725678,-3.764791
-0.810138,-4.970213,-8.460211,-0.206592,0.117956,-3.69977
0.464176,-6.070498,-6.833052,-0.535359,-0.046572,-3.3059
0.807594,-6.852355,-6.999748,-0.665576,0.180374,-2.956953
1.074997,-6.913557,-7.179463,-0.553779,0.327987,-2.698875
1.914164,-6.807015,-7.251588,-0.288696,0.535527,-2.456773
2.233042,-8.050353,-8.113501,-0.212706,0.211234,-1.918708
2.859575,-8.116942,-7.48188,-0.44991,-0.307323,-1.391861
2.412607,-8.003517,-7.297826,-0.498725,-0.212464,-1.094547
1.691503,-7.210587,-7.578696,-0.306643,0.081606,-1.06399
1.398363,-7.383718,-6.90368,-0.21936,0.326159,-1.021822
1.380257,-7.697508,-6.391621,-0.37958,0.388381,-0.878344
1.690755,-7.81647,-6.900987,-0.490869,0.205643,-0.61178
1.51942,-7.422474,-7.257573,-0.506615,0.148485,-0.364296
1.087416,-7.179912,-7.231387,-0.526311,0.314006,-0.248661
0.779911,-6.917447,-7.549666,-0.417534,0.316918,-0.177489
0.816273,-6.377704,-8.406042,-0.175964,0.166702,-0.111924
0.559196,-6.436811,-8.365341,-0.078687,0.068176,-0.051095
0.294636,-6.631939,-7.716362,-0.185083,0.052116,0.013944
-0.186748,-6.313959,-7.728184,-0.226981,0.094354,-0.007251
-0.450858,-5.979519,-7.790732,-0.273333,0.112476,-0.13573
-0.426916,-6.008399,-7.646631,-0.344901,0.080828,-0.228565
-0.276979,-6.058976,-7.815273,-0.306624,0.009292,-0.256048
-0.002843,-6.02845,-8.297555,-0.10038,0.041753,-0.18645
0.137667,-6.02037,-8.45213,0.133896,0.142236,-0.090402
0.089034,-6.011541,-8.133103,0.215693,0.174869,-0.06157
0.094421,-6.111499,-7.662194,0.186426,0.17927,-0.079404
0.077063,-5.996278,-7.922713,0.260423,0.128313,-0.118383
0.143652,-6.019771,-8.074295,0.27086,-0.019072,-0.159132
0.216526,-6.39192,-7.392247,0.141223,-0.110142,-0.154746
0.114473,-6.300342,-7.461978,0.057379,-0.113523,-0.159402
0.184952,-6.254553,-7.503877,0.038316,-0.116132,-0.201487
0.370652,-6.454019,-7.509713,0.054278,-0.066204,-0.188448
0.426916,-6.513126,-7.470508,0.071161,-0.040811,-0.143853
0.41689,-6.537068,-7.336133,0.024136,-0.015184,-0.079724
0.413449,-6.427534,-7.596353,-0.024612,-0.078362,-0.031385
0.283114,-6.26368,-7.671471,-0.008522,-0.153655,-0.017219
0.191237,-6.258443,-7.483227,0.014719,-0.105914,-0.023758
0.184354,-6.291214,-7.436989,0.019843,-0.030021,-0.027099
0.188693,-6.351817,-7.430554,-0.002103,-0.016801,-0.02085
0.09906,-6.30528,-7.434595,-0.040926,-0.023208,-0.025088
0.168193,-6.316353,-7.5356,-0.048804,0.000965,-0.026315
0.269497,-6.324882,-7.748684,-0.033827,-0.036649,-0.002415
0.198719,-6.298396,-7.71726,-0.022122,-0.119244,0.036351
0.04968,-6.254104,-7.554754,-0.016591,-0.131041,0.054815
-0.150685,-6.296301,-7.32491,-0.012745,0.007372,0.051217
-0.216675,-6.180632,-7.637354,-0.045648,0.062497,-0.032053
-0.136918,-6.190059,-7.841908,-0.041358,0.079855,-0.085618
-0.029778,-6.20188,-7.963713,0.008534,0.080886,-0.07615
