 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
3.68318,-7.339126,-5.600337,-0.012129,0.005404,-0.028692
3.617788,-7.273136,-5.475838,-0.011061,0.039105,-0.038406
3.535338,-7.192631,-5.307347,-0.071362,0.018248,-0.068207
3.533991,-7.197718,-5.203199,-0.135338,-0.008337,-0.107238
3.649661,-7.163601,-5.101445,-0.192641,0.008714,-0.142682
3.768922,-7.045986,-4.993556,-0.208298,0.110178,-0.201224
4.219032,-6.790704,-4.815188,-0.195025,0.221877,-0.287219
4.706103,-6.629544,-4.781221,-0.202742,0.287395,-0.418754
5.238364,-6.508936,-4.938939,-0.184552,0.220966,-0.526849
5.684583,-6.23929,-5.193622,-0.17157,0.080287,-0.643062
6.590639,-6.588544,-5.290288,-0.17779,-0.026465,-0.660275
8.236203,-6.92448,-5.078401,-0.372508,-0.025859,-0.48094
9.778518,-7.216423,-6.419154,-0.437786,-0.245187,-0.085839
11.361684,-6.930466,-7.522582,-0.468089,-0.594773,0.496995
11.196783,-7.079954,-7.995736,-0.440327,-1.026041,0.873504
12.598139,-5.992238,-8.521712,-0.300167,-1.358804,1.732393
12.637345,-4.781221,-9.468918,0.157577,-1.205614,3.018175
9.609428,-4.917989,-10.636839,1.032058,-0.834051,3.688784
9.976938,-4.025551,-10.820445,1.884204,-0.298075,4.493962
9.400833,-4.111592,-10.246435,2.370704,0.157665,5.483724
8.132654,-3.122937,-9.501539,2.5167,0.316357,6.532835
7.399131,-2.43206,-8.730756,2.434192,0.060096,7.671436
4.790049,1.343596,-7.430405,2.373412,-0.383373,8.505748
1.290175,4.291756,-6.535123,2.492635,-0.350396,8.837891
-2.322226,5.735909,-5.608268,2.801154,-0.13324,8.701994
-7.350798,6.97401,-4.141819,2.917676,-0.006869,7.832248
-10.045921,5.543026,-2.834435,2.697389,-0.135885,6.674984
-10.591948,3.584868,-2.367566,2.575957,-0.296619,5.899563
-12.285995,3.883694,-0.58209,2.352585,-0.170575,5.30117
-13.807211,3.4273,0.984765,1.923762,0.503449,4.735096
-14.486267,3.506608,0.493654,1.265746,0.953123,4.336733
-15.862484,4.907365,-0.82989,0.764183,0.690695,3.683667
-16.88376,5.569212,-0.938976,0.445767,0.320792,2.805623
-17.256059,5.631162,-1.25127,0.310489,0.148123,1.853254
-17.067964,5.027225,-1.248576,0.346601,0.258835,1.044904
-16.459837,4.789002,-1.335815,0.402024,0.358119,0.319331
-15.194352,3.914969,-1.251569,0.382324,0.344869,-0.261575
-14.13821,3.035848,-1.08188,0.219223,0.10216,-0.666487
-13.499856,2.426224,-0.795025,-0.180689,-0.125016,-1.239757
-12.83756,1.908478,-0.848296,-0.454423,-0.242545,-1.563257
-12.07351,1.384896,-0.925808,-0.771793,-0.331496,-1.811728
-11.820922,0.871639,-0.993444,-1.098153,-0.323138,-2.06056
-11.890204,0.597054,-1.308581,-1.312803,-0.212786,-2.376301
-11.724555,0.547973,-1.902492,-1.355813,-0.059254,-2.758935
-11.358093,0.386963,-2.361431,-1.339643,0.053731,-3.149421
-11.109096,0.226102,-2.676418,-1.292806,0.151281,-3.58447
-10.383204,-0.026486,-2.874239,-1.216985,0.236719,-3.975386
-9.403676,-0.496946,-2.985719,-1.188817,0.268939,-4.328714
-8.348132,-0.903063,-3.170073,-1.19983,0.223847,-4.63426
-7.039701,-1.464803,-3.295768,-1.223844,0.159988,-4.845132
-5.817461,-1.978209,-3.268235,-1.28848,0.144024,-4.952231
-4.564845,-2.521843,-3.383755,-1.408714,0.122985,-4.996689
-3.261052,-3.105429,-3.977517,-1.530782,-0.012961,-4.949657
-1.933767,-3.873818,-4.907964,-1.607906,-0.367148,-4.767187
-0.860117,-4.931906,-6.162525,-1.567741,-0.874122,-4.544048
-0.446668,-5.234024,-6.294955,-1.529192,-1.082941,-4.376281
0.473902,-5.591059,-6.264129,-1.408419,-0.961376,-4.158176
2.369811,-6.665158,-7.020547,-1.118801,-0.752267,-3.607999
3.430891,-7.991696,-7.099406,-0.813687,-0.344076,-2.874084
3.368193,-8.563162,-7.066636,-0.557701,0.105256,-2.268077
3.424905,-8.223783,-7.410503,-0.285287,0.285829,-1.838591
3.361309,-8.190414,-7.677307,-0.074975,0.175952,-1.523981
2.894889,-8.112902,-7.187842,-0.038315,-0.047944,-1.362921
2.480991,-7.983316,-6.656778,-0.080318,-0.216453,-1.299703
2.418742,-7.893234,-6.36693,-0.071302,-0.168842,-1.265758
2.697367,-7.927052,-6.405238,0.092333,0.000268,-1.196564
3.081338,-8.133402,-6.31755,0.246208,0.104909,-1.075664
3.29502,-8.346486,-5.98296,0.296621,0.089124,-0.914363
3.378967,-8.614338,-5.544073,0.267786,0.043049,-0.731217
3.308338,-8.709357,-5.222203,0.209119,0.036898,-0.549981
3.042132,-8.678233,-4.980987,0.163609,0.086886,-0.401975
2.675221,-8.589348,-4.796484,0.148517,0.205079,-0.295819
2.249652,-8.483255,-4.739322,0.165943,0.330898,-0.238907
1.799841,-8.352771,-4.68246,0.178353,0.400951,-0.220774
1.710059,-8.353669,-4.654627,0.159344,0.406762,-0.215685
1.609053,-8.364892,-4.630236,0.118769,0.375803,-0.209907
2.302923,-8.693496,-4.799028,0.134109,0.324508,-0.056609
2.892645,-8.734945,-5.016301,0.155663,0.281882,0.07708
2.696769,-8.578873,-4.892401,0.178308,0.270859,0.140487
2.441038,-8.385991,-4.703409,0.175308,0.271824,0.143959
2.09747,-8.234408,-4.542698,0.143111,0.250685,0.068284
1.827524,-8.152406,-4.527884,0.086215,0.195887,-0.04949
1.977461,-8.358906,-4.625149,0.046534,0.080133,-0.130479
2.240374,-8.554183,-4.694581,0.02828,-0.040655,-0.135145
2.416797,-8.646809,-4.572925,0.035276,-0.083532,-0.078854
2.394651,-8.663718,-4.474164,0.025745,-0.0407,-0.006169
1.892766,-8.401104,-4.619612,-0.002702,-0.040448,-0.024152
1.854608,-8.466795,-4.814889,-0.021395,-0.029591,-0.019643
1.878999,-8.453776,-5.017199,-0.001545,-0.005664,-0.002219
1.880645,-8.479215,-4.877438,0.029902,0.04805,0.015882
1.857452,-8.393472,-4.73199,0.094054,0.130362,0.022273
1.848324,-8.462904,-4.665551,0.046834,0.145435,0.022981
