 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-1.68477,-9.306112,-3.37358,0.021918,0.077956,-0.163841
-1.74268,-9.362077,-3.368342,0.019806,0.023785,-0.225508
-1.874361,-9.411307,-3.406051,0.024495,-0.01604,-0.305171
-2.061408,-9.449914,-3.48895,0.019155,-0.025773,-0.397306
-2.144756,-9.470115,-3.526509,0.030213,-0.035108,-0.533445
-1.985541,-9.485827,-3.56751,0.036034,-0.0061,-0.651124
-1.769315,-9.498097,-3.594595,0.040472,0.059316,-0.739625
-1.62701,-9.565434,-3.822193,0.049814,0.092165,-0.85405
-1.270423,-9.588029,-3.973178,0.10631,0.100904,-0.994195
-0.855927,-9.48448,-3.893271,0.173057,0.142469,-1.119701
-0.17762,-9.377489,-3.852719,0.223872,0.191025,-1.267952
0.584335,-9.198224,-3.945046,0.264954,0.10606,-1.427328
1.626411,-9.048137,-3.84853,0.347129,0.099704,-1.579372
2.784157,-8.758588,-3.630358,0.405106,0.24346,-1.632183
3.741539,-8.29142,-3.462764,0.418509,0.346809,-1.608037
4.914548,-8.389432,-3.471143,0.41038,0.250049,-1.486201
5.953631,-8.596082,-3.265841,0.463321,0.305287,-1.209078
7.080851,-8.911967,-2.780267,0.461867,0.531675,-0.836855
8.226926,-9.396942,-2.375647,0.326586,0.548745,-0.330839
8.260295,-9.246706,-2.516456,0.100921,0.361715,0.168953
8.087912,-8.651747,-2.656516,-0.037167,0.363832,0.551263
8.491635,-7.685387,-2.854337,-0.123622,0.572347,0.813258
9.575909,-6.951265,-2.964022,-0.178511,0.83992,1.197721
10.651354,-6.045359,-3.118148,-0.109199,1.162348,1.879027
10.657639,-4.676175,-2.782661,-0.01154,1.292432,2.829341
8.951321,-3.145382,-2.230498,-0.0364,1.199717,3.841919
6.431125,-1.749862,-2.04794,-0.072352,1.121616,4.727605
3.620482,-0.638504,-1.928679,-0.060252,1.082657,5.419403
1.01559,0.672322,-2.416647,-0.131244,0.911117,5.855119
