 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1.580622,-7.769035,-5.584924,-0.069807,0.334891,-0.028053
1.640477,-7.91119,-5.296124,-0.059438,0.607333,0.029152
1.186327,-7.745242,-4.945224,-0.034839,1.040736,0.035452
1.16014,-7.608474,-4.912752,-0.083527,1.381479,0.00769
1.495777,-8.023868,-4.56679,-0.17006,1.748497,0.068581
1.587356,-8.078186,-3.724181,-0.351412,2.248222,0.17392
1.827674,-7.84939,-3.607912,-0.549169,2.799818,0.232951
3.106626,-8.177695,-3.248333,-0.484213,3.787384,0.531875
3.91422,-8.184279,-3.258359,-0.470679,4.603571,0.826041
4.502147,-7.718308,-4.351162,-0.666684,4.620822,0.84622
4.681113,-7.132327,-5.426159,-0.621101,4.198451,0.617599
4.904223,-6.848165,-5.59076,-0.284837,4.041132,0.419171
5.260211,-6.645855,-6.470031,0.018362,3.665836,0.107242
5.754314,-6.953809,-6.502352,0.388822,3.111265,-0.209665
5.788132,-7.694964,-6.626252,0.554038,1.486907,-0.526002
6.155492,-8.600571,-2.557756,0.322894,1.17439,-0.446044
5.860108,-7.982568,-2.434005,-0.065615,0.896623,-0.528388
5.229834,-7.428011,-2.850447,-0.081165,0.83467,-0.656531
5.490204,-7.195175,-3.224541,-0.267099,0.656085,-0.537247
5.516989,-8.65893,-2.779219,-0.66141,1.270736,0.136321
4.919935,-7.181558,-3.536685,-0.389026,1.248543,-0.030177
5.243751,-7.683442,-2.821267,-0.287344,1.298931,-0.286152
6.938995,-7.94426,-2.482338,-0.503603,1.561248,-0.309632
7.509862,-8.162881,-3.397821,-0.75454,2.522819,-0.552979
9.07567,-7.204602,-3.524414,-0.798009,4.024996,-0.686529
9.419238,-7.56867,-4.522348,-0.953109,5.214709,-0.572392
11.318139,-6.809259,-3.101239,-1.242629,5.340249,-0.313409
13.181128,-6.311714,-2.764405,-1.507159,5.168703,-0.196341
15.765519,-5.612458,-3.548057,-0.604888,6.789116,0.306527
16.570569,-6.198289,-6.771401,1.023547,4.629416,1.823865
14.327352,-6.172701,-2.960131,1.574343,2.673118,2.778348
12.362161,-4.714782,1.211466,1.367229,2.089738,3.160788
11.5616,-3.573047,3.537134,0.820321,2.438034,3.37323
10.956316,-4.023157,3.347992,0.144877,2.464985,3.79453
10.10817,-4.08361,1.699135,-0.17381,1.748325,4.419705
8.622268,-3.300856,0.954239,-0.159237,0.933232,5.033388
6.646753,-2.789095,1.218499,-0.060174,0.472952,5.503402
4.549133,-2.090737,2.0439,0.016097,0.563815,5.746792
