SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835102.486622, 5.523573, -4.903325, -7.240066, 0.098952, 0.046668, -0.192245, , , 
1647835102.506599, 5.526117, -4.864120, -7.362320, 0.264305, -0.104518, -0.184563, , , 
1647835102.526209, 5.331887, -4.849605, -7.257873, 0.402390, -0.025847, -0.215015, , , 
1647835102.546620, 5.159355, -4.736928, -7.486220, 0.603565, 0.039207, -0.281813, , , 
1647835102.566669, 5.491999, -4.679617, -7.366061, 0.774447, -0.041665, -0.349332, , , 
1647835102.586675, 5.794417, -4.867861, -7.194576, 0.876320, -0.185044, -0.351237, , , 
1647835102.606614, 5.339668, -4.257639, -6.739528, 0.865080, -0.365996, -0.463507, , , 
1647835102.626666, 6.693440, -5.427356, -6.699724, 0.878596, -0.286532, -0.342855, , , 
1647835102.646501, 6.497863, -4.762217, -6.007052, 0.711490, -0.082360, -0.203311, , , 
1647835102.666606, 7.148637, -5.241506, -6.447585, 0.589166, -0.040566, -0.103485, , , 
1647835102.686605, 7.225850, -5.084087, -6.747608, 0.532644, -0.058051, 0.067267, , , 
1647835102.706601, 7.126491, -5.172972, -6.407931, 0.432911, 0.139242, 0.206540, , , 
1647835102.726316, 7.079355, -5.238663, -6.687155, 0.417447, 0.245709, 0.269561, , , 
1647835102.746602, 7.220763, -5.172822, -6.804620, 0.428273, 0.283001, 0.339433, , , 
1647835102.766664, 7.452402, -5.116259, -6.879140, 0.429555, 0.285188, 0.408979, , , 
1647835102.786608, 7.632865, -4.882076, -6.788310, 0.335363, 0.386552, 0.530626, , , 
1647835102.806602, 7.899369, -4.823718, -6.332214, 0.073195, 0.743502, 0.711208, , , 
1647835102.826283, 8.475324, -4.689792, -6.978050, -0.077608, 1.068892, 0.948076, , , 
1647835102.846680, 9.175928, -4.461146, -7.913285, -0.017819, 1.202586, 1.258837, , , 
1647835102.866691, 9.460987, -3.953126, -8.890868, 0.258671, 1.042202, 1.563399, , , 
1647835102.885666, 9.620052, -3.802591, -8.826673, 0.562525, 1.059294, 1.857386, , , 
1647835102.906603, 9.871892, -3.591153, -8.579173, 0.781267, 1.241376, 2.197435, , , 
1647835102.926680, 9.783755, -3.513042, -8.109311, 0.883673, 1.505634, 2.672147, , , 
1647835102.946014, 9.371653, -3.205387, -8.074445, 0.956708, 1.620880, 3.155467, , , 
1647835102.966326, 8.612243, -3.332429, -8.334366, 1.088408, 1.556963, 3.559629, , , 
1647835102.985741, 6.959645, -3.074903, -8.038831, 1.174170, 1.569031, 3.859478, , , 
1647835103.006713, 5.956774, -3.120992, -7.756615, 1.251460, 1.773206, 4.262750, , , 
1647835103.026826, 4.620211, -3.125331, -7.123348, 1.302090, 2.260860, 4.793717, , , 
1647835103.046749, 3.151518, -2.791789, -6.032490, 1.195052, 2.849528, 5.285402, , , 
1647835103.066670, 1.625663, -2.204461, -4.619163, 0.895220, 3.282489, 5.680036, , , 
1647835103.085754, -0.615908, -1.973870, -4.712537, 0.784956, 3.028582, 5.923476, , , 
1647835103.106712, -3.599383, -1.164929, -4.626047, 0.823959, 2.633813, 5.842512, , , 
1647835103.126784, -6.033987, -1.029956, -4.370914, 0.917667, 2.308085, 5.415383, , , 
1647835103.146643, -6.761525, -1.066916, -3.377919, 0.876460, 2.090290, 5.039792, , , 
1647835103.166735, -5.828834, -2.386421, -3.001132, 0.794224, 1.818140, 5.119745, , , 
