SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835004.642784, 9.862016, -3.965247, -0.553659, -0.016762, -0.182646, -0.083415, , , 
1647835004.663488, 9.479991, -3.859154, -0.479589, 0.001207, -0.180112, -0.043407, , , 
1647835004.683596, 9.231293, -3.985149, -0.420033, 0.035692, -0.143556, -0.003067, , , 
1647835004.703483, 9.039458, -4.003404, -0.245705, 0.021981, -0.120727, 0.009649, , , 
1647835004.723433, 8.839243, -4.172345, -0.231340, -0.029779, -0.108602, -0.003552, , , 
1647835004.743402, 8.897302, -4.252102, -0.244059, -0.067141, -0.064958, 0.011934, , , 
1647835004.763391, 8.971373, -4.194492, -0.451606, -0.095905, -0.072115, 0.033683, , , 
1647835004.783539, 8.816498, -4.042759, -0.757466, -0.079880, -0.091427, 0.012339, , , 
1647835004.803395, 8.954015, -4.014328, -0.803554, -0.070677, -0.083708, 0.024207, , , 
1647835004.823548, 9.045593, -4.105308, -0.841113, -0.096756, -0.161078, 0.053564, , , 
1647835004.843398, 9.077017, -4.494365, -0.775422, -0.170040, -0.229498, 0.128661, , , 
1647835004.863386, 9.085097, -4.722563, -0.736666, -0.273629, -0.229736, 0.218796, , , 
1647835004.883491, 8.823531, -4.553173, -0.997185, -0.334038, -0.135954, 0.236617, , , 
1647835004.903402, 9.042451, -4.556914, -1.425597, -0.304906, -0.083226, 0.233945, , , 
1647835004.922982, 9.132383, -4.753089, -1.534833, -0.259610, -0.103382, 0.315897, , , 
1647835004.943394, 9.063999, -4.961085, -1.610998, -0.271383, -0.179029, 0.396103, , , 
1647835004.963394, 8.879795, -4.852747, -1.675492, -0.290312, -0.319715, 0.431892, , , 
1647835004.983402, 8.653094, -4.731391, -1.608155, -0.274282, -0.341687, 0.384696, , , 
1647835005.003428, 8.909573, -4.949862, -1.431134, -0.231123, -0.221406, 0.362291, , , 
1647835005.023124, 9.208997, -5.064934, -1.535282, -0.219063, -0.138183, 0.429436, , , 
