SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835122.403562, 6.846519, -6.820332, -3.029713, 0.163616, -0.091706, -0.098094, , , 
1647835122.423577, 7.451504, -6.632537, -2.209848, 0.139598, -0.091247, -0.030823, , , 
1647835122.443625, 7.897723, -6.277746, -1.896507, 0.037969, -0.250272, 0.065249, , , 
1647835122.463594, 7.621043, -6.466439, -2.201768, 0.025045, -0.428073, 0.123932, , , 
1647835122.483597, 7.264906, -6.619668, -2.646042, 0.108415, -0.621401, 0.133730, , , 
1647835122.503594, 6.979397, -6.789058, -2.772635, 0.159245, -0.759896, 0.150530, , , 
1647835122.523583, 6.722020, -6.796091, -2.830844, 0.154729, -0.633935, 0.164982, , , 
1647835122.543704, 6.209811, -6.732196, -2.974047, 0.163786, -0.325800, 0.116457, , , 
1647835122.563304, 5.848137, -6.801777, -3.077896, 0.190560, -0.059931, 0.016883, , , 
1647835122.583655, 5.779752, -6.852205, -2.856133, 0.172026, 0.050288, -0.121570, , , 
1647835122.603684, 6.216096, -6.917597, -2.489670, 0.109881, 0.045617, -0.177434, , , 
1647835122.623576, 6.695834, -6.988226, -2.564040, 0.109316, -0.086975, -0.166435, , , 
1647835122.643633, 6.833351, -6.872406, -2.831742, 0.180985, -0.180919, -0.146310, , , 
1647835122.663473, 7.005434, -6.877943, -2.616114, 0.243653, -0.093266, -0.147015, , , 
1647835122.683592, 7.467515, -6.915203, -2.434454, 0.244950, -0.073719, -0.156408, , , 
1647835122.703598, 8.419958, -6.955156, -2.622549, 0.287170, -0.202495, -0.123605, , , 
1647835122.723581, 9.354595, -6.904878, -2.708441, 0.351751, -0.359383, 0.023105, , , 
1647835122.743595, 9.846753, -6.690148, -2.825457, 0.366213, -0.447608, 0.203198, , , 
1647835122.763589, 10.095451, -6.332663, -2.995595, 0.364304, -0.432291, 0.357252, , , 
1647835122.783590, 10.679785, -6.133496, -3.075352, 0.325992, -0.358784, 0.553201, , , 
1647835122.803592, 10.854263, -5.806687, -3.527557, 0.337791, -0.324555, 0.788674, , , 
1647835122.823579, 10.732907, -5.557241, -3.488501, 0.380978, -0.230302, 1.047420, , , 
1647835122.843594, 10.442909, -5.515193, -3.287389, 0.406542, 0.034045, 1.248261, , , 
1647835122.863666, 10.204387, -5.587917, -3.109619, 0.385207, 0.325118, 1.385932, , , 
1647835122.883065, 10.069713, -5.484368, -3.082984, 0.327534, 0.497223, 1.528827, , , 
1647835122.903653, 10.195558, -5.362712, -3.020435, 0.264851, 0.689353, 1.729836, , , 
1647835122.923697, 9.880421, -5.240159, -2.980931, 0.151168, 0.904192, 1.991600, , , 
1647835122.943710, 9.491812, -5.292682, -3.244891, 0.059966, 1.008533, 2.245071, , , 
1647835122.963705, 9.075221, -5.410297, -3.331382, 0.002991, 1.049266, 2.525104, , , 
1647835122.983710, 8.372972, -5.412841, -3.368941, -0.048994, 1.049850, 2.802232, , , 
1647835123.003715, 7.613412, -5.168932, -3.288586, -0.145194, 1.148396, 3.066913, , , 
1647835123.023700, 7.208642, -5.029021, -3.327940, -0.228746, 1.179921, 3.516558, , , 
1647835123.043705, 6.114043, -4.713734, -3.376722, -0.245574, 1.027603, 4.033344, , , 
1647835123.063704, 4.173393, -4.157830, -3.282600, -0.224294, 1.015671, 4.459742, , , 
1647835123.083670, 2.210746, -4.023905, -3.470844, -0.126164, 1.091946, 4.750418, , , 
1647835123.103713, 0.503680, -3.221249, -3.514538, 0.026235, 1.187068, 4.808197, , , 
1647835123.123696, -0.134375, -3.126378, -3.910779, 0.153073, 1.206903, 5.138056, , , 
