 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
0.447865,-5.530905,-7.481431,0.1045,0.138808,-0.071742
-0.116717,-5.711069,-6.946178,0.000128,0.395389,-0.045924
0.381127,-5.725883,-7.707384,-0.159128,0.139704,-0.030223
0.535553,-5.511901,-8.813655,-0.186999,-0.373283,-0.011878
1.204134,-5.73516,-8.908525,-0.354227,-0.788952,0.191929
0.899322,-3.008614,-8.677784,-0.684205,-1.479967,0.214211
1.245434,-5.800253,-9.71178,0.37847,-0.696625,0.282276
-1.179593,-6.428431,-10.297162,0.68169,-0.588662,-0.045651
-0.448614,-6.156839,-7.840711,0.228964,-0.915672,-0.353862
0.758513,-5.298219,-5.257517,-1.014748,-1.593896,-0.444679
0.802806,-5.945252,-5.250784,-2.030448,-1.785489,-0.399081
-0.25184,-5.798308,-7.760655,-2.279917,-1.966314,-0.353658
-1.053299,-5.374833,-11.318588,-1.316441,-1.733886,-0.488744
-0.453552,-4.862175,-10.026617,-0.402707,-1.177827,-0.675095
-0.1031,-4.585046,-7.642292,-0.288153,-1.106631,-0.774558
0.342072,-5.411045,-4.717475,-0.562651,0.00069,-0.674136
0.134075,-5.53285,-5.922956,-0.566545,1.138913,-0.478384
0.055067,-4.303428,-9.796924,-0.073418,1.473867,-0.502467
1.088913,-4.365976,-7.748684,0.36731,2.712627,-0.533056
1.915511,-4.55437,-9.465027,-0.357993,1.308421,-0.356805
1.620725,-4.595221,-8.415768,-0.740963,1.055505,-0.031409
3.593098,-4.093486,-9.937733,-0.693444,0.989254,0.170352
4.085555,-3.909133,-11.874193,-0.396325,0.318331,0.337274
5.558438,-3.668964,-12.808829,-0.072022,-0.353839,0.522426
6.365135,-3.442712,-13.483096,0.228196,-0.90475,0.824137
5.864896,-3.548207,-13.469479,0.654925,-1.220916,1.154407
5.599589,-3.291578,-12.600534,0.971046,-1.092169,1.418002
6.249465,-3.370587,-12.908638,1.290306,-0.8438,1.861296
6.857442,-3.293823,-13.474118,1.75633,-0.730143,2.526446
7.75018,-3.41054,-13.360992,2.18898,-0.422932,3.354676
8.927679,-2.823362,-13.816788,2.718399,-0.281086,4.306973
9.429264,-2.170194,-13.664607,3.295108,0.056457,5.544275
7.379977,-0.071676,-13.183971,4.088252,0.72599,6.519742
3.564667,2.479345,-11.798626,4.928822,1.384253,6.876263
0.246902,3.966444,-7.202357,4.814961,1.651198,7.349113
-2.887706,6.565649,-5.643732,4.094719,1.212239,7.33629
-9.399785,7.52318,-3.296217,2.88003,0.562853,6.416006
-15.930868,7.540089,-1.801038,1.66336,-0.021728,4.674021
-17.861642,5.444115,-1.187075,0.643455,-0.47175,3.201345
-18.430115,4.844069,-2.132336,0.057341,-1.027251,1.947345
-18.028488,3.988291,-1.873762,-0.166056,-0.803937,1.096548
-18.126351,3.174113,-1.177049,-0.056188,0.580945,0.474833
-17.968035,2.286014,-3.373879,0.227437,1.266305,-0.261533
-16.986113,1.48635,-4.57517,0.388008,1.07288,-1.070993
-15.646706,0.52867,-4.127753,0.226592,0.750074,-1.839262
-13.663859,-0.502633,-4.027496,-0.076835,0.428908,-2.45926
-11.32607,-1.097143,-4.228609,-0.508543,-0.032945,-2.885704
-9.795427,-1.235707,-4.956895,-0.90448,-0.573941,-3.248123
-8.974515,-1.088763,-5.550358,-1.181521,-0.900645,-3.644111
-8.003966,-1.138144,-5.881506,-1.25157,-0.746947,-4.029124
-6.850709,-1.473332,-6.405238,-1.110011,-0.314628,-4.392662
-5.248389,-1.479766,-7.032369,-0.782785,0.047625,-4.729623
-2.951153,-1.799392,-7.268198,-0.546711,0.105065,-4.82289
-0.329652,-2.596811,-7.078906,-0.453566,0.087563,-4.600069
1.158045,-3.838803,-7.22989,-0.29693,0.135126,-4.213789
2.215385,-4.917241,-7.363666,-0.001504,0.370884,-3.816638
3.545214,-5.877915,-7.740005,0.364745,0.434419,-3.35777
4.305523,-6.799982,-7.445069,0.608974,0.301068,-2.853426
3.905841,-7.4738,-6.45791,0.653269,0.334525,-2.505717
3.52636,-7.81243,-5.975628,0.816751,0.650534,-2.525452
5.032163,-7.711724,-5.629217,0.828256,0.604516,-2.411313
5.646126,-9.718813,-5.925051,0.831876,0.226527,-2.195341
6.743119,-9.475203,-5.493795,0.708551,-0.212674,-1.659469
6.075287,-9.508123,-4.940734,0.486514,-0.335471,-1.24694
5.42586,-9.26167,-4.897339,0.445138,-0.226357,-1.015578
5.09965,-9.178172,-4.723311,0.434159,-0.074683,-0.792265
4.809951,-9.124452,-4.574272,0.387478,-0.030548,-0.424027
6.539163,-9.983222,-4.681712,0.338589,-0.147134,0.118096
5.057901,-9.099463,-3.877559,0.17691,-0.069228,0.252094
3.216311,-8.60491,-4.244321,0.13101,-0.137536,0.113529
2.361431,-8.368483,-4.307019,0.062666,-0.258349,-0.016018
2.109591,-8.345289,-3.984849,-0.004408,-0.309577,-0.018531
1.962946,-8.148965,-4.346523,-0.031948,-0.379907,-0.007264
2.181866,-8.190414,-4.563797,-0.04024,-0.390585,0.047691
2.065149,-8.17964,-4.495263,-0.04639,-0.280643,0.083501
1.77545,-8.186823,-4.577414,-0.063184,-0.205913,0.069416
1.757045,-8.320749,-4.612579,-0.105021,-0.233179,0.076128
1.518373,-8.381651,-4.614973,-0.159012,-0.26936,0.06254
1.439963,-8.41098,-4.611981,-0.197704,-0.238385,0.06135
1.286135,-8.368184,-4.673482,-0.230269,-0.154201,0.032298
1.364695,-8.257901,-5.216517,-0.196212,-0.124885,-0.01031
1.629105,-8.290522,-5.527613,-0.150648,-0.150324,-0.015828
1.683423,-8.25012,-5.463419,-0.144858,-0.190492,-0.005845
1.51523,-8.183381,-5.404611,-0.168454,-0.249153,-0.004976
1.47408,-8.196998,-5.377826,-0.195576,-0.307067,-0.007735
1.441908,-8.22109,-5.487361,-0.155169,-0.252635,0.022582
1.290325,-8.071901,-5.629217,-0.068397,-0.118556,0.022532
1.358709,-8.106468,-5.751621,0.02593,-0.00308,0.032921
1.499668,-8.186075,-5.613056,0.048356,0.044218,0.051832
1.516876,-8.234258,-5.371691,0.037677,0.09627,0.069591
1.332822,-8.173206,-5.211728,0.083357,0.16848,0.052402
1.34614,-8.067113,-5.348347,0.014135,-0.000276,0.020701
