SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835172.506448, 6.667403, -7.282413, -1.554286, -0.001052, 0.048877, 0.064268, , , 
1647835172.527085, 6.765715, -7.335535, -1.650353, 0.019758, 0.054109, 0.103428, , , 
1647835172.547089, 7.006182, -7.165995, -1.794155, 0.044200, -0.037004, 0.162332, , , 
1647835172.567107, 6.430975, -7.438186, -1.583016, 0.062124, -0.085598, 0.117852, , , 
1647835172.587149, 6.553678, -7.265803, -1.479766, -0.012203, -0.121369, 0.146046, , , 
1647835172.606380, 6.355558, -7.494001, -1.521066, -0.058348, -0.192670, 0.150207, , , 
1647835172.627075, 6.191256, -7.785944, -1.846678, -0.017136, -0.259407, 0.154836, , , 
1647835172.647143, 5.691616, -7.795670, -2.045995, 0.056289, -0.311565, 0.071034, , , 
1647835172.667075, 5.399224, -8.015488, -1.806724, 0.038715, -0.229932, -0.056619, , , 
1647835172.687183, 5.397877, -7.826645, -1.652149, -0.068815, 0.002449, -0.167223, , , 
1647835172.707163, 5.761796, -7.793725, -2.162862, -0.070079, 0.152290, -0.233322, , , 
1647835172.727075, 6.039224, -7.688979, -2.331504, 0.014876, 0.152403, -0.266561, , , 
1647835172.747146, 6.211008, -7.515399, -1.993472, 0.077374, 0.056722, -0.303154, , , 
1647835172.766378, 7.117962, -7.646781, -1.579575, 0.051391, -0.016698, -0.182421, , , 
1647835172.787161, 7.023540, -7.297078, -1.560421, 0.047049, 0.017394, -0.105543, , , 
1647835172.806374, 7.318476, -7.193678, -1.825429, 0.137700, -0.013998, -0.007776, , , 
1647835172.827084, 6.994959, -6.845322, -1.499070, 0.189264, -0.010380, 0.043536, , , 
1647835172.847182, 7.151480, -6.963087, -1.171812, 0.162650, 0.010258, 0.065903, , , 
1647835172.867119, 7.023241, -6.930915, -0.956783, 0.092806, 0.068478, 0.027433, , , 
1647835172.887157, 7.556100, -6.913407, -1.011550, 0.013198, 0.154543, 0.098400, , , 
1647835172.906393, 7.374740, -6.842628, -1.113304, -0.031734, 0.167650, 0.153701, , , 
1647835172.927087, 7.331794, -7.039551, -1.343596, -0.010207, 0.096746, 0.186839, , , 
1647835172.947161, 7.247398, -7.174973, -1.192312, -0.052252, 0.059335, 0.189950, , , 
1647835172.966156, 7.134122, -7.249343, -1.225682, -0.149379, 0.092907, 0.168118, , , 
1647835172.986269, 7.605630, -7.580042, -1.545008, -0.159557, 0.221764, 0.241648, , , 
1647835173.006541, 7.464073, -7.572112, -1.780239, -0.116678, 0.269821, 0.282852, , , 
1647835173.027194, 7.597251, -7.719205, -1.705719, -0.087518, 0.291378, 0.328102, , , 
1647835173.047323, 7.822755, -7.838467, -1.737293, -0.041073, 0.372545, 0.378843, , , 
1647835173.067193, 8.089708, -7.797915, -1.947234, 0.061767, 0.436746, 0.459213, , , 
1647835173.087185, 8.207772, -7.820061, -1.882142, 0.192170, 0.480790, 0.546399, , , 
1647835173.106474, 8.229769, -7.778312, -1.571344, 0.258643, 0.504078, 0.580407, , , 
1647835173.127151, 8.590545, -7.689428, -1.293767, 0.261218, 0.557891, 0.676916, , , 
1647835173.147144, 8.586206, -7.526173, -0.959925, 0.198416, 0.590836, 0.802535, , , 
1647835173.167200, 8.337807, -7.348553, -0.957232, 0.085658, 0.684971, 0.861018, , , 
1647835173.187191, 8.020127, -7.226299, -1.111957, 0.028808, 0.794754, 0.968935, , , 
1647835173.206498, 8.419061, -7.324162, -1.059584, 0.004501, 0.866999, 1.016601, , , 
1647835173.227192, 8.610896, -7.332542, -1.092504, 0.026108, 1.043782, 1.195332, , , 
1647835173.247207, 8.007557, -7.188441, -0.601094, -0.028148, 1.197834, 1.231387, , , 
1647835173.267198, 8.722226, -7.193080, -0.077363, -0.192386, 1.346047, 1.375815, , , 
1647835173.286331, 8.868422, -6.815394, -0.230143, -0.332117, 1.313246, 1.548322, , , 
1647835173.306526, 9.835530, -6.181829, -0.370952, -0.485961, 1.269820, 2.026681, , , 
1647835173.327188, 9.855432, -5.683386, -1.009306, -0.492563, 1.077344, 2.654576, , , 
1647835173.347207, 9.201964, -5.026028, -1.209221, -0.425855, 0.579746, 3.320752, , , 
1647835173.367191, 7.661894, -4.535665, -1.221342, -0.310236, 0.010290, 3.920784, , , 
1647835173.387089, 6.077082, -3.229778, -1.025766, -0.237211, -0.461875, 4.499878, , , 
1647835173.406478, 4.226215, -2.813786, -0.671424, -0.260544, -0.452837, 5.038516, , , 
1647835173.427188, 1.823035, -1.833061, -0.305560, -0.510049, -0.207658, 5.471296, , , 
1647835173.447026, -0.433051, -1.670405, -0.762853, -0.692405, 0.078786, 5.926200, , , 
1647835173.467088, -3.412336, -1.773505, -1.650203, -0.584288, 0.359215, 6.207997, , , 
1647835173.487099, -7.004836, -2.071733, -2.213140, -0.378495, 0.503310, 5.928617, , , 
1647835173.506416, -10.282498, -2.399589, -1.547402, -0.500260, 0.392042, 5.280734, , , 
1647835173.527079, -12.427253, -2.922722, -2.363227, -0.577239, 0.025019, 4.351864, , , 
1647835173.547099, -13.242629, -3.590704, -3.947141, -0.171988, 0.012088, 3.408631, , , 
1647835173.567103, -12.987646, -3.820098, -4.307618, 0.484172, 0.311369, 2.732346, , , 
1647835173.587158, -11.724106, -4.795736, -2.882918, 0.667615, 0.203726, 2.382405, , , 
1647835173.606372, -11.879729, -4.386776, -1.330727, 0.461606, 0.172804, 2.040112, , , 
1647835173.627103, -11.832594, -4.602404, -1.032649, 0.231360, 0.315444, 1.713470, , , 
1647835173.647110, -11.992257, -4.813542, -1.697938, 0.271410, 0.315892, 1.385690, , , 
1647835173.667103, -11.821520, -4.782567, -1.763180, 0.304131, 0.051451, 1.039071, , , 
1647835173.687109, -11.248708, -4.765808, -1.099986, 0.196284, 0.188797, 0.841905, , , 
1647835173.707077, -10.713903, -4.986972, -1.029058, 0.084256, 0.465619, 0.701273, , , 
1647835173.727104, -10.139444, -5.067178, -1.288978, 0.002145, 0.684379, 0.660726, , , 
1647835173.747113, -10.932224, -5.383512, -2.290204, 0.018966, 0.669612, 0.571648, , , 
1647835173.767102, -10.537031, -5.774665, -2.318036, 0.211801, 0.520403, 0.507171, , , 
1647835173.787160, -10.404303, -5.746533, -2.365172, 0.509880, -0.006696, 0.368085, , , 
1647835173.806368, -9.939678, -5.668272, -1.212962, 0.587043, -0.208554, 0.287323, , , 
1647835173.827103, -9.240870, -5.769128, -0.607678, 0.477781, -0.235335, 0.302498, , , 
1647835173.847175, -9.555259, -5.574150, -0.503531, 0.402815, -0.227327, 0.215042, , , 
1647835173.867100, -9.521890, -5.628020, -0.329352, 0.305499, -0.239379, 0.093079, , , 
1647835173.887154, -8.848072, -5.420622, 0.021548, 0.122027, -0.079423, 0.095198, , , 
1647835173.906418, -8.722226, -5.593603, -0.105046, -0.084890, 0.146678, 0.072361, , , 
1647835173.927103, -8.831162, -5.517587, -0.775123, -0.150417, 0.363592, -0.001486, , , 
1647835173.946428, -8.507796, -5.661988, -1.382951, -0.078634, 0.445163, -0.065990, , , 
1647835173.967101, -8.083423, -5.431097, -1.455226, -0.032912, 0.415811, -0.087954, , , 
1647835173.987160, -7.644985, -5.445761, -1.479018, 0.002576, 0.383932, -0.075611, , , 
1647835174.006411, -7.338976, -5.630564, -1.614739, 0.064718, 0.279852, -0.029659, , , 
1647835174.027107, -7.497742, -5.632808, -1.523610, 0.122048, 0.173026, -0.027117, , , 
1647835174.047172, -7.589021, -5.787384, -1.236605, 0.098730, 0.117313, -0.043834, , , 
1647835174.067099, -7.776367, -5.681889, -1.176900, 0.037210, 0.143389, -0.064525, , , 
1647835174.087174, -7.760505, -5.727080, -1.426495, 0.026025, 0.108663, -0.061880, , , 
1647835174.106407, -7.818714, -5.749675, -1.529895, 0.058870, 0.092135, -0.054450, , , 
1647835174.127104, -7.847594, -5.839607, -1.493383, 0.082244, 0.108531, -0.055220, , , 
1647835174.146460, -7.919421, -5.720496, -1.432032, 0.091122, 0.106844, -0.057674, , , 
1647835174.167107, -7.939023, -5.752219, -1.296011, 0.053549, 0.097692, -0.054517, , , 
1647835174.187195, -8.126369, -5.618144, -1.274314, -0.010092, 0.098780, -0.083372, , , 
1647835174.206409, -8.090307, -5.688324, -1.394772, -0.029023, 0.151721, -0.104689, , , 
1647835174.227106, -7.937826, -5.682039, -1.566706, -0.008485, 0.176776, -0.099266, , , 
1647835174.246517, -7.837419, -5.582081, -1.616086, 0.011672, 0.190765, -0.068074, , , 
1647835174.267104, -7.842357, -5.631761, -1.640477, 0.018254, 0.125607, -0.034362, , , 
1647835174.287195, -7.905504, -5.591209, -1.628057, 0.044376, 0.084091, -0.019107, , , 
1647835174.306409, -7.935432, -5.615600, -1.516278, 0.041532, 0.109200, -0.013217, , , 
1647835174.327108, -8.019528, -5.594351, -1.453131, 0.018306, 0.165864, -0.028774, , , 
1647835174.347168, -7.931541, -5.631910, -1.499369, -0.011417, 0.194247, -0.034139, , , 
1647835174.367101, -7.893982, -5.674258, -1.518971, -0.045171, 0.182807, -0.029773, , , 
1647835174.387209, -7.980173, -5.596446, -1.611597, -0.089693, 0.184004, -0.051825, , , 
1647835174.406507, -8.007856, -5.688773, -1.755399, -0.099881, 0.208431, -0.085406, , , 
1647835174.427084, -7.924807, -5.661239, -1.862839, -0.082949, 0.230734, -0.095043, , , 
1647835174.447110, -7.871387, -5.729773, -1.949928, -0.072627, 0.235860, -0.091803, , , 
1647835174.467105, -7.955782, -5.744438, -2.037166, -0.042970, 0.244540, -0.100944, , , 
1647835174.487177, -7.693168, -5.839308, -1.917606, -0.047686, 0.233104, -0.087568, , , 
1647835174.506500, -7.659949, -5.757756, -1.970428, -0.070245, 0.188490, -0.073901, , , 
1647835174.527102, -7.657555, -5.752668, -2.086098, -0.073955, 0.177132, -0.061457, , , 
1647835174.546819, -7.586028, -5.808782, -2.191892, -0.032014, 0.121876, -0.038431, , , 
1647835174.567095, -7.611466, -5.804742, -2.211793, -0.005051, 0.050274, -0.033709, , , 
1647835174.587102, -7.629273, -5.792172, -2.007987, -0.025291, 0.004479, -0.039854, , , 
1647835174.606475, -7.649025, -5.783344, -1.980603, -0.019909, 0.008392, -0.047261, , , 
1647835174.627098, -7.747637, -5.784092, -1.981202, -0.052398, 0.076948, -0.060896, , , 
1647835174.647115, -7.908946, -5.780650, -2.146402, -0.069340, 0.105162, -0.080228, , , 
1647835174.667100, -7.988403, -5.823746, -2.277185, -0.063522, 0.120009, -0.113205, , , 
1647835174.687112, -7.893683, -5.862951, -2.366818, -0.037571, 0.080955, -0.135463, , , 
1647835174.706366, -7.938873, -5.818509, -2.450914, 0.013562, 0.043161, -0.141765, , , 
