SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835093.240003, 6.726210, -5.903054, -6.413917, 0.324057, -0.450503, -0.150233, , , 
1647835093.260060, 6.751649, -6.016928, -6.273257, 0.560201, -0.630121, -0.037347, , , 
1647835093.279525, 6.543802, -5.966051, -6.656778, 0.813005, -0.680492, -0.009174, , , 
1647835093.299980, 6.161777, -6.057779, -6.462998, 0.889159, -0.484793, 0.009631, , , 
1647835093.319767, 5.819706, -5.983260, -5.955427, 0.771786, -0.100363, 0.003982, , , 
1647835093.339985, 6.092645, -5.880459, -5.789928, 0.612952, 0.126870, 0.029960, , , 
1647835093.359969, 6.518962, -6.009596, -7.019650, 0.622382, -0.322998, 0.158049, , , 
1647835093.379478, 5.226841, -5.317372, -7.395839, 0.645229, -1.015947, 0.054556, , , 
1647835093.400091, 3.993528, -5.443068, -5.287894, 0.519424, -0.859113, -0.315354, , , 
1647835093.420190, 4.251803, -5.662736, -5.708824, 0.486808, -0.924851, -0.743381, , , 
1647835093.440230, 3.988141, -5.498284, -6.110452, 0.560981, -1.410656, -1.189200, , , 
1647835093.460074, 7.643788, -6.283283, -5.316325, 0.580224, -1.152522, -1.276787, , , 
1647835093.479520, 14.173225, -9.080159, -4.739472, 0.463287, 0.492971, -0.029372, , , 
1647835093.499996, 11.337592, -4.466234, -5.625925, 0.009702, 1.222987, 1.129728, , , 
1647835093.520058, 10.091111, -4.357297, -6.441450, -0.157325, 1.857599, 1.625340, , , 
1647835093.539989, 9.962123, -3.696198, -7.120505, -0.247729, 2.244582, 2.030761, , , 
1647835093.559976, 10.806678, -3.006668, -7.920618, -0.082609, 2.265728, 2.602921, , , 
1647835093.579498, 10.731410, -2.928558, -7.985860, 0.308847, 2.048164, 2.932863, , , 
1647835093.599989, 9.729138, -3.303100, -6.535871, 0.549070, 1.918534, 2.960773, , , 
1647835093.620048, 8.406192, -3.766378, -5.636549, 0.556996, 1.738250, 3.143902, , , 
1647835093.639990, 7.296778, -4.166210, -5.428553, 0.602253, 1.770009, 3.279244, , , 
1647835093.660000, 6.331466, -4.405331, -5.238513, 0.548308, 1.816432, 3.443074, , , 
1647835093.679630, 5.841254, -4.863372, -5.053412, 0.404379, 1.722280, 3.674731, , , 
1647835093.700074, 5.140800, -4.858134, -5.434688, 0.373966, 1.544281, 3.824021, , , 
1647835093.720061, 4.333954, -4.199579, -5.430947, 0.380224, 1.396143, 4.028895, , , 
1647835093.739992, 4.842123, -3.539528, -6.087108, 0.634542, 1.295929, 4.632279, , , 
1647835093.760001, 4.418350, -2.397943, -6.177938, 0.877321, 1.162991, 5.304337, , , 
1647835093.779721, 1.238700, -1.050306, -5.288642, 0.969772, 1.097118, 5.672013, , , 
1647835093.799993, -1.353622, -0.305261, -4.981585, 1.150251, 0.952534, 5.874225, , , 
1647835093.820085, -3.747375, -0.114922, -4.203769, 1.352507, 0.757355, 5.922445, , , 
1647835093.840063, -5.642834, 0.438887, -3.097498, 1.191126, 0.411383, 5.926001, , , 
1647835093.860035, -7.405864, 0.817021, -2.792986, 1.042217, 0.136765, 6.023354, , , 
1647835093.879751, -10.792911, -0.036811, -2.880823, 1.166539, 0.090265, 5.614746, , , 
1647835093.899959, -13.963283, -1.011550, -2.058116, 1.103239, 0.223905, 4.611619, , , 
1647835093.919997, -14.811429, -1.953369, -1.016788, 1.025342, 0.826717, 3.439429, , , 
1647835093.939997, -15.131953, -2.516605, -0.361076, 0.889236, 1.304927, 2.871728, , , 
1647835093.959356, -15.164724, -3.039140, -0.158616, 0.610605, 1.296131, 2.128069, , , 
1647835093.979716, -15.043218, -3.891027, 0.055964, 0.323477, 1.355468, 1.466809, , , 
1647835093.999329, -14.785991, -4.252850, -0.173430, 0.108766, 1.475368, 0.926000, , , 
1647835094.020001, -14.029722, -4.287417, -0.369755, -0.093980, 1.608867, 0.545664, , , 
1647835094.040003, -12.884396, -4.698770, -0.775123, -0.305069, 1.697240, 0.387584, , , 
1647835094.059986, -12.594249, -4.695478, -1.237653, -0.570648, 1.581058, 0.169193, , , 
1647835094.079788, -12.258761, -4.535516, -2.072032, -0.673413, 1.606775, 0.035660, , , 
1647835094.099377, -11.765257, -5.145139, -2.858378, -0.652338, 1.765628, -0.040786, , , 
1647835094.120000, -11.225963, -5.040992, -3.812168, -0.628782, 1.579664, -0.089163, , , 
1647835094.140000, -10.326940, -4.895245, -4.651784, -0.414087, 1.260717, -0.137535, , , 
1647835094.159732, -9.533861, -5.091270, -4.988768, -0.139419, 0.875427, -0.111640, , , 
1647835094.179820, -9.048736, -5.329942, -4.550480, -0.074253, 0.417969, -0.210695, , , 
1647835094.200000, -8.666411, -5.308693, -4.125359, -0.181783, 0.266259, -0.402224, , , 
1647835094.220082, -8.142829, -5.573103, -4.857835, -0.143022, 0.453666, -0.509524, , , 
1647835094.240000, -7.889343, -5.206341, -4.917840, 0.018515, 0.862601, -0.593617, , , 
1647835094.259998, -7.444321, -5.412392, -4.844218, 0.151716, 0.797391, -0.677333, , , 
1647835094.279950, -6.883629, -5.669021, -4.902427, 0.271939, 0.220081, -0.770064, , , 
1647835094.300054, -6.096984, -5.519682, -5.165340, 0.438043, -0.295860, -0.776970, , , 
1647835094.320064, -5.669170, -5.263503, -4.598214, 0.540076, -0.190408, -0.598795, , , 
1647835094.339998, -5.750423, -5.249586, -3.607014, 0.401694, 0.385351, -0.382617, , , 
1647835094.359848, -5.713313, -5.454590, -3.486706, 0.159128, 0.663213, -0.302412, , , 
1647835094.379956, -5.654655, -5.622633, -4.249858, 0.112492, 0.484531, -0.280925, , , 
1647835094.400006, -5.791873, -5.695357, -4.417601, 0.167338, 0.249341, -0.307480, , , 
1647835094.420083, -5.776460, -5.656601, -4.233547, 0.136248, -0.023757, -0.252776, , , 
1647835094.439978, -5.482423, -5.834969, -3.909731, 0.014555, -0.001321, -0.138215, , , 
1647835094.459994, -5.623381, -5.748927, -3.964199, -0.088331, 0.108493, -0.005476, , , 
1647835094.480007, -5.954230, -5.736507, -4.220678, -0.137230, 0.142499, 0.037308, , , 
1647835094.500014, -6.245275, -5.810727, -4.744111, -0.134262, 0.135971, -0.007603, , , 
1647835094.520083, -6.315605, -5.768380, -5.064335, -0.083498, 0.111138, -0.000334, , , 
1647835094.539979, -6.229862, -5.671116, -5.031116, -0.015422, 0.220042, 0.075883, , , 
1647835094.559996, -6.292261, -5.872977, -5.010017, 0.032045, 0.240969, 0.111145, , , 
1647835094.580046, -6.548890, -5.873426, -4.851700, 0.032912, 0.156413, 0.046562, , , 
1647835094.600004, -6.341043, -5.983409, -4.699070, -0.015879, 0.067773, 0.050873, , , 
1647835094.620066, -6.397157, -5.973533, -4.789301, -0.057135, 0.029144, 0.049322, , , 
1647835094.639926, -6.517167, -5.834819, -5.031864, -0.015923, 0.086389, 0.046281, , , 
1647835094.660003, -6.415263, -5.766135, -5.236418, 0.075803, 0.131123, 0.047740, , , 
1647835094.680061, -6.376208, -5.944653, -5.077503, 0.106324, 0.098461, 0.051481, , , 
1647835094.700007, -6.450129, -5.938967, -4.780173, 0.064134, 0.069150, 0.047245, , , 
1647835094.720086, -6.493225, -5.980117, -4.840028, 0.055021, 0.030390, 0.029517, , , 
1647835094.740016, -6.491429, -5.984606, -4.888960, 0.068860, 0.040958, 0.015976, , , 
1647835094.760002, -6.502203, -5.918018, -4.814440, 0.044321, 0.086437, 0.009392, , , 
1647835094.780012, -6.486042, -5.939266, -4.770297, 0.031709, 0.127458, 0.011111, , , 
1647835094.800008, -6.539014, -6.037279, -4.752191, 0.015970, 0.135497, -0.027133, , , 
1647835094.820082, -6.458658, -5.888988, -4.757578, -0.006236, 0.070045, -0.068490, , , 
1647835094.840002, -6.216245, -5.872528, -4.884471, 0.030014, -0.038297, -0.066729, , , 
1647835094.860008, -6.317251, -5.744139, -5.003881, 0.126768, -0.152721, -0.137734, , , 
1647835094.880011, -6.390723, -5.827038, -5.044284, 0.183997, -0.229250, -0.166741, , , 
1647835094.900011, -6.246322, -5.983260, -4.465186, 0.053668, -0.033086, -0.089605, , , 
1647835094.919936, -6.430676, -6.093393, -4.333954, -0.130813, 0.250573, -0.025742, , , 
1647835094.940013, -6.893804, -5.632210, -4.817283, -0.178507, 0.379136, -0.101221, , , 
1647835094.960011, -6.733692, -5.806388, -5.295824, -0.098940, 0.371032, -0.143515, , , 
