 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1.356166,-8.466945,-5.720047,-0.091013,-0.223563,-0.004388
1.315165,-8.480711,-5.537489,0.011593,-0.047901,0.056931
1.280599,-8.445846,-5.45459,0.105267,0.109895,0.110467
1.299004,-8.478467,-5.415235,0.131907,0.146801,0.151296
1.416769,-8.511985,-5.254076,0.06567,0.080798,0.209668
1.432182,-8.557625,-5.125387,-0.030291,0.010886,0.279711
1.35452,-8.526949,-5.192425,-0.074387,-0.015288,0.35384
1.211616,-8.451382,-5.243152,-0.073714,0.01398,0.424593
0.997484,-8.396465,-5.220856,-0.064915,0.073477,0.477634
0.910545,-8.370877,-5.251981,-0.072315,0.108585,0.515997
0.652121,-8.300398,-5.337424,-0.091445,0.104421,0.56284
0.53271,-8.2582,-5.357325,-0.119817,0.083357,0.596711
0.157718,-8.112603,-5.399673,-0.149417,0.06945,0.609652
-0.039804,-8.015189,-5.463867,-0.16779,0.066834,0.611305
-0.221314,-7.981969,-5.55365,-0.173279,0.086242,0.613044
-0.434099,-7.930194,-5.653758,-0.163368,0.111809,0.605758
-0.626832,-7.84535,-5.738303,-0.142114,0.12308,0.585198
-0.777667,-7.850438,-5.732766,-0.13219,0.119948,0.562571
-0.908749,-7.801656,-5.756858,-0.140839,0.114873,0.547856
-1.026215,-7.765443,-5.78469,-0.145568,0.109239,0.529435
-1.12722,-7.749432,-5.798008,-0.148985,0.105711,0.507125
-1.250222,-7.704092,-5.847089,-0.159427,0.099199,0.480934
-1.344344,-7.662942,-5.911284,-0.157145,0.102419,0.451762
-1.454328,-7.674763,-5.914426,-0.160408,0.106419,0.425679
-1.528698,-7.607576,-5.955427,-0.16119,0.111535,0.393072
-1.530493,-7.599645,-6.030395,-0.150926,0.119711,0.351492
-1.491288,-7.64319,-6.071396,-0.143426,0.125105,0.336509
-1.505504,-7.625383,-6.11928,-0.149696,0.112361,0.320542
-1.56506,-7.603536,-6.149357,-0.150873,0.101227,0.296929
-1.599476,-7.553257,-6.233903,-0.145819,0.098604,0.267009
-1.588702,-7.552958,-6.270713,-0.129684,0.095743,0.243993
-1.569998,-7.583484,-6.207866,-0.13941,0.086508,0.219167
-1.495927,-7.549067,-6.362741,-0.131282,0.081747,0.21265
-1.535132,-7.532458,-6.390573,-0.107138,0.081155,0.202676
-1.545906,-7.516596,-6.389975,-0.088046,0.085241,0.184011
-1.541567,-7.512556,-6.378153,-0.07684,0.090926,0.177483
-1.553388,-7.482628,-6.418855,-0.064168,0.09451,0.164253
-1.574786,-7.480234,-6.448633,-0.049292,0.092888,0.145325
-1.584213,-7.478439,-6.439505,-0.041493,0.063811,0.126491
-1.594239,-7.517644,-6.416311,-0.048702,0.028649,0.115657
-1.67235,-7.498041,-6.427085,-0.047366,0.030542,0.111962
-1.785775,-7.388506,-6.512827,-0.015318,0.045571,0.080659
-1.857152,-7.363068,-6.541408,0.002807,0.052793,0.062565
-1.872116,-7.390302,-6.539463,0.031274,0.032012,0.02322
-1.934964,-7.417237,-6.512378,0.021662,0.014879,0.006426
-2.025495,-7.344214,-6.521207,0.027069,0.000188,-0.030495
-2.102408,-7.325509,-6.568193,0.042162,0.005199,-0.052772
-2.201169,-7.284359,-6.596624,0.066311,-0.009312,-0.097841
-2.292448,-7.190536,-6.65603,0.091388,-0.036644,-0.157908
-2.342277,-7.267001,-6.619968,0.098799,-0.052992,-0.206842
-2.386421,-7.210138,-6.61892,0.122092,-0.073516,-0.272731
-2.401384,-7.123199,-6.666804,0.157741,-0.094088,-0.355255
-2.318784,-7.145196,-6.596474,0.189077,-0.111486,-0.430162
-2.16361,-7.214029,-6.463746,0.20294,-0.125032,-0.492695
-1.961599,-7.334786,-6.349572,0.198484,-0.13177,-0.531984
-1.760486,-7.380875,-6.272659,0.205536,-0.125136,-0.562649
-1.617882,-7.40781,-6.206369,0.209107,-0.125752,-0.598578
-1.427393,-7.487118,-6.167164,0.211116,-0.13123,-0.627635
-1.202637,-7.595455,-6.09444,0.199955,-0.142398,-0.636296
-0.988656,-7.682245,-5.987599,0.187488,-0.138388,-0.634908
-0.881216,-7.710676,-5.922507,0.194886,-0.134811,-0.645092
-0.78036,-7.702745,-5.918018,0.214779,-0.13518,-0.666882
-0.628328,-7.788787,-5.81372,0.213638,-0.136927,-0.680211
-0.38397,-7.8868,-5.748927,0.210909,-0.135734,-0.672495
-0.14874,-7.983316,-5.673659,0.21009,-0.110476,-0.652489
-0.013467,-8.026112,-5.649418,0.224103,-0.080668,-0.638759
0.122703,-8.050653,-5.595249,0.227443,-0.06131,-0.61971
0.271592,-8.101978,-5.570858,0.225378,-0.0596,-0.592359
0.396989,-8.160936,-5.518186,0.21309,-0.074014,-0.567952
0.465822,-8.182783,-5.468656,0.187984,-0.095083,-0.54793
0.497395,-8.174253,-5.4504,0.181171,-0.094577,-0.534683
0.594061,-8.170363,-5.448455,0.193881,-0.104927,-0.527297
0.956633,-8.417115,-5.271882,0.177031,0.085381,-0.288109
2.013224,-8.911219,-4.92173,0.149774,0.046511,-0.251371
1.22209,-8.706065,-5.053711,0.141124,0.076913,-0.237985
1.027561,-8.264784,-5.237466,0.122989,-0.010275,-0.262505
1.022174,-8.44405,-5.143793,0.106724,-0.075627,-0.274378
1.20563,-8.487595,-5.121197,0.093461,-0.112876,-0.234085
1.083227,-8.480562,-5.064036,0.075984,-0.087059,-0.202008
0.992696,-8.41936,-5.122843,0.064404,-0.036774,-0.174403
0.947655,-8.424597,-5.206042,0.056179,-0.004976,-0.129956
0.89184,-8.434772,-5.28535,0.056177,0.017184,-0.089714
0.83393,-8.39856,-5.318569,0.056458,-0.004401,-0.073156
0.921618,-8.424298,-5.255422,0.044613,-0.039745,-0.060006
1.068861,-8.469788,-5.106533,0.028667,-0.029876,-0.022575
1.25935,-8.58845,-5.00882,0.015075,0.018922,0.040965
1.097442,-8.417564,-5.241805,0.021078,0.024009,0.071474
0.725144,-8.338107,-5.29747,0.035545,0.000962,0.029644
0.731728,-8.32838,-5.164592,0.027923,-0.008722,-0.00667
0.826149,-8.356662,-5.12823,0.016122,-0.026155,-0.01334
0.705392,-8.371326,-5.139902,0.007071,-0.021115,-0.012146
0.641047,-8.383896,-5.172224,0.005391,-0.000462,0.000326
0.623839,-8.346636,-5.196914,0.006744,0.01772,0.01813
0.551115,-8.304288,-5.192425,-0.015126,0.020322,0.02104
0.505326,-8.308478,-5.223699,-0.042335,0.018054,0.020353
0.489465,-8.267029,-5.361515,-0.051692,0.012544,0.019618
0.523133,-8.287379,-5.508459,-0.025062,0.011791,0.017954
0.553809,-8.285434,-5.522825,0.002015,0.016749,0.020358
0.452354,-8.282441,-5.435736,0.068175,0.049429,0.012629
0.391602,-8.230667,-5.240459,0.111511,0.182897,-0.000144
0.549619,-8.277952,-5.456386,0.051109,0.034083,-0.021165
0.736666,-8.436418,-5.506664,-0.065113,-0.212046,-0.028005
