 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-0.032172,-4.788254,-8.578125,-0.083194,-0.206329,-0.055081
-0.086341,-4.706103,-8.609549,-0.040873,-0.195274,-0.0375
-0.110582,-4.67842,-8.777891,0.009011,-0.297165,-0.00052
-0.05372,-4.728848,-8.637681,-0.043807,-0.391602,0.0333
-0.134375,-4.702212,-8.488043,-0.124293,-0.549038,0.052022
-0.208595,-4.652083,-8.219893,-0.211582,-0.668363,0.074403
-0.453552,-4.513968,-7.884555,-0.307829,-0.769819,0.073412
-0.585831,-4.416704,-7.783849,-0.457408,-0.910922,0.080218
-0.634463,-4.496011,-7.503727,-0.737311,-0.924237,0.098646
-0.802357,-4.401291,-7.406164,-1.048023,-0.900765,0.088685
-0.915932,-4.241179,-7.577948,-1.275927,-0.76772,0.088688
-1.270423,-4.050241,-8.837447,-1.333057,-0.56608,0.092498
-1.236306,-3.575591,-9.514108,-1.170269,-0.482077,0.079137
-1.297657,-3.342156,-9.397541,-0.914941,-0.245726,0.055591
-1.441309,-3.073856,-9.717765,-0.667191,-0.044032,-0.000313
-1.515979,-2.975843,-9.506028,-0.474662,0.251623,-0.061676
-1.738789,-2.996643,-9.113828,-0.438753,0.594648,-0.095117
-1.496526,-2.891298,-8.998308,-0.475972,0.794203,-0.105522
-1.163432,-2.837578,-9.371653,-0.512681,0.648549,-0.055592
-0.439935,-3.147178,-9.564237,-0.532264,0.463709,0.090354
-1.092504,-2.776675,-9.895984,-0.549341,0.456716,0.161851
-1.018733,-2.651129,-9.823858,-0.559095,0.526895,0.123958
-0.856825,-2.51481,-9.943718,-0.501386,0.538722,0.144672
-0.620248,-2.590676,-10.561721,-0.246579,0.408648,0.205047
-0.546327,-2.579453,-10.601375,0.049442,0.451222,0.268903
-0.670676,-2.455852,-10.385598,0.268221,0.567655,0.27812
-0.664391,-2.397793,-9.52982,0.278606,0.826515,0.229286
-0.393697,-2.542792,-9.849147,0.248411,0.910651,0.193629
-0.357035,-2.488922,-9.503783,0.212385,0.891848,0.211895
-0.049979,-2.627786,-9.251195,0.048039,0.800257,0.223121
0.305261,-2.671331,-9.444527,-0.183293,0.554393,0.233715
-0.153528,-1.918504,-9.568277,-0.288678,0.38207,0.132984
0.477045,-2.542044,-9.406519,-0.283902,0.435355,0.212486
0.649876,-2.737919,-9.719561,-0.192278,0.53301,0.267773
0.947206,-2.708141,-9.86022,-0.071337,0.443735,0.411673
0.552911,-2.373552,-9.578602,-0.027485,0.538012,0.395162
