 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
0.015562,-6.731448,-7.580192,0.030283,0.284603,0.151779
0.151284,-6.871209,-7.281665,0.093234,0.104754,0.198679
-0.018256,-6.887969,-6.814496,0.068855,0.04794,0.278792
-0.448913,-6.765565,-6.70975,0.047308,0.146103,0.317638
-0.370652,-6.835595,-6.81315,-0.000511,0.202628,0.379036
-0.077662,-6.711695,-6.817639,-0.060603,0.260693,0.46996
0.079607,-6.837541,-6.918046,-0.082706,0.399059,0.572502
0.604386,-6.817489,-7.148039,-0.026065,0.393336,0.755187
-0.172532,-6.513575,-7.613561,0.117329,0.059693,0.80447
-0.360926,-6.999299,-7.586776,0.261022,0.273528,0.764561
-0.212934,-7.226598,-7.429357,0.153563,0.805925,0.716428
-0.166098,-7.154174,-7.40347,0.102783,1.629484,0.6792
0.058209,-7.174375,-7.565079,0.064434,2.463446,0.632848
0.433201,-7.136217,-7.597251,0.087732,3.083802,0.5636
0.975488,-7.133524,-7.295581,0.096858,3.442046,0.510338
1.462109,-7.215675,-7.074716,0.084604,3.374926,0.438161
1.662623,-6.994959,-6.774543,0.14829,2.837718,0.393156
1.656788,-7.071574,-6.398205,0.113076,2.013122,0.273427
1.716343,-7.08968,-6.333412,0.043447,1.189945,0.151639
1.546505,-7.171831,-6.629694,0.024509,0.385653,0.032018
1.488745,-6.930765,-6.662764,0.010934,-0.228546,-0.068179
1.386991,-7.080253,-6.675334,-0.003626,-0.67882,-0.176439
1.287632,-7.050325,-6.72651,-0.008399,-1.029981,-0.2716
1.22209,-7.074417,-6.921338,0.041067,-1.360831,-0.351893
1.44101,-6.898294,-7.330148,0.20509,-1.81484,-0.394291
1.82094,-6.881384,-7.438186,0.388876,-2.210711,-0.358445
1.600374,-6.895899,-7.142951,0.460274,-2.33465,-0.298517
1.022923,-7.230938,-6.860435,0.390692,-2.131526,-0.281542
0.643591,-7.325808,-6.883629,0.298549,-1.799505,-0.2937
0.421529,-7.390601,-7.180809,0.294514,-1.47652,-0.331568
0.697162,-7.372944,-7.38701,0.365574,-1.39334,-0.319466
0.472705,-7.386112,-7.2052,0.484093,-1.378397,-0.298427
0.426168,-7.42846,-6.773496,0.536105,-1.35987,-0.28156
0.490961,-7.290793,-6.484845,0.512273,-1.395175,-0.198771
0.11971,-7.423522,-6.392518,0.502503,-1.530073,-0.168871
-0.060304,-7.440131,-6.356306,0.497139,-1.616791,-0.129237
-0.194379,-7.621492,-6.056133,0.466519,-1.539901,-0.100303
-0.320973,-7.758261,-5.77661,0.407989,-1.422217,-0.07543
-0.518195,-7.768735,-5.682937,0.342378,-1.312168,-0.028376
-0.853383,-7.839364,-5.693112,0.26408,-1.149513,-0.000922
-1.118391,-7.884854,-5.679196,0.188787,-0.911876,-0.000785
-1.291971,-7.905355,-5.662885,0.147644,-0.677551,-0.019297
-1.386093,-7.863157,-5.671864,0.123977,-0.498569,-0.032642
-1.431733,-7.877672,-5.698649,0.121418,-0.375942,-0.051814
-1.49069,-7.909844,-5.591508,0.107969,-0.241119,-0.066064
-1.419013,-7.938425,-5.55769,0.064281,0.00728,-0.059761
-1.341501,-7.959523,-5.554697,0.053809,0.094635,-0.058742
-1.333421,-7.994539,-5.492299,0.004289,0.333429,-0.07332
