 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1.206378,-7.475595,-6.434866,0.024837,-0.035371,-0.013887
1.2182,-7.448361,-6.454618,0.01198,-0.064338,-0.024557
1.199794,-7.464822,-6.454019,0.027245,-0.043469,-0.032101
1.158494,-7.466916,-6.37127,0.056022,0.010335,-0.035212
1.15221,-7.504625,-6.213701,0.060412,0.044822,-0.031117
1.189918,-7.459734,-6.101473,0.027342,0.036527,-0.023397
1.179593,-7.487267,-6.077382,-0.020692,0.021926,-0.019844
1.184831,-7.474698,-6.176741,-0.034815,0.030429,-0.020903
1.260846,-7.476194,-6.284779,-0.031738,0.039183,-0.01488
1.27581,-7.503129,-6.407333,-0.035136,0.037414,-0.014406
1.322497,-7.495198,-6.533627,-0.027037,0.008166,-0.010607
1.257554,-7.482179,-6.553977,-0.017753,-0.016914,-0.007061
1.154753,-7.457789,-6.481553,-0.003155,-0.013797,-0.006877
1.129165,-7.423821,-6.393416,0.001509,-0.006446,0.000983
1.130662,-7.426814,-6.369923,-0.001977,0.000497,0.003089
1.165976,-7.416788,-6.39581,-0.001725,0.006975,0.00183
1.224933,-7.427861,-6.418855,0.003442,0.010526,-0.005026
1.265784,-7.424419,-6.448483,0.007037,0.007755,-0.016867
1.28823,-7.454048,-6.413318,0.013164,0.007905,-0.022522
1.314566,-7.478738,-6.376956,0.010589,-0.003134,-0.01952
1.266682,-7.471106,-6.350321,0.003491,-0.022256,-0.017242
1.218499,-7.449409,-6.315006,-0.010508,-0.0282,-0.01007
1.183933,-7.468562,-6.349124,-0.015858,-0.017542,-0.003819
1.22239,-7.444471,-6.438906,-0.00303,-0.006361,0.000634
1.225083,-7.467216,-6.402694,0.008408,0.001246,0.005185
1.195904,-7.453449,-6.289717,-0.005645,0.000702,-0.001451
1.174356,-7.429058,-6.291812,-0.019367,0.002352,-0.009186
1.155502,-7.417386,-6.389376,-0.015079,0.005764,-0.006368
1.181539,-7.443573,-6.394763,-0.019655,0.005501,-0.00552
1.190068,-7.421876,-6.415712,-0.01703,0.013081,-0.000467
1.219397,-7.441029,-6.473921,-0.006924,0.026776,0.001716
1.25531,-7.437887,-6.483797,-0.000607,0.023732,0.001773
1.264438,-7.434744,-6.453122,-0.008781,0.007039,-0.002264
1.28823,-7.423522,-6.451625,-0.008881,-0.009286,-0.001336
1.266682,-7.434595,-6.427683,0.004019,0.002662,-0.002488
1.256357,-7.433398,-6.381296,0.016152,0.022932,-0.005468
1.253963,-7.440431,-6.364835,0.012447,0.027088,-0.009796
1.223287,-7.42412,-6.351817,-0.004249,0.009584,-0.010013
1.236456,-7.445668,-6.331466,-0.02105,0.009481,-0.009544
1.225083,-7.413645,-6.381296,-0.018562,0.015632,-0.006349
1.252317,-7.430704,-6.482151,-0.002316,0.011295,-0.007253
1.233912,-7.433098,-6.464344,0.004696,0.00264,-0.006805
1.245883,-7.434295,-6.448633,0.001912,-0.000323,-0.007475
1.251419,-7.42008,-6.4413,0.003392,0.004172,-0.005823
1.248277,-7.427562,-6.43741,0.00454,-0.002679,-0.004143
1.256657,-7.41993,-6.435614,-0.003884,-0.021918,-0.006205
1.28,-7.418883,-6.430676,-0.006611,-0.044168,-0.004756
1.260697,-7.439682,-6.433669,-0.00078,-0.063479,-0.001898
1.193809,-7.434295,-6.421249,-0.002059,-0.084904,-0.001251
1.20997,-7.390901,-6.432621,-0.036801,-0.16087,0.000142
1.242591,-7.403021,-6.542156,-0.094793,-0.337827,-0.00474
1.191415,-7.413047,-6.608296,-0.177867,-0.592072,-0.014264
1.178695,-7.340473,-6.529736,-0.301911,-0.847587,-0.027441
1.08607,-7.355137,-6.505495,-0.345254,-0.900712,-0.032171
0.907552,-7.333739,-6.607248,-0.326404,-0.843567,-0.006898
0.770035,-7.210138,-6.436512,-0.177019,-0.504622,-0.023388
0.560842,-7.199364,-6.547393,-0.076924,-0.254367,-0.019488
0.596007,-7.224653,-6.489184,-0.046208,-0.075777,-0.004885
0.564283,-7.194875,-6.575974,-0.037057,0.026695,0.010648
0.608726,-7.208193,-6.691794,-0.030164,0.069506,0.019449
0.632518,-7.219865,-6.786065,-0.022988,0.078402,0.023225
0.663942,-7.165247,-6.789058,-0.024486,0.062893,0.012476
0.684891,-7.154323,-6.793846,-0.025348,0.055058,0.001288
0.71033,-7.191134,-6.827515,-0.022002,0.046687,-0.006826
