 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1.936909,-7.398682,-6.440552,-0.113742,-0.235454,0.006197
1.802235,-7.331794,-6.493524,0.007898,-0.162897,-0.02258
1.845331,-7.340323,-6.376806,0.064993,-0.048412,-0.046453
1.897255,-7.369802,-6.365135,0.098112,0.027762,-0.055979
1.869123,-7.420978,-6.417807,0.130302,0.041064,-0.049349
1.813757,-7.409755,-6.27221,0.121686,0.011174,-0.03559
1.812111,-7.419481,-5.975478,0.05267,-0.001097,-0.024792
1.842787,-7.405266,-5.895123,0.00174,0.020113,-0.016327
1.921796,-7.442376,-6.079925,0.005671,0.044966,-0.008639
1.89531,-7.42397,-6.247969,0.004154,0.034095,-0.016012
1.934964,-7.40766,-6.279991,0.003924,0.008953,-0.023676
1.92838,-7.375787,-6.274305,0.009004,-0.001076,-0.029901
1.905785,-7.408707,-6.261137,0.01779,0.00883,-0.031068
1.862839,-7.393444,-6.2143,0.01154,0.016599,-0.03047
1.885733,-7.404966,-6.323685,-0.005279,-0.018757,-0.01992
1.956362,-7.467365,-6.449979,-0.011329,-0.050418,-0.006157
1.979705,-7.454497,-6.483498,0.021227,-0.039886,-0.000142
1.933318,-7.426814,-6.378004,0.0425,-0.035711,0.005559
1.841141,-7.40347,-6.264429,0.028815,-0.06576,0.001222
1.846528,-7.449409,-6.336853,-0.008989,-0.217507,0.000178
1.96968,-7.473949,-6.443694,-0.212706,-0.851015,0.00923
1.858948,-7.375488,-6.310367,-0.296281,-1.064436,-0.002698
1.748815,-7.338677,-6.336853,-0.300663,-1.09752,-0.009654
1.470339,-7.272986,-6.484246,-0.2603,-1.000531,-0.026925
1.304541,-7.23827,-6.56954,-0.162023,-0.77984,-0.03434
1.176152,-7.218518,-6.534674,-0.07652,-0.546265,-0.032339
1.096395,-7.203554,-6.555025,-0.049329,-0.414689,-0.027021
1.034894,-7.238719,-6.581511,-0.054344,-0.363294,-0.020374
1.023372,-7.251588,-6.505944,-0.044041,-0.274733,-0.014888
1.008408,-7.228843,-6.455666,-0.013906,-0.140004,-0.004402
0.97429,-7.222857,-6.425738,-0.003041,-0.022996,0.004722
0.974889,-7.194875,-6.516418,0.004584,0.040438,0.001919
1.000776,-7.22615,-6.584055,5.6e-05,0.048624,-0.003543
1.049259,-7.212981,-6.61473,-0.016076,0.029977,-0.002615
1.060631,-7.220463,-6.647651,-0.044294,-0.027804,-0.004977
1.072602,-7.200561,-6.680571,-0.056305,-0.054438,-0.00791
1.043423,-7.17647,-6.708403,-0.049916,-0.054879,-0.014463
1.039682,-7.160159,-6.825121,-0.02603,-0.04603,-0.019769
1.057788,-7.195773,-6.869114,-0.010426,-0.037727,-0.017433
1.055993,-7.183353,-6.878541,-0.006198,-0.033432,-0.010575
1.026813,-7.196222,-6.789507,-0.007445,-0.022358,-0.002584
1.011999,-7.165397,-6.735488,0.000817,0.004952,-0.005004
1.010353,-7.174225,-6.745962,0.014163,0.006017,-0.007963
1.007809,-7.163601,-6.781576,0.011253,-0.022799,-0.010375
0.987459,-7.193379,-6.736835,0.005334,-0.044894,-0.010449
0.986411,-7.179463,-6.695983,-0.000261,-0.032299,-0.01175
0.988057,-7.192481,-6.694786,0.010322,0.023868,-0.00332
0.963367,-7.196521,-6.706009,0.031588,0.088295,0.002287
1.001225,-7.194127,-6.757036,0.034236,0.097762,0.006717
1.013944,-7.190087,-6.718878,0.039492,0.121897,0.008774
0.999579,-7.174525,-6.647052,0.069101,0.222382,0.010563
1.006313,-7.175722,-6.589741,0.129328,0.409964,0.015383
1.033846,-7.180809,-6.56924,0.184211,0.586978,0.015707
1.18079,-7.247847,-6.510583,0.217587,0.727932,0.017577
1.235258,-7.256825,-6.459556,0.230498,0.80747,0.021078
1.404499,-7.314286,-6.469881,0.21295,0.788102,0.02503
1.484255,-7.332243,-6.4003,0.177647,0.73703,0.02212
1.530493,-7.333589,-6.342839,0.181837,0.746128,0.018619
1.576731,-7.363666,-6.300192,0.211336,0.798335,0.0106
1.679981,-7.36217,-6.314557,0.228447,0.828748,0.006252
1.761684,-7.408857,-6.22253,0.256288,0.917568,0.002856
1.918204,-7.459883,-6.221632,0.268061,0.948882,-0.000856
2.203414,-7.555502,-6.272958,0.231846,0.834423,0.008302
2.310704,-7.582736,-6.252308,0.190041,0.658897,0.020616
2.339285,-7.582886,-6.129904,0.15159,0.474624,0.015272
2.378789,-7.603984,-6.042815,0.092613,0.28267,0.008319
2.421136,-7.571962,-5.994931,0.042395,0.093193,0.001569
2.393902,-7.586178,-5.881207,0.014473,-0.010629,-0.004452
2.349759,-7.55221,-5.837662,0.010449,-0.02259,-0.011364
2.295142,-7.542932,-5.810727,0.017336,0.017423,-0.019204
2.286463,-7.562834,-5.840505,0.025265,0.056349,-0.018825
2.269853,-7.588721,-5.891083,0.027485,0.07162,-0.012637
2.30412,-7.608174,-5.908142,0.018269,0.071261,-0.003649
2.324471,-7.60593,-5.891382,0.012888,0.066346,0.007438
2.302175,-7.5977,-5.869086,0.010551,0.063791,0.009429
2.290952,-7.571214,-5.831078,0.008162,0.056028,0.008282
2.302623,-7.578546,-5.8013,8.3e-05,0.042986,0.003572
2.330755,-7.585729,-5.825542,-0.013742,0.020783,0.002762
2.373701,-7.59336,-5.891232,-0.020194,0.000882,0.007343
2.37849,-7.608174,-5.943007,-0.01377,-0.01234,0.014913
2.36203,-7.597849,-5.905598,-0.008739,-0.011163,0.01295
2.363526,-7.573758,-5.861305,-0.005706,-0.009151,0.008273
2.368763,-7.551312,-5.824494,-0.010526,0.003307,0.003676
2.376993,-7.576451,-5.827487,-0.018072,0.013405,0.000706
2.405125,-7.567473,-5.941511,-0.016047,-0.007844,0.000803
2.395997,-7.578696,-5.970091,-0.018046,-0.029867,0.000414
2.388366,-7.573458,-5.951836,-0.013419,-0.036878,-0.004058
2.344223,-7.567922,-5.910087,0.001901,-0.016812,-0.00892
2.334646,-7.573309,-5.880309,0.011059,0.004804,-0.004109
2.319532,-7.60189,-5.871331,0.010753,0.009068,0.003294
2.30816,-7.567772,-5.841254,-0.002158,-0.004136,0.002545
2.304269,-7.565677,-5.834669,-0.012803,-0.009713,-0.000972
2.334796,-7.56882,-5.883302,-0.011471,-0.006688,0.001196
2.34108,-7.592911,-5.855619,-0.005809,0.016822,0.000487
2.341828,-7.56852,-5.845892,-0.003606,0.027027,-0.00023
2.345569,-7.566725,-5.857265,-0.008118,0.01644,-0.003244
2.321777,-7.558644,-5.881207,-0.012545,0.002139,-0.011825
2.354548,-7.573009,-5.909937,-0.014806,-0.014842,-0.012983
2.337938,-7.549067,-5.92535,-0.014138,-0.004243,-0.011045
2.307113,-7.568371,-5.897218,-0.006364,0.024682,-0.005228
2.297087,-7.543082,-5.83856,0.054092,0.084265,0.00436
2.241871,-7.454497,-5.644779,0.022875,0.142188,-0.026991
2.585439,-7.638401,-5.934777,-0.135631,-0.127752,-0.009906
2.621052,-7.655011,-6.398504,-0.114202,-0.2542,0.006685
