SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835579.977468, 2.243666, -7.821408, -6.356306, -0.135313, -0.251910, -0.070399, , , 
1647835579.997544, 2.645294, -7.995736, -6.428282, 0.006090, -0.092947, -0.069275, , , 
1647835580.017241, 3.939060, -8.731803, -6.880936, 0.247362, 0.047824, 0.089138, , , 
1647835580.037524, 5.970989, -9.760562, -7.372345, 0.419525, -0.170496, 0.516441, , , 
1647835580.057479, 6.966977, -10.586112, -6.573580, 0.446638, -0.293793, 1.000293, , , 
1647835580.077458, 7.242759, -10.715998, -5.695207, 0.424865, -0.097871, 1.448547, , , 
1647835580.097446, 7.731326, -10.876559, -6.442198, 0.596390, 0.114918, 1.928571, , , 
1647835580.117241, 8.597429, -10.761188, -8.002170, 1.069332, 0.134142, 2.532539, , , 
1647835580.137550, 8.693795, -10.287885, -8.569446, 1.518478, -0.089961, 3.194536, , , 
1647835580.157659, 8.237550, -9.405621, -8.691102, 1.775425, -0.648966, 3.844782, , , 
1647835580.177627, 7.139509, -8.111106, -8.445397, 1.951707, -1.322553, 4.314540, , , 
1647835580.197549, 4.866514, -6.936301, -6.929418, 2.239733, -1.369632, 4.509827, , , 
1647835580.217336, 1.819893, -6.006005, -4.640112, 2.333367, -0.842348, 4.561649, , , 
1647835580.237278, -0.523133, -4.990713, -3.771317, 2.292022, -0.353278, 4.499441, , , 
1647835580.257524, -2.928707, -3.450793, -3.915866, 2.176934, -0.499021, 4.320562, , , 
1647835580.277466, -5.850830, -1.604564, -2.655768, 1.890554, -0.754525, 3.952706, , , 
1647835580.297493, -10.023924, -0.265607, -1.028759, 1.574265, -0.536768, 3.315953, , , 
1647835580.317357, -13.815441, 1.706617, 0.280571, 1.127676, -0.172769, 2.324343, , , 
1647835580.337470, -15.831060, 2.559252, -0.143054, 0.841153, -0.185697, 1.270807, , , 
1647835580.357514, -17.237953, 2.983475, 0.297779, 0.675566, -0.229242, 0.201893, , , 
1647835580.377456, -17.979706, 2.350657, 1.705869, 0.415676, -0.187034, -0.814306, , , 
1647835580.396699, -17.318009, 1.787720, 3.464859, -0.257645, -0.109185, -1.600754, , , 
1647835580.417299, -17.025916, 0.987758, 3.340061, -0.996269, -0.137068, -2.459478, , , 
1647835580.437533, -15.728558, 0.439486, 2.021305, -1.536590, -0.122619, -3.285906, , , 
1647835580.457519, -13.260585, 0.074370, -0.090830, -1.773722, -0.104161, -3.964491, , , 
1647835580.477579, -11.094431, -0.188543, -1.734300, -1.975028, -0.192061, -4.596521, , , 
1647835580.497465, -8.433725, -0.411054, -3.550302, -2.136434, -0.114777, -5.128820, , , 
1647835580.517472, -4.368670, -1.027861, -6.700772, -1.879239, -0.038833, -5.409113, , , 
1647835580.537464, -0.318578, -2.332850, -8.711901, -1.434492, 0.044253, -5.395452, , , 
1647835580.557525, 4.592677, -4.375852, -10.460417, -1.117754, -0.269619, -4.885436, , , 
1647835580.577464, 9.712079, -6.993463, -12.017695, -0.705884, -0.749548, -4.084941, , , 
1647835580.597468, 13.330466, -9.850195, -14.439729, 0.102666, -1.663186, -3.403082, , , 
1647835580.617497, 15.672444, -13.118878, -11.574768, 0.696552, -1.961904, -2.533823, , , 
1647835580.637488, 16.577003, -15.434820, -8.385392, 1.227582, -1.786268, -1.507626, , , 
1647835580.657525, 14.837766, -15.543756, -4.539257, 1.686456, -1.106053, -0.972073, , , 
1647835580.677340, 14.974385, -15.639673, -1.569250, 2.002096, -0.312762, -0.401556, , , 
1647835580.697445, 17.136798, -15.977106, 1.065869, 1.606823, 0.008513, 1.599724, , , 
1647835580.717540, 15.177293, -14.099154, 1.322048, 1.055271, -0.329107, 2.811101, , , 
