 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-0.7018,-8.020426,-6.159682,-0.020966,0.00155,0.100035
-1.124976,-8.150461,-6.206968,0.036223,-0.101209,0.130536
-1.645864,-8.438813,-6.179734,0.077946,-0.169569,0.197403
-3.03076,-8.671649,-6.227618,0.144595,-0.402147,0.069872
-5.255722,-8.779089,-6.289418,0.239437,-0.542961,-0.224389
-6.919243,-8.835352,-6.235997,0.307881,-0.508362,-0.587359
-8.044368,-8.935759,-6.4413,0.408692,-0.364379,-1.014704
-8.27047,-8.896255,-6.334758,0.502342,-0.148446,-1.423191
-7.961469,-8.733898,-6.149507,0.531765,-0.100805,-1.892397
-7.208642,-8.321048,-6.50325,0.597773,-0.298866,-2.409962
-6.333412,-7.70918,-6.641366,0.665617,-0.414806,-2.974078
-4.633528,-6.965331,-6.49936,0.667942,-0.501821,-3.481587
-2.001553,-6.054936,-6.435315,0.688569,-0.449233,-3.800675
0.303465,-4.849755,-6.267571,0.761719,-0.241437,-4.010368
3.152864,-4.016573,-5.876269,0.805549,-0.026089,-4.084375
5.669619,-2.968361,-5.415235,0.867631,0.343528,-4.178958
9.157073,-1.82917,-4.627393,0.808693,0.377517,-4.060073
16.66499,-0.903811,-2.830246,0.584618,0.260229,-3.188641
20.3154,-1.630751,-2.165555,0.351742,0.129092,-1.712033
20.893599,-1.674594,-1.850568,0.086026,0.038636,-0.172335
19.672108,-1.941548,-1.727566,-0.137513,-0.014117,1.199921
16.796821,-1.830218,-2.135179,-0.276998,-0.224131,2.252243
13.475165,-1.718588,-1.866579,-0.507135,-0.24823,2.916661
10.968586,-1.955913,-1.727267,-0.969619,0.083114,3.283676
9.333496,-2.210596,-2.46917,-1.537877,0.540272,3.607528
7.857471,-2.317288,-4.22397,-1.935377,0.831897,3.933381
5.988497,-2.311153,-6.359299,-1.931719,0.833829,4.304479
3.807978,-2.344971,-7.791031,-1.602781,0.607042,4.615929
0.922366,-2.767697,-8.732402,-1.237513,0.132107,4.850376
-2.743456,-3.086425,-9.181913,-0.778093,-0.108415,4.949997
-6.960244,-4.208258,-9.128343,-0.274254,-0.076183,4.558167
-10.32709,-5.127632,-8.395717,-0.148045,0.137362,3.802308
-12.46571,-6.613832,-8.631995,-0.051353,0.378563,3.048464
-14.456938,-7.846996,-8.638429,0.13832,0.552723,2.588427
-17.794455,-8.667908,-8.214805,0.276199,0.656597,1.848763
-19.594895,-9.187001,-7.860912,0.320425,0.523653,0.730984
-18.870649,-9.707141,-7.822605,0.4415,0.218725,-0.35454
-17.126323,-9.54224,-7.269844,0.681676,-0.118135,-1.205914
-15.215002,-8.80348,-5.948394,0.760778,-0.279751,-2.017777
-12.809428,-7.672967,-5.098901,0.497178,-0.40615,-2.730148
-10.185383,-6.649297,-5.831078,0.235788,-0.592031,-3.171403
-8.343793,-5.516091,-7.025336,0.350514,-0.61253,-3.580554
-6.018275,-4.643105,-7.369951,0.64341,-0.68651,-3.992414
-2.664746,-4.300734,-6.878392,0.823797,-0.862484,-4.323598
0.634015,-4.037671,-5.916222,0.772408,-0.942195,-4.344062
3.201347,-3.578583,-5.808633,0.610709,-0.962163,-4.385623
5.931186,-2.823662,-6.056732,0.482561,-0.9716,-4.464932
