 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1.994819,-6.875399,-6.650494,0.090998,-0.850923,0.801328
1.949778,-6.754193,-7.072023,0.278099,-1.16911,0.828176
2.332401,-6.479757,-7.365462,0.572422,-1.307969,1.034585
2.722357,-6.474221,-6.73878,0.676853,-1.127673,1.443277
2.158373,-6.618471,-5.963358,0.613,-0.825499,1.794991
1.098939,-6.717681,-5.518485,0.429724,-0.700173,1.996168
-0.074819,-6.657976,-5.467908,0.328324,-0.725545,2.021808
-0.911592,-6.762123,-5.729923,0.346646,-0.770701,2.024884
-1.911022,-6.451775,-5.472098,0.280521,-0.604584,2.093893
-3.278859,-6.44968,-5.023334,0.139524,-0.236739,2.104369
-4.415955,-6.442946,-5.29358,0.063322,0.027736,1.931733
-4.893898,-6.616975,-5.612458,0.042335,0.179236,1.707607
-4.77314,-6.454169,-5.493196,-0.005565,0.215373,1.572004
-4.389918,-6.28867,-5.493795,-0.028085,0.233446,1.503194
-3.962104,-6.079177,-5.568315,-0.056158,0.179802,1.517572
-3.971681,-5.859809,-5.452196,-0.173232,0.030103,1.605484
-4.894646,-5.72723,-5.484817,-0.294348,-0.070443,1.606816
-5.6777,-5.931784,-5.725135,-0.42921,-0.06849,1.509371
-6.911162,-5.666626,-6.24737,-0.336088,-0.014336,0.961272
-8.248324,-6.067506,-8.147917,-0.258689,0.043278,0.874376
-11.203367,-5.300912,-7.972542,-0.248303,0.721105,0.619308
-12.495787,-5.249138,-8.623017,-0.272967,1.265884,0.165207
-12.694955,-4.785411,-9.529372,-0.186569,1.154005,-0.413781
-13.14701,-4.354903,-10.132561,0.114447,0.762178,-1.158932
-12.689418,-4.147505,-9.961226,0.50003,0.590834,-1.841897
-11.254244,-3.815609,-9.295039,0.745202,0.592117,-2.347693
-10.219201,-3.639635,-8.958055,0.887272,0.557755,-2.762405
-8.921394,-3.679289,-8.457966,1.00763,0.549027,-3.181378
-7.362918,-3.58816,-8.012794,1.072065,0.360928,-3.60698
-6.134543,-3.450494,-7.649624,1.160219,0.174397,-4.045291
-4.119074,-3.174711,-6.640318,1.352424,0.259828,-4.420394
-1.925237,-3.150919,-5.641188,1.383311,0.27558,-4.580423
0.102651,-3.396025,-4.981436,1.377862,0.107062,-4.586332
1.926883,-3.665822,-4.385878,1.372101,-0.15185,-4.521147
3.742736,-3.835661,-3.936367,1.338344,-0.464734,-4.327713
4.939687,-4.177882,-3.662979,1.277399,-0.782542,-4.058897
5.792172,-4.866514,-3.440169,1.234538,-0.984035,-3.77273
6.07813,-4.850353,-3.11755,1.055378,-1.062047,-3.623082
7.298424,-4.972757,-3.451391,0.864583,-1.336091,-3.392383
8.465299,-5.48766,-3.208679,0.593398,-1.308962,-3.059909
9.053524,-5.204695,-3.209876,0.273896,-0.925648,-2.69453
9.570971,-5.138555,-3.697545,0.002485,-0.446189,-2.406447
10.588955,-4.931607,-4.378995,-0.095583,-0.197297,-2.012727
11.111939,-4.753687,-4.780473,-0.105384,-0.176213,-1.654397
11.560403,-4.437054,-5.010765,-0.08853,-0.246856,-1.34826
11.979388,-4.267066,-5.102193,-0.084742,-0.215976,-0.975755
12.662783,-4.297742,-5.361366,-0.018941,-0.185037,-0.372922
13.409026,-4.140921,-5.63625,0.111591,-0.150697,0.605938
12.832023,-4.741267,-5.715408,0.246921,-0.123119,1.674143
10.821941,-4.621408,-5.524171,0.321166,-0.284268,2.330716
9.421184,-4.822221,-5.433042,0.357514,-0.702865,2.803194
8.057536,-4.8517,-4.919187,0.264391,-1.030102,3.300821
7.060052,-4.793491,-4.480748,0.13284,-0.686776,3.705319
6.130204,-4.718373,-4.330363,0.048736,-0.447041,3.92158
4.884471,-4.658368,-4.285022,-0.361565,0.189571,4.502455
3.252972,-4.474763,-4.805761,-0.462887,0.408664,4.704313
1.27596,-4.596568,-5.256769,-0.436443,0.403813,4.677331
-1.016339,-4.911106,-5.906944,-0.248366,0.363632,4.372031
-2.53516,-5.061342,-6.170157,-0.005766,0.472336,4.058991
-3.81935,-5.585523,-6.114043,0.162665,0.809599,3.762697
-4.623054,-5.726332,-5.698799,0.143356,0.835796,3.66439
-5.360767,-5.746982,-5.563077,0.0333,0.624395,3.682801
-7.133973,-6.052542,-5.358074,-0.214124,0.310928,3.58194
-10.627113,-6.201132,-6.266673,-0.236858,0.12221,2.902946
-15.029451,-5.675904,-7.571812,0.184873,0.371303,1.642315
-17.816302,-5.972486,-8.228123,0.731817,0.904308,0.120506
-17.66038,-6.824073,-8.22124,1.117694,1.095601,-1.216206
-15.674838,-6.536171,-6.977601,1.229242,1.153067,-2.210752
-13.125313,-6.17719,-5.99942,1.296864,1.172886,-2.905334
-10.384401,-6.06152,-4.91784,1.255739,1.050646,-3.419744
-7.791181,-6.093393,-4.184167,1.089328,0.527853,-3.891284
-5.1821,-5.996278,-3.567211,0.886226,-0.04857,-4.178543
-2.582745,-6.044162,-3.318214,0.779017,-0.49376,-4.202911
0.004489,-5.8221,-3.29906,0.716692,-0.893667,-3.99194
2.186954,-6.25994,-3.428048,0.664272,-1.452606,-3.590288
2.852691,-6.769306,-3.891775,0.625901,-2.09359,-3.414535
2.47321,-6.433519,-3.600879,0.404684,-2.472339,-3.445831
2.290652,-6.694038,-3.435829,0.130442,-2.240779,-3.572798
2.860323,-6.179135,-3.35682,-0.143181,-1.518658,-3.474359
3.6338,-5.969194,-3.627664,-0.381535,-0.571389,-3.369188
4.129699,-5.569063,-3.855263,-0.580737,0.00476,-3.379189
5.381118,-5.26036,-4.987721,-0.55327,-0.386354,-3.349417
7.488913,-5.493346,-6.254104,-0.383456,-1.187199,-3.037009
9.177125,-4.81474,-6.37546,-0.210069,-1.527192,-2.380735
10.628609,-5.032163,-6.604106,-0.048461,-1.233012,-1.560006
10.964995,-4.403236,-5.985055,-0.069176,-0.618448,-0.870235
10.965444,-4.482843,-6.014235,-0.171072,-0.120578,-0.311068
10.638336,-4.313753,-6.14412,-0.265462,0.196282,0.165671
10.300604,-4.485686,-6.539762,-0.312935,0.243651,0.544458
9.836578,-4.70715,-6.836194,-0.23644,0.224083,0.889064
9.291298,-4.825065,-6.877045,-0.067375,0.206267,1.209881
8.936358,-5.001338,-6.780978,0.137788,0.115128,1.572775
8.125771,-5.239261,-6.218191,0.278249,0.015322,1.927223
7.113772,-5.456535,-5.570858,0.289532,0.018352,2.215186
6.363339,-5.608268,-5.269488,0.276224,0.144021,2.503228
5.542726,-5.824195,-4.932355,0.205302,0.364671,2.824085
4.024653,-6.135441,-4.614076,0.01816,0.562806,3.05341
2.179621,-6.465242,-4.589984,-0.150318,0.795009,3.02705
1.12303,-6.799533,-4.939088,-0.228363,1.015409,2.807119
0.341323,-7.137265,-5.199757,-0.225999,0.92384,2.533184
-0.114622,-7.500884,-5.341763,-0.179205,0.627958,2.239118
-0.355838,-7.626879,-5.264401,-0.114923,0.421227,2.00098
-0.834379,-7.807192,-5.232827,-0.042202,0.281053,1.788078
-1.202488,-7.856573,-5.075109,-0.011345,0.261011,1.59219
-1.2595,-8.066514,-4.97126,-0.021213,0.391802,1.546234
-1.692252,-8.268226,-5.04593,-0.020985,0.439977,1.499381
-2.238878,-8.421305,-5.062689,-0.027349,0.389142,1.319757
-2.457498,-8.384494,-5.135862,-0.021142,0.335364,1.065834
-2.286762,-8.424148,-5.773019,0.117335,0.113709,0.845991
-2.175431,-8.542063,-5.600337,0.252553,-0.167799,0.707478
-2.28736,-8.647407,-5.287295,0.317596,-0.296341,0.555342
-2.193987,-8.696489,-5.035754,0.224738,-0.291797,0.496171
-2.49401,-8.289325,-4.791097,-0.089165,0.010597,0.49841
-2.363227,-8.86513,-5.462521,-0.06607,0.567642,0.466354
