 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-1.658733,-5.827188,-8.038532,-0.057986,0.18665,0.090435
-1.619229,-5.861604,-8.15914,-0.041184,0.118479,0.131658
-1.666813,-6.123171,-8.025963,-0.044645,0.064121,0.288211
-2.005144,-6.012289,-7.865102,-0.082545,0.184447,0.471532
-3.063531,-6.316802,-7.819313,-0.146612,0.439248,0.571463
-4.124162,-6.306477,-8.304438,-0.190121,0.673151,0.54699
-5.583278,-6.296451,-9.540594,-0.069357,0.630086,0.299195
-7.509862,-6.072144,-11.823765,0.455127,0.371659,-0.18466
-8.798691,-5.657199,-12.878411,1.309553,0.162382,-0.825066
-8.279149,-5.450101,-11.897387,2.095066,0.088568,-1.433213
-7.22615,-6.536769,-9.826103,2.474212,0.081668,-1.960477
-6.195146,-6.545897,-7.881113,2.355217,0.108209,-2.480023
-5.240758,-6.754193,-6.526893,1.982298,0.207987,-3.075635
-4.045752,-6.069002,-6.182727,1.564991,0.126733,-3.755571
-2.066046,-5.408651,-6.855946,1.394797,-0.071484,-4.250336
-0.006434,-4.215591,-6.654384,1.37296,0.025328,-4.564817
3.012804,-3.654898,-5.14903,1.195964,0.317378,-4.608622
5.284302,-2.986767,-3.861997,0.723651,0.600786,-4.539703
8.123077,-2.207155,-3.53025,0.347743,0.783636,-4.189917
10.499472,-1.751359,-3.630208,0.061027,0.809855,-3.583664
13.37431,-1.055544,-3.243694,-0.232528,0.803615,-2.789681
14.672566,0.147094,-2.933944,-0.536067,0.858547,-1.903001
17.925986,0.044891,-3.313126,-0.562694,1.076822,-0.47744
18.670882,0.332195,-3.221249,-0.703185,1.146375,1.183261
17.623419,0.398186,-3.247585,-0.751599,1.288099,2.645271
16.942718,0.363919,-3.086724,-0.812784,1.229762,4.208891
15.421203,0.282067,-3.190573,-0.930244,0.659484,5.748195
12.39149,0.175375,-3.336619,-1.207097,-0.128109,7.070458
8.497471,0.683993,-3.102736,-1.77005,-0.474741,8.161067
3.850475,2.132785,-4.448127,-2.393769,-0.910706,8.806078
-2.508226,4.076577,-8.828768,-2.161662,-1.613602,9.162667
-13.285724,4.136582,-14.904803,-0.132559,-2.632502,7.729255
-19.240702,-2.308759,-10.451289,2.243182,-2.128449,5.009697
-20.949713,-3.57993,-4.831499,1.848888,0.819214,3.623568
-23.778014,-4.965125,-5.724686,1.968286,2.764951,1.903576
-24.443751,-7.356185,-6.721422,2.197532,1.849579,-0.370384
-22.262334,-8.213309,-4.561553,2.003083,0.081743,-2.493695
-17.818547,-7.75018,-1.995567,1.352942,-0.458047,-3.786246
-14.180707,-6.422745,-1.967585,0.759644,0.14033,-4.551703
-11.789498,-5.241356,-3.312228,0.49079,1.052824,-5.293772
-9.295338,-4.288614,-4.562451,0.581035,1.590716,-6.041987
-5.460127,-3.74528,-5.408352,0.874917,1.105793,-6.456183
-1.566406,-3.086575,-5.104887,1.109104,0.238603,-6.403459
1.318756,-1.747618,-3.810222,1.161704,-0.277922,-6.389472
5.841702,-2.494758,-2.611475,0.919571,-0.747643,-6.022064
10.98325,-2.032228,-1.820192,0.547691,-1.120512,-5.115418
14.217817,-0.954538,-2.228852,0.197083,-1.424145,-3.986413
15.775694,-0.192883,-2.875586,0.153867,-1.642046,-3.162341
18.333898,0.768838,-2.55177,-0.048669,-1.680053,-2.119924
20.680066,0.929848,-1.752556,-0.499145,-1.325319,-0.705517
22.072145,0.302418,-1.858499,-1.036967,-0.87305,1.042203
20.820427,0.139911,-3.254768,-1.340085,-0.598221,2.790168
16.815675,0.172083,-4.584896,-1.490296,-0.312593,4.06031
12.868984,0.212186,-5.395034,-1.601741,0.039823,4.934075
10.06687,0.116568,-6.145317,-1.665079,0.244341,5.716751
6.922086,0.224905,-6.117335,-1.840304,0.670106,6.239801
4.365079,0.537648,-7.548768,-1.978621,1.03525,6.663755
1.574337,0.871489,-9.312098,-1.849288,1.471133,7.056985
-3.593248,1.377115,-10.80189,-1.647141,1.792818,7.087769
-9.914389,0.375441,-13.61388,-0.944458,1.73991,6.202551
-13.677775,-1.524209,-15.283686,0.075398,1.149301,5.213272
-17.142334,-3.602675,-14.305355,0.884108,0.492067,4.365723
-20.675428,-6.349273,-12.001684,1.362661,0.456287,3.166407
-23.751079,-7.281815,-9.034819,1.262303,1.100322,1.37812
-24.661923,-6.502502,-8.614637,1.307825,1.140211,-0.706907
-21.12883,-8.235754,-8.440159,1.514463,0.429654,-2.296286
-17.125276,-7.06484,-6.839785,1.299628,-0.332333,-3.473624
-13.126959,-5.595249,-6.649895,0.975353,-0.875598,-4.241126
-10.271724,-4.07553,-7.581838,0.86876,-1.294196,-4.895271
-7.287501,-2.77877,-8.690204,1.060553,-1.665048,-5.41608
-3.931878,-1.878999,-8.670003,1.318057,-2.03009,-5.657899
-0.329203,-1.449839,-7.311293,1.350274,-2.179753,-5.80632
2.988712,-0.674866,-6.414366,1.011174,-2.573678,-5.949971
6.599767,-0.093224,-6.952911,0.913082,-2.415563,-5.875916
10.17416,0.518045,-6.411522,0.829724,-1.542635,-5.597028
14.900015,0.994342,-5.489455,0.652288,-0.523705,-4.957343
20.163218,1.19351,-4.427627,0.375117,0.043889,-3.764988
24.32464,0.97444,-4.07119,0.173227,0.054672,-2.050395
25.89359,0.600645,-3.924396,0.171644,-0.161969,0.02465
24.280048,0.269198,-3.12159,0.048435,-0.308446,1.990672
19.740941,0.104746,-2.892645,-0.153891,-0.308578,3.413723
15.266178,-0.291494,-2.503287,-0.533193,-0.008191,4.423944
11.690737,-0.732476,-2.313098,-1.17555,0.465882,5.195862
8.997559,-0.639551,-3.062184,-1.924826,0.858311,5.901187
6.719177,0.354043,-5.142596,-2.412484,1.045216,6.588861
4.786757,1.870021,-8.00651,-2.376362,0.922734,7.418306
1.439364,3.60881,-10.981156,-1.688108,0.256837,8.308882
