SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835610.718576, 1.797447, -9.002946, -5.599289, 0.145011, -0.080052, 0.141205, , , 
1647835610.738562, 2.701707, -9.237279, -6.117335, 0.439036, -0.044980, 0.449186, , , 
1647835610.758574, 5.079149, -10.513688, -6.379051, 0.883005, -0.016009, 1.054445, , , 
1647835610.778584, 6.480056, -11.242572, -6.439505, 1.164216, -0.354557, 1.592328, , , 
1647835610.797685, 6.594080, -11.429769, -5.802647, 1.127234, -0.916618, 1.977571, , , 
1647835610.818731, 5.411794, -11.202769, -4.233248, 0.936868, -1.021790, 2.226128, , , 
1647835610.838571, 4.821473, -11.024550, -3.348740, 0.979935, -0.684049, 2.597654, , , 
1647835610.858579, 4.128651, -10.269479, -3.994725, 1.202062, -0.361916, 2.902261, , , 
1647835610.878561, 2.665644, -9.243264, -3.537583, 1.241994, -0.078842, 3.053334, , , 
1647835610.898577, 1.733552, -8.530541, -3.307590, 1.224355, 0.074647, 3.250870, , , 
1647835610.918584, 1.034594, -8.036138, -3.474136, 1.120932, -0.042088, 3.477193, , , 
1647835610.938568, -0.612616, -7.130232, -2.332252, 0.763879, -0.203574, 3.678570, , , 
1647835610.957740, -2.606837, -5.884199, -1.860744, 0.430570, -0.500519, 3.680249, , , 
1647835610.978596, -6.219088, -3.725827, -0.422128, 0.048262, -0.626116, 3.553361, , , 
1647835610.998571, -9.769241, -2.051083, -0.297031, -0.170309, -0.193662, 3.266356, , , 
1647835611.018573, -13.727754, 0.035165, -1.593192, -0.157342, 0.122036, 2.509886, , , 
1647835611.038568, -17.286136, 1.700931, -2.409315, -0.153484, 0.045097, 1.459182, , , 
1647835611.058576, -20.543298, 2.755277, -1.978059, -0.253859, -0.154591, 0.172582, , , 
1647835611.078578, -21.792921, 3.501221, -1.844134, -0.382242, 0.091275, -1.150691, , , 
1647835611.098586, -21.029770, 3.925144, -2.729839, -0.513713, 0.324396, -2.460618, , , 
1647835611.118633, -17.561170, 3.226187, -4.406827, -0.562155, 0.261051, -3.555229, , , 
1647835611.138585, -14.009372, 2.203264, -4.960487, -0.595291, 0.007427, -4.379080, , , 
1647835611.157987, -10.346842, 1.157447, -5.084686, -0.667565, -0.263004, -4.975585, , , 
1647835611.178584, -6.870910, 0.386664, -5.834819, -0.775192, -0.762274, -5.408558, , , 
1647835611.198120, -3.566912, -0.596306, -6.788460, -0.723800, -1.317711, -5.677885, , , 
1647835611.218660, 0.248698, -1.947533, -5.743690, -0.454281, -1.179665, -5.839399, , , 
1647835611.238679, 4.737527, -4.149600, -5.597494, -0.004235, -0.654689, -5.533273, , , 
1647835611.258700, 8.320300, -5.495740, -5.892729, 0.051452, -1.072841, -5.141297, , , 
1647835611.278481, 11.523442, -7.382820, -5.319168, -0.102354, -2.011478, -4.670994, , , 
1647835611.298595, 13.875446, -8.929325, -3.865439, -0.378966, -2.508290, -4.270987, , , 
1647835611.318668, 18.056919, -11.777677, -3.089119, -0.373471, -1.798381, -3.432551, , , 
1647835611.338685, 21.424065, -14.366706, -3.634099, -0.210967, -0.807253, -2.001506, , , 
1647835611.358702, 22.433221, -15.409531, -5.216666, -0.041435, -0.488165, -0.439224, , , 
1647835611.378693, 20.508283, -14.863802, -5.703587, -0.156491, -1.006671, 0.759839, , , 
1647835611.398703, 18.335844, -14.425963, -5.029320, -0.177590, -1.033645, 1.881868, , , 
1647835611.418666, 15.315409, -12.935572, -4.669890, -0.025704, -0.445956, 2.914519, , , 
1647835611.438680, 11.936292, -10.534038, -5.440823, 0.089359, -0.117958, 3.506067, , , 
1647835611.458701, 9.306411, -8.807071, -6.442198, 0.292852, 0.089843, 3.920533, , , 
1647835611.478690, 6.644059, -7.284209, -6.511480, 0.574970, 0.257570, 4.303451, , , 
1647835611.498659, 3.541772, -5.898415, -5.680243, 0.707691, 0.270334, 4.598976, , , 
1647835611.518667, -0.732626, -3.788974, -4.729446, 0.764127, 0.239900, 4.626296, , , 
1647835611.538636, -5.947795, -1.917756, -3.585766, 0.880944, 0.410420, 4.289126, , , 
