 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-2.56434,-5.83033,-7.884405,0.009548,0.085161,2.5e-05
-2.5808,-5.909638,-7.986009,0.035365,0.06772,0.007881
-2.344971,-6.140678,-7.913884,0.057864,-0.039081,0.025444
-2.123058,-6.13155,-7.666533,0.089347,-0.176611,0.094766
-2.366369,-5.863998,-7.530961,0.048828,-0.314296,0.164477
-2.871995,-5.815665,-7.703643,0.004626,-0.316763,0.240349
-3.676147,-5.823147,-7.445069,0.002676,-0.020718,0.337059
-4.989067,-5.596297,-7.140706,-0.196315,0.372033,0.476509
-7.11841,-5.079149,-7.706935,-0.267708,0.838951,0.152065
-8.745719,-4.956147,-9.234585,-0.008187,0.941873,-0.55298
-9.686491,-4.927267,-10.389339,0.374283,0.564228,-1.453463
-11.099519,-5.259313,-11.14022,0.938301,0.186443,-2.66104
-11.24781,-4.644003,-11.062409,1.413253,0.096685,-3.98814
-8.874557,-4.34787,-10.37228,1.887053,0.477118,-4.845391
-6.145616,-3.865588,-9.282021,2.350536,1.074031,-5.280733
-3.721338,-3.345747,-7.700351,2.736036,1.458577,-5.526053
-1.114202,-3.161094,-6.310367,2.722712,0.980299,-5.770627
4.160374,-3.882198,-4.0878,2.240409,0.095705,-5.628318
9.846903,-4.878635,-2.504036,1.390904,-0.638034,-4.587983
11.902774,-3.267038,-1.660229,0.571135,-0.75483,-3.386828
11.905317,-2.974496,-2.962376,0.091232,-0.574004,-2.536099
11.595119,-1.972523,-4.374805,-0.069291,-0.221851,-1.947634
12.354081,-1.273266,-5.009119,-0.1443,0.289083,-1.169926
13.628544,-0.828693,-5.419425,-0.156384,0.316011,-0.871385
15.088109,-0.329801,-5.330241,-0.255153,0.328203,-0.126644
16.010326,-0.154576,-5.083339,-0.505021,0.729693,1.219534
15.431677,-0.07841,-4.918139,-0.661311,1.202878,2.114624
14.569615,-0.343119,-5.122544,-0.777988,1.369233,2.99321
12.831125,-0.571765,-5.33488,-0.848243,1.192478,3.794193
10.368539,-0.905008,-5.342212,-1.02864,0.896091,4.441966
7.93184,-1.082927,-5.214122,-1.413418,0.882602,4.98014
5.323208,-0.862362,-5.914277,-1.709823,1.202677,5.364119
3.013851,-0.713622,-7.091027,-1.9139,1.530177,5.68768
0.126893,-1.199794,-8.755296,-2.079484,1.671898,6.118227
-4.181772,-2.352902,-11.246014,-1.802253,1.831568,6.250154
-8.922441,-2.079065,-12.740744,-1.086308,1.81124,5.690773
-15.198243,-3.6748,-15.61229,0.026452,0.585359,4.43221
-19.729868,-5.912032,-14.445266,1.188416,-0.000205,2.540014
-18.330307,-8.823082,-8.958205,1.598079,0.644278,1.246925
-16.567427,-9.909002,-6.798785,1.356078,0.924396,0.545333
-16.296882,-10.053103,-6.359149,1.279865,0.54973,-0.380505
-15.667955,-9.566332,-6.397756,1.372344,-0.307613,-1.514712
-12.871827,-8.938004,-4.998644,1.213454,-0.835658,-2.317642
-10.748918,-8.049007,-4.326322,0.811043,-1.08388,-2.913446
-8.930671,-6.975357,-4.851251,0.600479,-1.122786,-3.459286
-7.163451,-5.732018,-5.484218,0.420856,-1.2688,-3.969913
-5.338322,-4.563049,-6.497414,0.444029,-1.428419,-4.60885
-2.202516,-3.513341,-6.745214,0.529028,-1.454219,-5.151449
1.881094,-2.603545,-6.057779,0.335826,-1.416558,-5.349059
5.629666,-1.799991,-5.992238,0.127012,-1.122872,-5.207512
9.466823,-1.122731,-6.415712,0.071661,-0.805485,-4.681904
12.846538,-0.464924,-7.13921,0.227128,-0.693215,-3.991187
15.876999,-0.069731,-7.571812,0.478466,-0.731705,-3.245331
19.029863,0.565929,-6.378901,0.57304,-0.343529,-2.374854
22.248717,1.078737,-4.599112,0.322572,0.268636,-1.106152
24.153305,0.886453,-2.792238,-0.244581,0.861489,0.490783
23.319823,0.921169,-2.428469,-0.798768,1.006732,2.19882
20.343532,0.546177,-3.275717,-1.068594,0.811904,3.681408
15.746964,0.633865,-3.825785,-1.146275,0.728147,4.655427
12.1603,0.430358,-3.617788,-1.350021,0.647415,5.422188
9.11278,0.498293,-3.112761,-2.00806,0.478209,6.084707
4.398747,1.367987,-4.597466,-2.722395,0.506898,6.374147
-2.202965,1.604414,-8.273313,-2.716712,0.942558,5.964498
-6.468534,-1.179144,-12.504766,-2.040149,0.728322,5.53128
-14.140005,-1.158494,-15.226374,-0.637666,0.212249,4.29089
-18.07727,-5.76838,-15.112949,0.495147,-0.374957,3.08196
-21.084088,-8.173056,-12.551901,1.194336,-0.351494,1.969977
-24.124425,-9.93459,-10.199598,1.669079,-0.007721,0.446796
-23.128437,-10.700735,-7.651869,1.878136,-0.010621,-1.138465
-19.387347,-9.926959,-5.127482,1.688556,-0.330762,-2.437538
-15.465944,-8.620772,-3.553295,1.062286,-0.780382,-3.481295
-11.47062,-6.688651,-3.82758,0.507992,-0.852508,-4.233556
-7.466767,-4.706851,-5.315577,0.312193,-0.835052,-4.752401
-3.627964,-2.888305,-6.629993,0.316798,-1.014989,-5.250583
1.128567,-1.454777,-7.910442,0.479822,-1.651402,-5.578001
6.314707,-0.390255,-8.652046,0.660034,-2.265422,-5.329711
10.520721,-0.175675,-8.03539,0.76766,-2.03561,-4.663321
13.137433,-0.157419,-6.975656,0.678654,-1.241769,-3.976892
15.687109,0.101305,-6.344634,0.624559,-0.434403,-3.387529
19.660436,0.358532,-5.470601,0.421388,-0.253813,-2.50524
23.464373,0.54109,-4.620211,0.050589,-0.473541,-1.064537
25.503036,0.27264,-4.278289,-0.31207,-0.447096,0.891729
23.420978,0.366163,-4.931307,-0.415,-0.038689,2.777764
18.589629,0.758214,-5.379472,-0.449175,0.280324,4.094479
14.1834,0.548871,-5.083189,-0.728076,0.328651,5.034092
10.303447,0.604536,-5.070919,-1.183047,0.503554,5.809456
6.839336,1.115848,-6.116886,-1.517724,0.8609,6.557295
0.625635,1.851616,-8.331971,-1.522017,1.200605,6.875613
-8.529942,0.711676,-11.757326,-0.659896,1.297315,6.036632
