SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835648.315184, 0.056114, -9.014020, -5.304204, 0.043240, 0.124481, 0.067047, , , 
1647835648.335096, 0.030526, -9.007735, -5.515642, 0.209535, -0.009135, 0.077087, , , 
1647835648.355194, -0.694468, -8.998906, -5.188534, 0.361003, -0.087285, -0.043506, , , 
1647835648.375095, -1.212962, -9.187150, -4.787505, 0.444394, -0.046503, -0.219481, , , 
1647835648.395186, -1.789965, -9.307758, -4.494365, 0.510120, 0.131350, -0.414633, , , 
1647835648.415164, -3.178752, -9.297433, -4.327669, 0.584482, 0.304967, -0.812023, , , 
1647835648.434933, -4.368371, -9.473856, -4.547786, 0.732489, 0.361198, -1.474789, , , 
1647835648.455191, -4.752790, -9.741408, -4.799477, 0.939199, 0.468759, -2.100381, , , 
1647835648.475109, -3.806332, -9.987412, -4.954950, 1.167644, 0.624852, -2.607051, , , 
1647835648.495168, -2.987964, -9.511116, -4.718074, 1.275154, 0.585947, -3.042830, , , 
1647835648.515113, -1.789965, -9.089138, -4.460847, 1.375278, 0.573107, -3.431654, , , 
1647835648.535135, -0.115969, -8.485200, -3.967043, 1.418743, 0.516944, -3.728803, , , 
1647835648.554983, 2.165705, -7.460332, -3.402310, 1.391052, 0.191803, -3.881113, , , 
1647835648.575115, 4.542549, -7.074866, -2.808099, 1.339434, -0.318939, -3.724802, , , 
1647835648.595164, 5.701791, -5.210531, -2.352303, 1.232425, -0.645279, -3.667677, , , 
1647835648.615204, 8.433575, -5.314529, -0.803853, 0.776842, -0.301831, -3.109668, , , 
1647835648.635139, 10.696694, -5.483919, -0.251990, 0.269143, -0.101519, -2.507152, , , 
1647835648.655174, 11.261427, -3.578434, -0.619500, -0.126221, 0.138697, -1.812826, , , 
1647835648.675114, 11.061062, -4.139275, -1.574637, -0.288851, 0.267957, -1.370091, , , 
1647835648.694284, 11.501146, -3.384054, -1.546505, -0.393933, 0.222617, -0.956406, , , 
1647835648.715112, 12.961609, -2.639458, -2.129792, -0.276502, 0.293342, -0.297391, , , 
1647835648.735153, 13.427880, -2.413056, -2.252644, -0.124634, 0.151217, 0.418345, , , 
1647835648.755184, 12.880356, -2.072930, -1.559373, -0.211765, 0.042024, 1.025980, , , 
1647835648.775147, 12.735058, -2.008436, -0.986112, -0.540209, 0.118426, 1.608611, , , 
1647835648.794497, 12.560431, -2.182016, -1.011550, -0.914579, 0.268047, 2.137932, , , 
1647835648.815183, 11.667094, -2.537854, -1.540818, -1.229684, 0.773575, 2.945077, , , 
1647835648.835106, 11.100267, -3.067571, -2.094029, -1.348587, 0.733492, 3.460336, , , 
1647835648.855240, 10.010756, -3.609259, -2.760664, -1.415456, 0.386704, 3.908764, , , 
1647835648.875117, 9.083451, -4.160075, -3.388394, -1.405230, 0.008191, 4.417405, , , 
1647835648.895119, 7.696610, -4.544494, -3.762937, -1.376338, -0.183888, 4.950624, , , 
1647835648.915117, 6.030844, -4.683956, -4.134637, -1.297760, -0.084912, 5.504368, , , 
1647835648.935100, 3.627814, -4.273500, -4.513369, -1.258087, 0.067306, 5.927872, , , 
1647835648.954928, 0.473453, -3.824588, -5.254973, -1.085327, 0.069644, 6.013716, , , 
1647835648.975115, -1.993023, -3.610755, -5.561431, -0.804105, 0.032515, 5.948116, , , 
1647835648.995173, -3.661632, -3.264793, -4.995202, -0.764800, 0.023549, 5.869848, , , 
1647835649.014507, -7.207146, -4.309413, -5.219210, -0.764900, -0.086258, 5.220017, , , 
1647835649.035105, -9.955539, -4.145111, -4.801272, -0.846925, 0.174091, 4.135496, , , 
1647835649.054902, -9.741258, -4.926519, -4.997297, -0.909613, 0.868988, 3.400444, , , 
1647835649.075113, -11.011233, -5.795015, -5.953033, -0.849507, 1.194580, 2.740069, , , 
1647835649.094235, -13.219136, -5.804443, -7.586627, -0.545672, 0.778288, 1.786286, , , 
1647835649.115114, -13.209708, -6.758981, -8.196100, -0.172589, 0.227343, 1.214883, , , 
1647835649.135105, -15.087211, -7.120655, -7.825149, 0.102994, -0.108550, 0.428966, , , 
1647835649.154846, -16.307207, -6.945878, -7.279421, 0.348997, 0.162169, -0.603465, , , 
1647835649.175198, -15.100230, -8.227524, -6.896947, 0.524080, 0.455133, -1.443099, , , 
1647835649.195194, -14.104990, -8.114548, -6.994062, 0.757906, 0.469959, -2.208777, , , 
1647835649.215141, -13.625551, -7.741950, -7.392247, 1.109971, 0.172699, -3.105234, , , 
1647835649.235106, -12.273725, -7.603087, -6.918644, 1.274018, -0.195841, -3.897147, , , 
1647835649.255006, -12.268937, -6.810756, -6.882432, 1.373681, -0.470560, -4.981711, , , 
1647835649.275120, -10.768670, -5.933580, -6.584952, 1.486099, -0.346173, -6.023998, , , 
1647835649.295224, -7.754819, -4.404583, -5.274875, 1.549329, 0.347393, -6.644432, , , 
1647835649.315115, -5.978471, -2.951003, -5.163844, 1.555320, 0.737076, -7.188473, , , 
1647835649.335110, -3.642030, -1.280449, -6.384737, 1.876197, 0.137234, -7.778796, , , 
1647835649.354843, 3.089268, -1.062427, -5.885247, 2.246065, -0.642866, -7.479982, , , 
1647835649.375127, 9.681852, -2.040458, -2.903718, 1.975371, -1.086503, -6.227047, , , 
1647835649.395173, 14.611364, -3.246388, -0.985364, 1.340958, -0.973501, -4.316843, , , 
1647835649.415095, 13.909264, -1.890970, -1.947384, 1.067750, -0.990275, -2.798059, , , 
1647835649.435105, 11.458500, -1.891270, -3.670162, 1.281530, -1.201451, -2.181218, , , 
1647835649.454847, 9.928156, -1.191415, -3.385252, 1.393168, -1.338551, -1.967786, , , 
1647835649.475122, 10.672603, -1.542315, -2.286612, 1.191864, -1.235631, -1.761082, , , 
1647835649.495143, 12.259061, -1.796100, -0.692074, 0.694459, -0.636734, -1.336296, , , 
1647835649.514767, 13.176638, -1.846378, -0.146346, 0.153902, 0.039598, -0.881539, , , 
1647835649.535131, 13.751995, -1.829469, -0.451606, -0.203697, 0.472454, -0.412908, , , 
1647835649.554620, 13.995455, -1.680131, -0.935684, -0.418949, 0.533083, 0.087757, , , 
1647835649.575126, 14.495544, -1.841440, -1.256058, -0.518006, 0.570334, 0.718554, , , 
1647835649.595197, 14.376433, -1.750461, -1.062876, -0.660635, 0.688162, 1.409251, , , 
1647835649.615099, 13.928717, -1.985841, -0.832733, -0.898446, 0.799111, 2.086442, , , 
1647835649.635128, 12.920010, -2.120365, -0.954838, -1.222850, 0.839475, 2.663435, , , 
1647835649.654864, 11.238981, -2.231097, -1.649156, -1.525244, 0.804573, 3.057846, , , 
1647835649.675127, 10.278308, -2.631228, -2.822165, -1.628860, 0.637293, 3.447211, , , 
1647835649.695208, 9.854833, -3.063680, -3.472341, -1.601739, 0.528900, 4.039295, , , 
1647835649.715100, 9.304317, -3.646818, -3.876063, -1.491526, 0.535379, 4.841124, , , 
1647835649.735119, 6.698827, -3.303549, -4.197784, -1.453593, 0.518753, 5.500825, , , 
1647835649.755012, 3.464559, -3.243096, -4.883722, -1.434959, 0.402808, 5.826393, , , 
1647835649.775115, 0.987459, -3.504363, -5.172822, -1.383230, 0.500034, 5.960969, , , 
1647835649.795199, -0.493654, -3.622577, -5.141398, -1.420928, 0.770688, 6.130526, , , 
1647835649.815187, -3.959411, -3.091513, -6.145018, -1.346326, 0.753279, 6.101569, , , 
1647835649.835126, -6.829610, -4.008642, -7.345710, -0.980907, 0.185862, 5.581003, , , 
1647835649.854917, -9.740809, -4.970662, -7.268347, -0.709599, -0.463371, 4.682079, , , 
1647835649.874412, -11.984326, -5.723638, -7.397634, -0.364327, -0.364065, 3.682310, , , 
1647835649.895213, -12.385654, -6.146664, -6.586748, -0.070260, 0.653765, 3.072388, , , 
1647835649.915177, -13.525294, -6.740276, -6.864625, 0.137530, 1.036836, 2.299993, , , 
1647835649.935126, -13.440749, -7.517644, -6.980594, 0.306457, 0.677091, 1.557634, , , 
1647835649.954863, -14.516793, -8.288577, -6.982689, 0.550182, 0.023658, 0.640766, , , 
1647835649.975128, -14.578743, -7.790134, -5.703737, 0.683411, -0.144247, -0.342154, , , 
1647835649.994808, -12.669217, -8.464999, -4.417302, 0.608377, 0.026561, -0.934054, , , 
1647835650.015149, -11.483489, -8.369830, -4.119374, 0.475880, -0.030488, -1.440387, , , 
1647835650.035134, -10.607810, -8.367884, -4.234744, 0.388699, -0.280230, -1.955673, , , 
1647835650.054962, -10.190620, -8.173356, -4.840627, 0.420229, -0.654791, -2.590965, , , 
1647835650.075131, -10.664522, -7.622390, -5.739051, 0.584570, -1.134172, -3.422424, , , 
1647835650.095209, -9.875334, -7.186496, -5.956923, 0.833748, -1.223849, -4.248543, , , 
1647835650.115133, -6.874651, -6.771102, -4.565743, 0.814120, -0.727092, -4.535067, , , 
1647835650.135120, -5.861006, -6.244527, -3.916315, 0.668238, -0.125839, -4.837038, , , 
1647835650.154445, -4.608689, -5.745037, -4.171447, 0.554320, 0.085914, -5.235437, , , 
1647835650.175272, -1.804330, -5.161001, -4.182371, 0.522814, 0.138219, -5.383914, , , 
1647835650.195156, 1.805228, -4.783316, -3.872621, 0.393044, -0.152731, -4.755457, , , 
1647835650.215195, 5.763442, -4.878485, -4.348918, 0.458371, -0.592773, -4.097081, , , 
1647835650.235120, 6.994959, -4.792892, -4.550928, 0.655098, -0.878160, -3.535707, , , 
1647835650.254950, 7.465570, -4.182072, -4.417901, 0.819188, -0.922126, -3.150982, , , 
1647835650.275133, 7.927651, -3.827431, -4.099322, 0.898846, -0.815121, -2.917009, , , 
1647835650.295146, 8.373720, -3.438074, -3.742736, 0.915244, -0.680408, -2.817610, , , 
1647835650.315128, 9.562741, -3.414431, -3.178303, 0.874064, -0.446367, -2.638327, , , 
1647835650.335119, 10.490045, -2.929605, -2.339434, 0.729479, -0.136554, -2.397677, , , 
1647835650.354960, 12.240057, -3.394679, -1.630751, 0.518327, 0.160765, -1.917586, , , 
1647835650.375119, 13.508535, -3.319411, -1.139191, 0.259338, 0.315596, -1.272321, , , 
1647835650.395146, 14.285603, -3.574842, -1.032350, 0.046339, 0.201724, -0.475375, , , 
1647835650.415127, 14.535498, -3.936816, -1.188123, -0.186443, -0.050821, 0.398329, , , 
1647835650.435117, 13.154642, -4.335750, -1.756446, -0.276764, -0.147288, 1.075097, , , 
1647835650.454864, 11.546038, -4.478953, -2.150442, -0.304120, -0.102084, 1.596384, , , 
1647835650.475118, 10.092458, -4.855142, -2.321478, -0.353076, -0.016486, 2.013058, , , 
1647835650.495139, 8.665963, -5.226243, -2.516904, -0.428765, -0.004710, 2.289618, , , 
1647835650.515127, 7.391798, -5.637297, -2.753631, -0.519375, -0.031871, 2.467921, , , 
1647835650.535127, 6.363189, -6.097583, -3.055600, -0.576378, -0.043030, 2.607880, , , 
1647835650.554861, 5.441721, -6.300192, -3.248782, -0.580602, 0.011136, 2.718246, , , 
1647835650.575229, 5.073014, -6.716484, -3.344849, -0.596222, -0.077928, 2.929234, , , 
1647835650.595132, 4.043956, -7.206996, -3.349787, -0.639950, -0.220935, 3.179830, , , 
1647835650.615128, 1.853561, -7.537246, -3.631256, -0.584032, -0.327514, 3.192099, , , 
1647835650.635115, -0.537648, -7.847295, -3.842694, -0.469697, -0.355694, 2.864214, , , 
1647835650.654858, -2.055871, -8.337807, -3.850325, -0.357007, -0.334828, 2.442987, , , 
1647835650.675125, -3.049764, -9.545233, -3.936965, -0.208423, -0.365835, 2.041150, , , 
1647835650.695200, -3.892673, -9.890896, -3.610306, -0.102551, -0.345037, 1.539890, , , 
1647835650.715126, -4.518158, -10.360758, -2.904466, -0.239813, 0.080261, 1.119394, , , 
1647835650.735127, -4.142418, -10.622474, -3.619135, -0.304330, 0.229657, 0.586972, , , 
1647835650.754868, -3.170222, -10.073304, -3.960608, -0.366865, 0.280353, 0.238511, , , 
1647835650.775123, -1.662923, -9.945813, -4.550629, -0.227077, 0.078477, 0.143267, , , 
1647835650.795280, -0.755071, -9.497798, -4.617368, -0.046089, -0.241978, 0.133019, , , 
1647835650.815217, -0.241216, -9.091382, -4.255993, 0.034643, -0.342573, 0.125696, , , 
1647835650.835120, -0.183905, -8.951172, -4.129699, 0.070341, -0.294838, 0.079892, , , 
1647835650.855268, -0.261866, -8.987683, -3.953425, 0.055201, -0.127132, -0.005721, , , 
1647835650.875124, 0.018854, -9.067889, -3.861249, 0.024184, 0.004502, -0.067074, , , 
