SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835543.892170, -0.249895, -8.175151, -6.044910, 0.040213, -0.053339, 0.123198, , , 
1647835543.912116, -0.302268, -8.141632, -5.959467, 0.062328, -0.110372, 0.145038, , , 
1647835543.931642, -0.518195, -8.231265, -5.711069, 0.052458, -0.162791, 0.197451, , , 
1647835543.952154, -0.921618, -8.320000, -5.940912, 0.135132, -0.218246, 0.283303, , , 
1647835543.972183, -1.610400, -8.534132, -6.533178, 0.347503, -0.247641, 0.339632, , , 
1647835543.992116, -2.098368, -8.539668, -6.412121, 0.469625, -0.289882, 0.261499, , , 
1647835544.012121, -4.074033, -9.137920, -5.989844, 0.482076, -0.404319, -0.159608, , , 
1647835544.031454, -5.430199, -9.316437, -5.467758, 0.439584, -0.366837, -0.682500, , , 
1647835544.052215, -6.552331, -9.349058, -5.781398, 0.484030, -0.038566, -1.325089, , , 
1647835544.072225, -6.752995, -9.307609, -6.002413, 0.591496, 0.347635, -1.975194, , , 
1647835544.092231, -6.295703, -8.894908, -5.920262, 0.722596, 0.501068, -2.697560, , , 
1647835544.112211, -5.120898, -8.496573, -5.884948, 0.836778, 0.531300, -3.262377, , , 
1647835544.131583, -4.571878, -8.166772, -5.993435, 1.002898, 0.581922, -3.749648, , , 
1647835544.151784, -0.768688, -7.134422, -4.979491, 1.027180, 0.547162, -3.917608, , , 
1647835544.172114, 2.332252, -7.320272, -4.346823, 0.972305, 0.423066, -3.753132, , , 
1647835544.191584, 4.266318, -6.517615, -4.226813, 0.822609, 0.131437, -3.434495, , , 
1647835544.212108, 5.556643, -6.043414, -4.323928, 0.643235, -0.107178, -3.072365, , , 
1647835544.231549, 6.375909, -5.088876, -4.409072, 0.587067, -0.095216, -2.801149, , , 
1647835544.252127, 6.612486, -3.759046, -4.331410, 0.536757, -0.103870, -2.783254, , , 
1647835544.272115, 8.623017, -4.155137, -3.982904, 0.595989, 0.029843, -2.656280, , , 
1647835544.292122, 10.036793, -3.443012, -3.342904, 0.647490, 0.203032, -2.522316, , , 
1647835544.311995, 11.711088, -2.340033, -2.451363, 0.597408, 0.107505, -2.236011, , , 
1647835544.331627, 13.724312, -1.889624, -1.506701, 0.481853, -0.093439, -1.636625, , , 
1647835544.352137, 15.997607, -1.754351, -0.512509, 0.241225, 0.063166, -0.703769, , , 
1647835544.371486, 16.663644, -0.446968, -0.462530, -0.051388, 0.108123, 0.630956, , , 
1647835544.392250, 18.217780, -0.624587, -0.859069, -0.242545, -0.227289, 2.542782, , , 
1647835544.412230, 15.500361, -0.690278, -1.779490, -0.323046, -0.748249, 3.962937, , , 
1647835544.431680, 12.507010, -0.558148, -2.475904, -0.292952, -1.145867, 4.784614, , , 
1647835544.452133, 10.270377, -1.088015, -2.914043, -0.181988, -1.403117, 5.297732, , , 
1647835544.472133, 8.314314, -1.433678, -2.364873, -0.261196, -1.545021, 5.868675, , , 
1647835544.492134, 4.971560, -1.655142, -2.252495, -0.633009, -1.487483, 6.264987, , , 
1647835544.512120, 0.744597, -1.859397, -3.911826, -0.912072, -1.394508, 6.422824, , , 
1647835544.531745, -2.754080, -2.786551, -6.020819, -0.595656, -1.110736, 6.416234, , , 
1647835544.552135, -6.138583, -2.843414, -6.742670, -0.076269, -1.338480, 6.363492, , , 
1647835544.572230, -12.318168, -4.034978, -7.443872, 0.653846, -2.092941, 5.697321, , , 
1647835544.592136, -17.327436, -6.231059, -5.118205, 1.064006, -2.104910, 4.326311, , , 
1647835544.612135, -21.221006, -7.557597, -3.201347, 1.175877, -0.681376, 2.705747, , , 
1647835544.631800, -23.182306, -8.193706, -2.367417, 1.167670, 0.619621, 0.988984, , , 
1647835544.652160, -21.616798, -10.186131, -1.791162, 1.006956, 0.922293, -0.457402, , , 
1647835544.672137, -20.478205, -9.751883, -1.516727, 0.794178, 0.493083, -1.794755, , , 
1647835544.692140, -18.490120, -9.601198, -1.935263, 0.735821, 0.523302, -3.653418, , , 
1647835544.712202, -16.242563, -8.423550, -1.505654, 0.545592, 1.104796, -4.773438, , , 
1647835544.731820, -13.327174, -7.175273, -0.804452, 0.141723, 1.867797, -5.749601, , , 
1647835544.752145, -9.530269, -5.848286, -0.090082, -0.331386, 2.616809, -6.360046, , , 
1647835544.772152, -4.506636, -4.792743, -0.647033, -0.365843, 2.764502, -6.487813, , , 
1647835544.792141, 0.351948, -4.140772, -1.936311, -0.071306, 2.306505, -6.255051, , , 
1647835544.811877, 4.496760, -3.175011, -1.208324, -0.039946, 1.504932, -5.854543, , , 
1647835544.831898, 8.394071, -2.084452, -0.757166, -0.203109, 0.743391, -5.132790, , , 
1647835544.852143, 12.706028, -1.550395, -0.640449, -0.406033, 0.594063, -3.992318, , , 
1647835544.872151, 15.685762, -0.455647, -0.087688, -0.729566, 0.619131, -2.788203, , , 
1647835544.892162, 17.811214, 0.346411, -0.751779, -0.861812, 0.449638, -1.485843, , , 
1647835544.912153, 19.281703, 0.794127, -2.018611, -0.750888, -0.073443, -0.032375, , , 
1647835544.931968, 19.178453, 1.095796, -3.323152, -0.449622, -0.913295, 1.348359, , , 
1647835544.952172, 17.981203, 0.783054, -3.617489, -0.330361, -1.492963, 2.591856, , , 
1647835544.972180, 16.007932, 0.069881, -3.383605, -0.418532, -1.700807, 3.669877, , , 
1647835544.992167, 13.627347, -0.998981, -3.485359, -0.548949, -1.429118, 4.601252, , , 
1647835545.012244, 10.745626, -1.859995, -3.950882, -0.629205, -0.993811, 5.562876, , , 
1647835545.032040, 8.053197, -2.777573, -4.045004, -0.628880, -0.677490, 6.530057, , , 
1647835545.052156, 3.659986, -2.652925, -4.192397, -0.622564, -1.107403, 7.109027, , , 
1647835545.072172, -2.827253, -2.734478, -4.997597, -0.323012, -1.249143, 6.898385, , , 
1647835545.092127, -7.719954, -3.425654, -5.793968, 0.055589, -1.206595, 6.301299, , , 
1647835545.112152, -10.059388, -3.581726, -6.842928, 0.615436, -1.369358, 6.006892, , , 
1647835545.132096, -13.312509, -5.095011, -4.140323, 0.371230, -1.496709, 5.100600, , , 
1647835545.152161, -19.359964, -6.701520, -2.721010, -0.121392, -0.844512, 3.157794, , , 
1647835545.172179, -23.659351, -6.564602, -4.788852, 0.123418, 0.154505, 0.765564, , , 
1647835545.192134, -23.381025, -7.530213, -7.136966, 0.793327, 0.714531, -0.863481, , , 
1647835545.211549, -20.459351, -8.337508, -6.083966, 1.064718, 0.531945, -1.987980, , , 
1647835545.232277, -18.499547, -8.711752, -5.043535, 1.215666, 0.125847, -3.119091, , , 
1647835545.252160, -16.655413, -8.339004, -4.337545, 1.261724, -0.011518, -4.242403, , , 
1647835545.272222, -14.604929, -7.591565, -3.689315, 1.146752, 0.172054, -5.218020, , , 
1647835545.292140, -12.641983, -6.630592, -2.844162, 0.801907, 0.720910, -6.069769, , , 
1647835545.312155, -9.112182, -5.493196, -1.332672, 0.207961, 1.653847, -6.576835, , , 
1647835545.332231, -5.270536, -4.059519, -1.570896, -0.012543, 2.314556, -6.872186, , , 
1647835545.352155, -1.702128, -2.971653, -3.159149, 0.235089, 2.093038, -7.056071, , , 
1647835545.372229, 1.626411, -1.575385, -3.650858, 0.577850, 1.477653, -7.066680, , , 
1647835545.392134, 8.316110, -0.353294, -1.557578, 0.729711, 1.413218, -6.342144, , , 
1647835545.412164, 11.409568, -0.072724, -0.742203, 0.658567, 1.225175, -5.299724, , , 
1647835545.432361, 12.544420, -0.130035, -0.786196, 0.459149, 0.521597, -4.257868, , , 
1647835545.452163, 14.821455, 0.419285, -0.394295, 0.388285, 0.129412, -3.225216, , , 
1647835545.472191, 15.767015, 0.038607, -0.782006, 0.472834, -0.443246, -2.257313, , , 
1647835545.492137, 16.515203, 0.661847, -0.513107, 0.505686, -0.947837, -1.381400, , , 
1647835545.511690, 16.816872, 0.612467, 0.092626, 0.440194, -1.048204, -0.502266, , , 
1647835545.531962, 16.703597, 0.680253, 0.353294, 0.176882, -1.025702, 0.260620, , , 
1647835545.552162, 16.743849, 0.500987, 0.262764, -0.137474, -0.934022, 1.052595, , , 
1647835545.571639, 16.875081, 0.399383, -0.272340, -0.450767, -0.929035, 2.012516, , , 
1647835545.592169, 15.589096, 0.019303, -1.178845, -0.721167, -0.950663, 2.980874, , , 
1647835545.612164, 14.480880, -0.632069, -2.247706, -0.801237, -1.061599, 3.939230, , , 
1647835545.632173, 13.481301, -1.752256, -3.153014, -0.731546, -1.462831, 5.148868, , , 
1647835545.652168, 10.357765, -2.851345, -3.700987, -0.605252, -1.812233, 6.448759, , , 
1647835545.672183, 2.702605, -2.713229, -4.750246, -0.368430, -2.569052, 7.258863, , , 
1647835545.692175, -6.701071, -4.906168, -4.427178, -0.086730, -2.753508, 6.532488, , , 
1647835545.712164, -9.176825, -6.591536, -3.069666, -0.139082, -2.091725, 5.239532, , , 
1647835545.732179, -8.177545, -7.116764, -2.991854, -0.536985, -0.512610, 4.786988, , , 
1647835545.752181, -10.631452, -7.373991, -5.537340, -0.698394, 0.565631, 4.190285, , , 
1647835545.772187, -13.148357, -7.621941, -6.971466, -0.421947, 1.357342, 2.691940, , , 
