SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835702.722652, -0.104746, -8.470087, -5.798158, 0.087599, -0.090875, 0.033847, , , 
1647835702.742656, -0.114922, -8.543110, -5.469105, 0.125066, -0.177402, 0.043292, , , 
1647835702.762753, -0.304064, -8.614338, -4.913051, 0.071771, -0.082682, 0.056856, , , 
1647835702.782650, -0.302717, -8.586206, -4.721515, 0.002534, 0.005519, 0.059210, , , 
1647835702.802677, -0.183156, -8.604611, -4.907964, -0.003341, 0.018938, 0.077836, , , 
1647835702.822696, 0.107141, -8.675539, -5.072864, 0.007960, -0.008971, 0.119807, , , 
1647835702.842655, 0.403124, -8.539519, -5.054459, -0.030532, -0.114012, 0.200537, , , 
1647835702.861962, 0.508768, -8.753949, -4.806809, -0.071151, -0.179427, 0.296509, , , 
1647835702.882664, 0.678457, -8.894160, -4.820426, -0.078111, -0.060556, 0.415103, , , 
1647835702.902737, 0.898125, -9.003695, -4.939687, -0.032392, 0.030019, 0.561826, , , 
1647835702.922722, 0.724396, -8.713996, -4.830900, -0.028550, 0.019426, 0.769411, , , 
1647835702.942723, 0.176722, -8.653243, -5.023484, 0.006932, -0.091339, 0.902011, , , 
1647835702.962745, -0.296282, -8.499416, -5.090222, 0.049811, -0.274564, 1.001016, , , 
1647835702.982735, -1.015291, -8.502858, -5.180304, 0.037872, -0.464521, 1.097394, , , 
1647835703.002731, -1.987187, -8.362198, -5.470900, 0.033951, -0.601864, 1.176691, , , 
1647835703.022735, -3.340360, -8.379407, -5.716755, 0.038036, -0.595897, 1.242804, , , 
1647835703.042730, -5.496339, -8.511237, -6.183175, 0.075476, -0.457928, 1.247499, , , 
1647835703.062731, -8.279449, -8.817695, -6.575824, 0.177258, -0.181610, 0.907420, , , 
1647835703.082744, -10.865336, -8.332720, -7.186645, 0.330795, 0.022418, 0.080173, , , 
1647835703.102724, -10.879103, -8.700379, -7.319823, 0.627362, 0.223099, -0.808696, , , 
1647835703.122727, -9.557952, -8.686463, -6.547393, 0.807220, 0.272993, -1.382960, , , 
1647835703.142714, -9.025841, -8.478018, -6.194099, 0.900707, 0.202850, -1.831838, , , 
1647835703.162727, -8.781932, -7.913136, -6.160730, 1.010389, 0.017410, -2.333931, , , 
1647835703.182733, -7.788637, -7.597700, -6.130054, 1.216630, -0.205436, -2.863809, , , 
1647835703.202323, -6.145018, -7.343016, -5.670517, 1.380930, -0.439228, -3.267516, , , 
1647835703.222758, -4.481946, -7.069479, -4.994005, 1.500128, -0.578210, -3.504779, , , 
1647835703.242740, -3.495534, -6.457611, -4.545541, 1.572488, -0.686490, -3.832391, , , 
1647835703.262753, -1.974468, -5.589114, -3.940557, 1.600632, -0.727998, -4.233025, , , 
1647835703.282753, 0.115969, -4.582801, -3.015647, 1.468061, -0.561093, -4.602019, , , 
1647835703.302871, 2.628983, -3.451990, -1.939004, 1.194881, -0.081618, -4.861068, , , 
1647835703.322758, 5.342212, -2.528726, -1.114651, 0.839768, 0.541828, -4.928466, , , 
1647835703.342742, 8.310573, -1.791761, -0.527323, 0.513320, 1.045834, -4.830707, , , 
1647835703.362759, 11.682357, -1.303493, -0.069881, 0.202051, 1.095775, -4.461700, , , 
1647835703.382655, 15.360599, -1.048211, 0.242413, -0.063804, 0.754708, -3.588593, , , 
1647835703.402758, 17.382802, -0.902165, 0.135871, -0.227070, 0.231966, -2.358194, , , 
1647835703.422769, 17.747618, -1.018733, -0.139013, -0.221198, -0.356766, -1.152356, , , 
1647835703.442754, 18.249653, -1.566257, -0.131382, -0.160155, -0.600986, -0.024726, , , 
1647835703.462778, 16.769886, -1.593341, 0.313341, -0.262285, -0.444969, 1.069538, , , 
1647835703.482764, 14.896423, -1.946336, 0.046687, -0.404949, -0.368313, 1.821788, , , 
1647835703.502852, 13.184719, -2.278831, 0.032322, -0.719555, -0.301969, 2.345832, , , 
1647835703.522504, 11.841572, -2.611326, -0.478840, -1.152254, -0.243906, 2.777603, , , 
1647835703.542643, 10.646566, -2.749591, -1.688511, -1.516923, -0.146744, 3.198436, , , 
1647835703.562651, 9.328707, -2.809147, -2.918831, -1.662500, 0.181431, 3.833854, , , 
1647835703.582656, 8.477569, -2.542941, -3.818303, -1.560528, 0.359748, 4.454311, , , 
1647835703.602658, 7.483975, -2.694824, -4.329166, -1.390786, 0.312436, 5.245893, , , 
1647835703.622146, 5.829582, -2.507028, -4.640412, -1.325419, 0.123572, 6.063450, , , 
1647835703.642646, 2.542193, -2.541595, -4.696526, -1.402358, -0.198963, 6.698191, , , 
1647835703.661899, -1.959654, -2.666093, -5.801899, -1.269447, -0.605046, 6.735665, , , 
1647835703.682662, -7.033416, -3.500921, -7.457340, -0.849835, -0.319891, 6.342537, , , 
1647835703.702660, -11.378443, -4.743512, -7.544129, -0.675471, 0.790876, 5.381398, , , 
1647835703.722656, -17.066917, -4.066402, -8.892963, -0.265509, 1.598992, 3.809407, , , 
1647835703.742642, -19.271378, -6.696732, -10.995670, 0.452954, 1.263160, 2.353386, , , 
1647835703.762661, -20.081217, -9.012374, -11.040861, 0.972946, 0.483419, 1.053344, , , 
1647835703.782652, -20.513370, -9.400085, -9.620202, 1.191593, 0.042913, -0.441487, , , 
1647835703.802740, -19.320160, -9.367763, -8.531588, 1.352219, -0.125846, -1.690347, , , 
1647835703.822641, -15.801881, -9.387665, -7.195923, 1.283620, -0.312414, -2.426530, , , 
1647835703.842646, -13.079374, -8.954165, -6.086809, 1.081989, -0.390866, -2.917912, , , 
1647835703.862650, -11.234791, -8.424597, -5.804892, 0.973445, -0.571100, -3.419563, , , 
1647835703.882645, -9.746645, -7.417835, -6.612186, 1.099882, -0.814491, -3.946182, , , 
1647835703.902674, -7.941417, -6.441749, -7.083695, 1.271245, -1.036648, -4.427114, , , 
1647835703.922638, -5.901557, -5.373636, -6.769456, 1.377444, -0.901698, -4.931428, , , 
1647835703.942646, -3.322104, -4.365827, -5.873575, 1.410596, -0.524424, -5.498591, , , 
1647835703.962658, -0.314688, -2.916587, -4.807707, 1.418773, 0.001696, -5.840436, , , 
1647835703.982650, 4.007894, -1.473033, -3.617040, 1.529811, 0.609740, -5.685442, , , 
1647835704.002653, 8.524106, -0.673369, -2.332102, 1.726634, 0.873381, -5.081832, , , 
