SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835638.658398, -1.207276, -7.511957, -7.670424, 0.349020, -0.028983, 0.120518, , , 
1647835638.678770, -1.436072, -7.999028, -7.455993, 0.508422, -0.216398, 0.160172, , , 
1647835638.698782, -2.399439, -8.098088, -7.141305, 0.647955, -0.438641, 0.079847, , , 
1647835638.718712, -3.523666, -8.354567, -6.747608, 0.775435, -0.485367, -0.082323, , , 
1647835638.738754, -5.159654, -8.750657, -6.575376, 0.839864, -0.253176, -0.519582, , , 
1647835638.758385, -6.066757, -8.910770, -6.518962, 0.757170, -0.011251, -1.024372, , , 
1647835638.778697, -6.297050, -9.157971, -6.590938, 0.710327, 0.292325, -1.529651, , , 
1647835638.798787, -5.950639, -8.378359, -7.731925, 0.851837, 0.332085, -2.023267, , , 
1647835638.818676, -4.882076, -8.242488, -8.103774, 1.171759, 0.251323, -2.348448, , , 
1647835638.838689, -4.428824, -7.880066, -8.380304, 1.571629, 0.094466, -2.676487, , , 
1647835638.858317, -3.495684, -7.641544, -7.950994, 1.994316, -0.092446, -3.046478, , , 
1647835638.878321, -2.078616, -7.465869, -7.082647, 2.239240, -0.322564, -3.365695, , , 
1647835638.898690, -0.921917, -6.779032, -5.966201, 2.418373, -0.251407, -3.772693, , , 
1647835638.918687, 1.756745, -6.074539, -4.258537, 2.379334, 0.067908, -3.954001, , , 
1647835638.937919, 2.993500, -5.850531, -3.649063, 2.269334, 0.365338, -3.905666, , , 
1647835638.958688, 6.713491, -4.417751, -2.384774, 2.246061, 0.466675, -3.719011, , , 
1647835638.978349, 9.945963, -4.483442, -0.455796, 1.977224, 0.547090, -3.123374, , , 
1647835638.998688, 11.988217, -3.961207, 0.962020, 1.453686, 0.345470, -2.363831, , , 
1647835639.018686, 12.678794, -2.890250, 0.854431, 0.939782, -0.005689, -1.779179, , , 
1647835639.038691, 14.266300, -2.631228, 1.285836, 0.576481, 0.010858, -1.175562, , , 
1647835639.058687, 15.778836, -1.891569, 1.792658, 0.116606, 0.146608, -0.381515, , , 
1647835639.078355, 16.451009, -1.764227, 1.396867, -0.291490, 0.136005, 0.644693, , , 
1647835639.097833, 15.672294, -1.748216, 0.810886, -0.565916, 0.009719, 1.730063, , , 
1647835639.118712, 13.895198, -2.099116, 0.017208, -0.705151, -0.313225, 2.677807, , , 
1647835639.138701, 11.650634, -2.717718, -0.398784, -0.835600, -0.649804, 3.390447, , , 
1647835639.158393, 9.666290, -3.599682, -0.630274, -1.050696, -0.723319, 3.912769, , , 
1647835639.178338, 7.995586, -4.267964, -1.076942, -1.358175, -0.526041, 4.417557, , , 
1647835639.197808, 6.050597, -4.604199, -2.419341, -1.539415, -0.283030, 4.942253, , , 
1647835639.218693, 2.930503, -4.686201, -4.169353, -1.426566, -0.053707, 5.426632, , , 
1647835639.238812, -1.509095, -4.980239, -5.153220, -1.130359, 0.027084, 5.546634, , , 
1647835639.257900, -5.563975, -5.670966, -6.477213, -0.663406, -0.190099, 5.169803, , , 
1647835639.278336, -9.019706, -6.119280, -6.799982, 0.008468, -0.246382, 4.500876, , , 
1647835639.297927, -11.010784, -7.507917, -5.671864, 0.453235, 0.075047, 3.826246, , , 
1647835639.318803, -13.008296, -8.137143, -4.542698, 0.456837, 0.388679, 2.955498, , , 
1647835639.338319, -14.252832, -8.820089, -4.016573, 0.342538, 0.795973, 1.969171, , , 
1647835639.358767, -14.887296, -8.780884, -4.134188, 0.279490, 0.937591, 1.027171, , , 
1647835639.378318, -14.828338, -9.389909, -4.180276, 0.250920, 0.586124, 0.259751, , , 
1647835639.397906, -15.149461, -9.130887, -4.319289, 0.241891, -0.040147, -0.605287, , , 
1647835639.418690, -14.534600, -9.212738, -4.495712, 0.406861, -0.314245, -1.419352, , , 
1647835639.438774, -13.662961, -9.009830, -4.009689, 0.594174, -0.290741, -2.216149, , , 
1647835639.458692, -11.843068, -8.878149, -3.056797, 0.555051, -0.154549, -2.891993, , , 
1647835639.478752, -10.299257, -8.255656, -2.882918, 0.408431, -0.063652, -3.563315, , , 
1647835639.498034, -8.420407, -7.852533, -3.254019, 0.291494, 0.030052, -4.209546, , , 
1647835639.518696, -6.594529, -6.779930, -3.608212, 0.318579, 0.289800, -4.897535, , , 
1647835639.538698, -3.615993, -5.715857, -3.817704, 0.567653, 0.584582, -5.690468, , , 
1647835639.558693, 0.083498, -4.577564, -3.873070, 0.764970, 0.354185, -5.852287, , , 
1647835639.578686, 3.704429, -3.589656, -3.124284, 0.816612, 0.386285, -5.719569, , , 
1647835639.598015, 7.345111, -3.056947, -1.723825, 0.642424, 0.847479, -5.208177, , , 
1647835639.618699, 11.171495, -2.765752, -0.373495, 0.315023, 0.980550, -4.282327, , , 
1647835639.637762, 13.638121, -2.586935, -0.343269, 0.104600, 0.390544, -3.275216, , , 
1647835639.657687, 15.950171, -2.444181, -1.189769, 0.108016, -0.307907, -2.156562, , , 
1647835639.678699, 16.010326, -1.865233, -2.005892, 0.386396, -0.727458, -1.138643, , , 
1647835639.698099, 15.468488, -1.538424, -2.289156, 0.641542, -0.937153, -0.348749, , , 
1647835639.718718, 15.097985, -1.709460, -1.378462, 0.558232, -0.889105, 0.353879, , , 
1647835639.738708, 14.659547, -2.121712, -0.132429, 0.163085, -0.562824, 0.989610, , , 
1647835639.758712, 13.871107, -2.610278, 0.150984, -0.248121, -0.118932, 1.574607, , , 
1647835639.778699, 13.064859, -3.187730, -0.402376, -0.529770, 0.056017, 2.114685, , , 
1647835639.798155, 12.178705, -3.486706, -1.108964, -0.676999, -0.022792, 2.678083, , , 
1647835639.818325, 11.074679, -3.842095, -1.630601, -0.811998, -0.172488, 3.220111, , , 
1647835639.838708, 9.608380, -4.198532, -2.110638, -0.930943, -0.273443, 3.724832, , , 
1647835639.858713, 8.043021, -4.780323, -2.387767, -1.085905, -0.233842, 4.221038, , , 
1647835639.878711, 6.399551, -5.323507, -2.753930, -1.234022, -0.108474, 4.694423, , , 
1647835639.898216, 3.548506, -5.205892, -4.127903, -1.133940, 0.042213, 4.936562, , , 
1647835639.918709, -0.231639, -5.377078, -5.339668, -0.783563, 0.146529, 4.744322, , , 
1647835639.938715, -3.378817, -6.133496, -5.769577, -0.360729, 0.204617, 4.334499, , , 
