 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-0.911443,-7.748235,-7.226449,0.036071,0.000785,0.256527
-1.013944,-7.780258,-7.028628,0.117188,-0.054315,0.450552
-1.905934,-7.635857,-6.683863,0.165418,0.131058,0.614309
-3.238756,-7.628375,-6.558616,0.138521,0.349966,0.581101
-5.267244,-7.957877,-6.596624,0.185099,0.392437,0.238482
-6.378752,-8.009353,-6.359449,0.214057,0.269725,-0.125301
-6.890961,-8.298303,-6.309619,0.304706,0.173385,-0.484863
-7.685986,-8.141483,-6.719776,0.3723,0.00753,-0.993656
-7.910891,-7.902511,-7.142801,0.483552,-0.236937,-1.570006
-7.134571,-7.858219,-7.428759,0.593342,-0.524967,-1.967974
-6.747758,-7.794024,-7.543232,0.606625,-0.829376,-2.368232
-6.382493,-7.39105,-8.119336,0.71536,-1.043723,-2.896422
-5.052813,-6.547693,-8.416217,0.943422,-1.150244,-3.391378
-3.25776,-5.858611,-8.161385,1.087582,-1.268695,-3.786588
-1.433977,-4.557961,-7.702296,1.121589,-1.388369,-4.129652
0.555156,-3.404555,-7.641843,1.197411,-1.281833,-4.374063
2.846107,-2.368015,-6.963835,1.28939,-0.840599,-4.49702
5.703737,-1.718139,-5.767482,1.252111,-0.352537,-4.500903
9.486426,-1.580173,-4.799327,0.995127,-0.168128,-4.197148
13.245023,-1.460164,-3.646968,0.591458,-0.013218,-3.591653
16.821811,-1.739388,-3.327192,0.228347,0.016623,-2.635523
19.25417,-1.610849,-3.392284,0.015191,0.173892,-1.37674
20.218285,-1.2595,-3.596989,-0.075532,0.400808,-0.106755
20.180127,-0.850241,-3.222446,-0.235071,0.626655,1.141693
18.727595,-0.487519,-3.168726,-0.446839,0.572418,2.195944
16.559346,-0.443376,-3.25791,-0.667163,0.527785,3.032715
13.313707,-0.412701,-3.41907,-1.171593,0.807352,4.13511
10.461165,-0.177021,-4.51726,-1.422579,0.914021,4.665817
7.743596,-0.254234,-5.966949,-1.489345,0.802984,5.117571
4.292355,-0.575357,-7.498041,-1.306081,0.623808,5.475969
0.041899,-1.092205,-8.200141,-1.055133,0.714705,5.661291
-4.315548,-1.893365,-7.987506,-0.894891,0.966973,5.523766
-8.330475,-3.434183,-8.41936,-0.820511,0.698245,5.061248
-12.551453,-4.370166,-8.750358,-0.705928,0.668898,4.400467
-16.837971,-5.550508,-9.088689,-0.376816,1.082111,3.22387
-18.378191,-7.082497,-9.134628,-0.208632,1.059668,1.995366
-18.418893,-8.274959,-9.576058,0.005074,0.621786,0.95928
-17.597981,-9.080608,-9.328109,0.265977,0.129997,0.151466
-17.038186,-9.267057,-8.624962,0.546687,-0.179616,-0.660217
-15.719131,-9.111434,-7.475446,0.659903,-0.311016,-1.463273
-14.040047,-8.505551,-6.595876,0.491484,-0.397464,-2.188732
-12.261305,-7.558495,-6.760028,0.353538,-0.348769,-2.869459
-9.796624,-6.378004,-7.53545,0.442934,-0.308406,-3.371861
-7.7213,-5.17387,-8.490138,0.764529,-0.596605,-3.800013
-5.056853,-4.48434,-8.351424,1.108946,-0.907158,-4.08353
-2.484583,-4.063858,-7.211485,1.233588,-0.992874,-4.327556
0.457293,-3.737947,-6.195745,1.189034,-0.884598,-4.533328
4.071041,-3.346196,-5.559636,1.048,-0.774714,-4.555243
7.497742,-2.810643,-5.212626,0.896705,-0.68806,-4.447634
11.27669,-2.263718,-4.887314,0.721049,-0.543507,-4.105713
14.946402,-1.623867,-4.518756,0.583798,-0.18936,-3.414933
17.758392,-1.25097,-4.515015,0.538976,-0.092665,-2.52636
20.125958,-1.233313,-4.002507,0.453114,-0.134809,-1.431774
21.162797,-1.031302,-3.019537,0.234705,-0.047979,-0.204161
21.045332,-1.175852,-2.285415,-0.057965,0.221178,1.148062
19.44406,-1.396418,-2.424428,-0.324178,0.238594,2.440562
16.225205,-1.55249,-2.915838,-0.480766,-0.006348,3.375226
13.25041,-1.524807,-2.981529,-0.672595,-0.183739,4.131558
9.469965,-1.256956,-3.306991,-0.903686,0.097412,4.620611
5.064485,-0.847098,-3.738845,-1.221726,0.931783,4.720163
1.681927,-1.801188,-5.387702,-1.461314,1.37976,4.70776
-1.880196,-3.00188,-7.540987,-1.356847,1.224353,4.649755
-6.108656,-4.187608,-9.02644,-0.895651,0.765455,4.370505
-10.288633,-5.799954,-8.901043,-0.510671,0.454404,3.861383
-14.007875,-7.520487,-8.756793,-0.217069,0.309819,3.304846
-17.968035,-8.651298,-8.711602,0.13301,0.323983,2.315043
-19.853618,-9.69113,-8.337658,0.446556,0.33108,0.993806
-18.839075,-10.453833,-7.010522,0.607461,0.322001,-0.323489
-15.425692,-10.54152,-5.185093,0.411291,0.231757,-1.352021
-11.575217,-10.014048,-4.262128,-0.004574,0.208888,-2.064888
-9.04275,-8.480861,-4.868459,-0.199423,0.429763,-2.658607
-6.397756,-7.198766,-5.902755,-0.188631,0.537607,-3.040804
-4.074782,-6.618022,-6.678775,-0.092219,0.366054,-3.180401
-2.142212,-6.064214,-6.933758,0.062746,0.19164,-3.232705
0.211737,-5.600038,-6.90787,0.191614,-0.006312,-3.16653
2.378639,-5.25632,-6.648997,0.422729,-0.12169,-2.978007
4.227711,-5.094412,-6.29675,0.635587,-0.450459,-2.805767
6.153846,-4.842273,-5.774814,0.736006,-0.978471,-2.608077
8.169016,-4.535665,-5.307496,0.690609,-1.466523,-2.387079
