 AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
-3.270031,-8.871415,-3.730166,-0.03932,0.145265,0.0292
-3.49314,-8.871265,-4.007295,0.03935,-0.041155,0.084423
-4.002207,-8.775497,-4.202123,0.173097,-0.371125,0.183553
-5.072415,-8.850915,-4.322282,0.367738,-0.8417,0.084375
-6.873454,-9.042451,-3.93921,0.493707,-1.192259,-0.279894
-7.105242,-8.921843,-3.189526,0.427643,-1.15485,-0.599311
-7.948001,-8.780286,-2.654421,0.254756,-0.736804,-1.078016
-7.890241,-8.370578,-2.422483,0.032854,-0.323994,-1.521783
-7.399729,-8.478766,-2.81603,-0.149077,-0.138927,-1.959843
-7.183652,-8.426842,-3.463662,-0.224716,-0.065007,-2.524529
-6.559364,-7.904756,-4.081964,-0.144753,0.095623,-3.088054
-5.808184,-7.310994,-4.57098,0.055292,0.325603,-3.732438
-4.690989,-6.634931,-4.735282,0.308815,0.585932,-4.414831
-1.723227,-5.377078,-4.370465,0.551543,0.846381,-4.941142
0.917727,-4.552574,-3.463811,0.684502,1.173193,-5.310887
3.435979,-4.378097,-2.983774,0.638978,1.246243,-5.388872
5.131522,-3.298013,-2.362478,0.637898,1.488546,-5.395841
6.907421,-2.398242,-2.120215,0.731386,1.810466,-5.55346
10.21561,-1.883489,-0.926855,0.871184,2.299547,-5.440102
15.50889,-1.945139,1.430087,0.827995,2.804361,-4.596231
20.075082,-1.925088,3.854515,0.226634,2.574238,-2.941562
21.147534,-2.299481,3.267038,-0.446218,1.355856,-1.435407
19.831023,-1.690606,1.554435,-0.652792,-0.26281,0.018888
17.476475,-1.279551,0.166846,-0.322575,-1.293808,1.040435
15.522806,-1.340753,-0.202909,0.081044,-1.878238,1.817339
14.14629,-2.003947,0.376039,0.279006,-1.990296,2.468554
13.099575,-2.796577,0.938078,0.151013,-1.897032,3.064109
12.250082,-3.511396,1.052252,-0.233121,-1.830896,3.732914
10.683377,-3.741688,0.302717,-0.676657,-1.856397,4.434907
8.906729,-3.74094,-0.717512,-0.996088,-1.755538,5.134649
6.778583,-3.44376,-1.914763,-1.160811,-1.615663,5.842368
3.685873,-2.761562,-2.844012,-1.186593,-1.559952,6.476209
-0.291943,-2.485331,-3.851971,-0.976959,-1.602443,6.941486
-5.256769,-3.125032,-4.802769,-0.439474,-2.001785,6.889844
-11.129446,-5.247791,-4.524592,0.073258,-1.973002,6.03964
-16.360777,-7.541735,-3.714903,0.250805,-0.720257,4.48193
-20.405781,-8.624812,-3.410241,0.185612,1.118063,2.541415
-21.539136,-7.239018,-4.476259,0.155753,2.106359,0.320895
-17.650354,-8.767566,-5.462371,0.310766,1.88306,-1.229662
-14.572757,-8.006809,-5.705981,0.483083,0.921748,-2.192756
-11.957391,-7.121702,-5.579687,0.805588,0.06581,-2.998963
-9.275885,-6.633734,-4.213496,1.034161,-0.122407,-3.642671
-7.169437,-6.343737,-2.897882,1.013334,0.056775,-4.272519
-4.885219,-5.662137,-2.058714,0.865247,0.254,-5.007357
-1.751059,-4.901978,-1.585261,0.627211,0.353139,-5.628792
1.061828,-3.783886,-1.211167,0.375832,0.584226,-6.190604
3.426551,-1.286434,-1.019631,0.237369,0.922543,-6.901277
7.602189,2.045396,-1.257704,0.318751,1.56639,-7.310676
16.11193,1.14368,-0.080804,0.159972,1.336641,-5.914292
26.471491,-2.286911,4.419547,-1.236976,-0.217667,-3.072079
29.702466,-2.287959,3.311929,-1.994165,-1.827552,-0.07131
25.01821,-0.900968,-2.659808,-1.180314,-2.353071,1.909056
18.653075,0.166247,-4.770297,-0.17273,-1.900403,2.911937
14.189984,-0.01227,-3.741539,0.242124,-1.166782,3.489091
12.172121,-1.509245,-1.976563,-0.089043,-0.832271,4.117113
11.11134,-2.996792,-0.80505,-0.844408,-0.790609,4.964714
9.090784,-4.089147,-1.386692,-1.411581,-1.027719,5.841406
5.645378,-3.48102,-2.980332,-1.61323,-1.166415,6.559896
0.61935,-2.332102,-4.280084,-1.472177,-1.07374,6.824653
-4.138228,-2.271648,-5.447707,-0.999041,-1.200598,6.692829
-9.334244,-3.243395,-5.798457,-0.664118,-1.021621,5.826236
-14.985458,-6.424092,-5.74773,-0.68585,0.124168,4.13005
-19.817406,-6.884677,-7.132626,-0.522508,1.064859,1.742225
-20.118327,-7.660697,-9.592219,0.078119,1.06601,-0.255014
-16.372,-8.845378,-10.524462,0.702993,0.337808,-1.503939
-13.416508,-7.402572,-9.504232,1.169582,-0.202782,-2.305333
-11.046098,-7.033416,-7.769184,1.393153,-0.24831,-2.963745
-10.171766,-6.731747,-6.60665,1.474649,-0.1391,-3.94757
-8.627506,-6.134693,-5.459678,1.43339,-0.159262,-4.951262
-6.073491,-5.071967,-4.466084,1.317876,-0.18178,-5.704378
-3.354875,-3.929783,-3.784335,1.274536,0.140311,-6.179922
-0.403573,-2.672378,-3.397671,1.274177,0.678407,-6.436978
2.873192,-1.843685,-2.918681,1.301651,1.028938,-6.430614
6.37516,-1.636437,-2.441936,1.226022,0.892183,-6.231908
10.184485,-1.634641,-1.640926,0.947011,0.186879,-5.553725
14.684387,-1.043124,-0.751031,0.310533,-0.632667,-4.378302
18.375049,-1.776198,-0.394744,-0.303545,-1.22203,-2.904091
18.964771,-1.209072,-1.480066,-0.613368,-1.457119,-1.607608
18.414404,-0.840365,-3.033753,-0.573123,-1.307416,-0.551378
17.524958,-0.278176,-4.021361,-0.326439,-0.857613,0.449029
16.779912,-0.127491,-4.395305,0.013048,-0.224805,1.480024
14.810232,-0.997933,-4.20766,0.26439,0.129442,2.32848
14.262559,-1.360954,-3.856311,0.272049,0.248832,3.11469
12.503718,-2.100313,-3.044377,0.114004,0.330442,3.959464
10.995221,-2.68809,-2.93155,-0.138955,0.408825,4.813367
9.458593,-3.124134,-3.631106,-0.304132,0.195384,5.688198
6.839935,-3.438223,-3.977218,-0.330773,-0.357154,6.396843
5.011513,-3.063531,-3.904494,-0.345943,-0.673416,6.90424
-2.381183,-2.098368,-4.020314,-0.367125,-0.674234,7.020383
-8.499865,-4.24058,-5.37618,-0.127015,-0.511486,6.244417
-12.039093,-7.360225,-7.191134,0.292191,-0.648069,4.446328
-13.063662,-8.243087,-5.765088,0.772558,-0.073072,2.571301
-10.587609,-8.538471,-4.799626,0.643055,0.375057,1.152271
-7.36232,-9.41849,-4.301333,0.590182,0.729819,0.597032
-5.390844,-9.355942,-3.916315,0.574451,0.707263,0.530025
-4.846762,-8.844031,-3.553743,0.65242,0.44917,0.51662
-6.033388,-9.019706,-3.086126,0.656707,0.608118,0.379535
-6.356755,-9.250148,-3.285144,0.72941,0.17667,-0.052166
-4.644452,-9.247903,-2.355446,0.722835,-0.370852,-0.454366
-2.556259,-9.091682,-1.597681,0.440929,-0.190749,-0.510685
-1.341501,-9.573066,-1.589151,0.129501,0.099727,-0.401711
-0.78874,-9.305214,-2.046145,-0.126843,0.146473,-0.286261
-0.684592,-9.040356,-2.55177,-0.242174,0.07969,-0.2326
-0.52837,-9.11278,-2.875137,-0.294374,0.181041,-0.145029
-0.635511,-9.182512,-3.345448,-0.270865,0.192953,-0.069481
-0.843806,-9.187599,-3.587562,-0.177942,0.065696,-0.034241
-0.975936,-9.144803,-3.554941,-0.109401,0.013452,-0.023184
-1.072303,-9.140314,-3.557335,-0.067496,0.018007,0.007183
-1.227028,-9.138817,-3.601328,-0.027872,0.007518,0.031068
-1.422305,-9.101258,-3.524265,-0.008766,0.027341,0.04486
-1.613542,-9.122657,-3.722684,0.118087,-0.040957,0.02609
-1.65559,-9.162759,-3.090615,0.019966,0.010264,0.028483
-1.809119,-9.290849,-3.194763,-0.107505,0.187667,0.038755
-2.053626,-9.221118,-3.437924,-0.189004,0.286199,0.013932
