SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835759.284407, 2.622549, -8.232462, -4.816685, 0.078219, 0.081582, -0.005858, , , 
1647835759.304365, 2.619706, -8.246977, -4.876390, 0.070280, 0.047725, -0.015799, , , 
1647835759.324343, 2.695123, -8.262839, -4.884171, 0.052086, 0.016173, -0.015179, , , 
1647835759.343383, 2.769792, -8.363246, -4.977096, 0.035757, 0.034900, 0.066947, , , 
1647835759.364455, 3.347244, -8.590994, -4.824616, 0.024664, 0.032917, 0.153817, , , 
1647835759.384380, 3.168876, -8.562862, -4.954501, -0.009302, -0.034055, 0.174459, , , 
1647835759.404365, 3.388693, -8.557326, -5.247491, -0.037340, -0.183130, 0.196016, , , 
1647835759.424442, 3.543269, -8.538471, -5.311836, -0.105007, -0.351425, 0.207514, , , 
1647835759.443427, 3.602974, -8.598775, -5.152771, -0.107384, -0.308084, 0.231761, , , 
1647835759.464438, 3.938611, -8.800038, -5.103091, 0.048628, 0.045090, 0.310433, , , 
1647835759.484422, 4.822371, -9.206603, -5.224597, 0.303606, 0.494820, 0.455541, , , 
1647835759.504382, 6.174796, -9.742904, -5.085883, 0.435296, 0.749551, 0.711954, , , 
1647835759.524445, 7.312790, -10.300454, -4.857237, 0.347820, 0.680703, 1.137751, , , 
1647835759.543584, 7.583185, -10.246285, -5.177311, 0.190846, 0.281062, 1.520844, , , 
1647835759.564487, 7.347955, -10.090662, -5.172673, 0.077684, -0.029810, 1.874425, , , 
1647835759.584413, 7.433996, -9.872191, -5.760748, 0.129125, -0.220189, 2.330504, , , 
1647835759.604352, 7.845948, -9.356091, -6.679823, 0.404348, -0.348564, 2.963932, , , 
1647835759.624448, 7.035362, -8.754249, -6.827066, 0.737405, -0.247165, 3.627618, , , 
1647835759.643542, 4.778078, -7.545925, -6.609044, 0.976014, -0.212763, 3.970626, , , 
1647835759.664524, 2.977639, -6.637026, -6.238392, 1.081667, -0.413338, 4.142220, , , 
1647835759.683455, 1.109264, -5.912481, -5.317821, 1.032170, -0.531174, 4.259562, , , 
1647835759.704353, -0.963965, -5.096507, -5.083189, 1.135432, -0.410930, 4.280215, , , 
1647835759.724440, -3.018190, -4.067150, -4.991761, 1.369745, -0.405006, 4.165040, , , 
1647835759.743598, -5.255422, -3.114108, -4.055179, 1.515181, -0.448307, 3.896746, , , 
1647835759.763527, -7.396138, -2.505083, -2.487426, 1.467386, -0.372411, 3.553134, , , 
1647835759.784378, -9.721805, -1.890073, -1.308132, 1.307875, -0.193388, 3.070148, , , 
1647835759.804413, -11.927913, -1.463156, -0.270994, 1.026744, -0.001092, 2.410652, , , 
1647835759.824370, -14.921263, -1.254412, 0.127491, 0.556929, 0.094675, 1.110367, , , 
1647835759.843660, -15.480160, -1.101333, 0.097863, 0.373602, -0.020473, 0.644023, , , 
1647835759.864437, -15.950321, -0.889745, 0.364068, -0.288745, -0.548821, -0.672769, , , 
1647835759.884372, -15.522806, -1.030853, 0.232238, -0.594093, -0.700210, -1.494311, , , 
1647835759.904352, -14.487464, -1.105223, 0.077512, -0.793632, -0.659624, -2.235320, , , 
1647835759.924368, -13.071294, -1.294066, -0.206650, -0.963421, -0.585365, -2.897879, , , 
1647835759.943671, -11.618312, -1.391779, -0.591368, -1.133593, -0.566420, -3.505209, , , 
1647835759.964457, -10.137349, -1.288380, -0.913538, -1.343232, -0.666748, -4.088176, , , 
1647835759.984357, -8.492981, -1.127669, -1.283142, -1.583502, -0.814193, -4.615468, , , 
1647835760.004339, -6.638223, -0.807594, -1.605312, -1.827570, -0.811180, -5.056074, , , 
1647835760.024417, -4.527435, -0.702399, -1.794903, -1.993156, -0.350491, -5.432877, , , 
1647835760.043720, -1.405845, -0.705392, -2.883068, -1.855593, 0.487586, -5.707915, , , 
1647835760.064380, 2.999635, -1.774552, -4.795586, -1.397706, 1.073864, -5.522717, , , 
1647835760.084438, 6.394913, -3.137302, -6.333112, -0.821528, 1.263189, -5.188430, , , 
1647835760.104347, 9.290700, -4.380042, -7.363816, -0.370801, 0.743314, -4.788398, , , 
1647835760.124382, 12.811972, -6.957400, -7.214179, -0.324388, -0.060337, -3.814674, , , 
1647835760.143813, 13.251457, -7.923012, -6.893056, -0.536578, -0.766979, -3.089201, , , 
1647835760.164499, 14.118458, -9.164106, -6.747010, -0.731892, -1.105844, -2.560274, , , 
1647835760.184423, 15.589994, -10.740538, -6.908319, -0.701407, -0.879715, -1.882976, , , 
1647835760.204357, 17.327137, -12.354081, -7.982418, -0.420206, -0.498730, -0.974792, , , 
1647835760.224383, 18.014721, -12.998270, -8.885331, -0.034951, -0.276421, -0.112564, , , 
1647835760.243850, 18.621352, -13.648745, -9.425523, 0.306917, -0.392399, 0.846492, , , 
1647835760.264412, 17.992874, -13.526342, -8.661025, 0.324772, -0.764888, 1.853161, , , 
1647835760.284102, 15.652692, -11.889456, -8.236652, 0.416724, -0.871364, 2.633999, , , 
1647835760.304347, 13.620913, -10.172364, -8.442703, 0.799294, -0.387231, 3.234590, , , 
1647835760.324359, 12.248137, -8.949526, -9.028086, 1.315400, 0.183826, 3.813191, , , 
1647835760.343904, 10.160094, -7.444920, -8.927529, 1.705103, 0.411075, 4.254184, , , 
1647835760.364483, 8.085219, -6.143970, -8.183082, 2.080400, 0.590995, 4.587986, , , 
1647835760.384343, 5.751321, -4.496760, -6.656030, 2.416223, 0.929937, 4.729889, , , 
1647835760.404352, 3.197157, -3.468749, -4.883274, 2.647823, 1.366020, 4.665736, , , 
1647835760.424460, 1.545457, -2.709937, -3.082684, 2.581793, 1.566625, 4.642197, , , 
1647835760.443961, 0.382623, -1.804330, -1.526902, 2.092932, 1.166417, 4.897673, , , 
1647835760.464429, -2.950704, 0.143652, 0.205901, 1.185239, 0.510045, 5.021995, , , 
1647835760.484345, -7.776816, 2.076371, 0.169539, 0.449695, -0.202461, 4.736411, , , 
1647835760.504070, -13.262530, 3.754407, 0.252588, -0.062131, -0.775940, 3.976728, , , 
1647835760.524382, -19.315372, 4.436605, 1.022174, -0.247328, -0.557071, 2.607140, , , 
1647835760.543967, -23.578996, 4.072537, 1.463156, -0.246191, 0.048671, 0.791574, , , 
1647835760.564387, -23.909695, 2.947113, 1.544859, -0.322258, 0.437907, -0.936339, , , 
1647835760.584424, -21.113567, 1.174356, 1.539322, -0.581715, 0.526612, -2.189850, , , 
1647835760.603516, -17.507899, -0.211737, 1.080533, -0.967521, 0.429368, -3.025443, , , 
1647835760.624373, -14.170382, -1.016339, 0.116717, -1.420364, 0.246702, -3.623559, , , 
1647835760.644059, -11.244069, -1.197699, -1.146673, -1.824047, 0.097588, -4.115016, , , 
1647835760.664534, -8.337059, -0.856526, -2.753781, -2.064963, 0.051887, -4.563816, , , 
1647835760.684369, -5.132271, -0.560393, -4.521001, -2.096030, 0.181504, -4.904749, , , 
