SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835722.201186, -1.239598, -6.624157, -7.968801, 0.053726, 0.211811, -0.004937, , , 
1647835722.221234, -0.850839, -6.607398, -7.801356, 0.145160, 0.047486, -0.015788, , , 
1647835722.241027, -0.725443, -6.656030, -7.280917, 0.164539, -0.048191, -0.006806, , , 
1647835722.261204, -0.594510, -6.610840, -6.802077, 0.110907, 0.007492, 0.066841, , , 
1647835722.281184, -0.770783, -6.639271, -6.711097, 0.039340, 0.043489, 0.080393, , , 
1647835722.301156, -1.085920, -6.721572, -6.804171, -0.005111, 0.048683, 0.029586, , , 
1647835722.321052, -1.108815, -6.730251, -6.968174, -0.018549, 0.037905, -0.004213, , , 
1647835722.340999, -1.006163, -6.714838, -6.895600, -0.043153, 0.008599, -0.004612, , , 
1647835722.361255, -0.931943, -6.726360, -6.936301, -0.075515, 0.003834, 0.007479, , , 
1647835722.381364, -0.977732, -6.708852, -7.074267, -0.115732, 0.020462, 0.010035, , , 
1647835722.401259, -0.970400, -6.640318, -7.368156, -0.110026, 0.050618, -0.001845, , , 
1647835722.421290, -0.886902, -6.622661, -7.456741, -0.088575, 0.072168, -0.000031, , , 
1647835722.441021, -0.867599, -6.619818, -7.460632, -0.071051, 0.068762, 0.019057, , , 
1647835722.461316, -0.522235, -6.522703, -7.526921, -0.061665, 0.052871, 0.085937, , , 
1647835722.481203, -0.850690, -6.556072, -7.633762, -0.032194, -0.023308, 0.078183, , , 
1647835722.501270, -0.874183, -6.600066, -7.636306, 0.012190, -0.082465, 0.065514, , , 
1647835722.521280, -0.848296, -6.591686, -7.416489, 0.021580, -0.090859, 0.079919, , , 
1647835722.541148, -0.867000, -6.568792, -7.193977, -0.005182, -0.076710, 0.098086, , , 
1647835722.561373, -0.925209, -6.534076, -7.196821, -0.018601, -0.087761, 0.117109, , , 
1647835722.581364, -1.169867, -6.610989, -7.250092, -0.000619, -0.109877, 0.079728, , , 
1647835722.601279, -1.139490, -6.628796, -7.061249, -0.030779, -0.095894, 0.074048, , , 
1647835722.621278, -1.119140, -6.616825, -7.069030, -0.056768, -0.032739, 0.071073, , , 
1647835722.641200, -1.227926, -6.604854, -7.197569, -0.079642, -0.001155, 0.061093, , , 
1647835722.661323, -1.233762, -6.591686, -7.262661, -0.099065, -0.007680, 0.046602, , , 
1647835722.681133, -1.253963, -6.564452, -7.480683, -0.090753, -0.023866, 0.030691, , , 
1647835722.701281, -1.286734, -6.540660, -7.568071, -0.052344, -0.013526, 0.016529, , , 
1647835722.721279, -1.274164, -6.559215, -7.547870, -0.045680, -0.012767, 0.012703, , , 
1647835722.741296, -1.293168, -6.566098, -7.512706, -0.051824, -0.014561, 0.000485, , , 
1647835722.761285, -1.311125, -6.541707, -7.611167, -0.016777, -0.003132, -0.012388, , , 
1647835722.781268, -1.322348, -6.566996, -7.536648, -0.004053, -0.006929, -0.015417, , , 
1647835722.801221, -1.411831, -6.637026, -7.578995, -0.000656, -0.109190, 0.003380, , , 
1647835722.821268, -2.123956, -6.806117, -8.013393, 0.058721, -0.247130, -0.013471, , , 
1647835722.841216, -3.148226, -7.092523, -8.522610, 0.166026, -0.460102, -0.093827, , , 
1647835722.861230, -4.257040, -7.531859, -9.265860, 0.371284, -0.709299, -0.213581, , , 
