SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835693.560435, -0.488866, -8.160038, -6.164321, 0.059501, 0.006434, -0.002409, , , 
1647835693.580440, -0.611419, -8.235754, -5.749077, 0.053971, 0.042999, -0.000918, , , 
1647835693.600370, -0.672771, -8.229619, -5.558738, 0.056678, 0.014346, 0.001763, , , 
1647835693.620356, -0.740407, -8.244134, -5.490653, 0.066116, 0.003659, 0.004300, , , 
1647835693.640384, -0.688782, -8.231565, -5.360019, 0.062502, -0.011131, 0.012511, , , 
1647835693.660490, -0.509965, -8.193706, -5.247491, 0.041892, -0.021932, 0.019656, , , 
1647835693.680375, -0.477793, -8.181586, -5.264999, 0.019041, -0.053693, 0.018678, , , 
1647835693.700369, -0.465822, -8.183381, -5.283255, 0.002437, -0.102667, 0.011692, , , 
1647835693.720351, -0.442778, -8.032995, -5.235520, -0.036312, -0.066974, 0.037197, , , 
1647835693.740368, -0.436343, -8.034941, -5.550059, -0.046789, 0.058320, 0.078587, , , 
1647835693.759421, -0.488417, -8.095694, -5.418078, -0.104946, -0.107673, 0.073284, , , 
1647835693.780372, -0.707786, -8.147019, -5.320365, -0.088971, -0.132618, 0.065107, , , 
1647835693.800390, -0.814477, -8.118139, -5.243900, -0.108172, -0.040702, 0.059847, , , 
1647835693.820375, -0.784999, -8.202535, -5.465962, -0.135582, 0.001888, 0.051443, , , 
1647835693.840371, -0.822408, -8.200141, -5.688025, -0.120495, 0.003333, 0.045268, , , 
1647835693.859450, -0.865953, -8.172757, -5.866991, -0.077577, -0.029593, 0.020770, , , 
1647835693.880360, -0.807744, -8.138191, -5.826589, -0.026222, -0.050118, 0.012263, , , 
1647835693.900403, -0.730980, -8.136694, -5.702689, -0.015806, -0.053251, 0.027948, , , 
1647835693.920373, -0.786645, -8.148965, -5.662287, -0.025488, -0.034855, 0.043884, , , 
1647835693.940360, -0.853383, -8.147768, -5.723638, -0.031274, -0.013817, 0.044382, , , 
1647835693.959495, -0.918326, -8.168268, -5.794118, -0.032871, 0.010096, 0.031739, , , 
1647835693.980357, -0.891990, -8.153154, -5.839757, -0.006404, 0.023022, 0.018584, , , 
1647835694.000366, -0.828094, -8.144625, -5.800103, 0.019786, 0.003009, 0.014841, , , 
1647835694.020370, -0.830938, -8.124125, -5.723339, 0.037775, -0.025743, 0.016578, , , 
1647835694.039704, -0.859069, -8.106617, -5.619939, 0.036656, -0.019352, 0.027336, , , 
1647835694.059563, -0.859818, -8.138789, -5.581034, 0.027295, 0.007917, 0.017010, , , 
1647835694.080363, -0.853533, -8.131158, -5.587917, 0.030068, 0.011996, 0.014440, , , 
1647835694.100375, -0.892888, -8.128315, -5.556792, 0.030892, -0.017310, 0.001807, , , 
1647835694.120373, -0.862362, -8.158242, -5.537489, 0.030920, -0.024279, -0.006479, , , 
1647835694.140369, -0.873285, -8.217349, -5.540781, 0.028332, -0.017263, 0.008180, , , 
1647835694.159628, -1.046266, -8.343344, -5.676951, 0.036568, -0.028072, 0.029753, , , 
1647835694.180364, -1.361403, -8.600870, -5.823896, 0.094517, -0.085456, 0.072927, , , 
1647835694.200377, -2.089091, -8.910171, -5.869834, 0.162466, -0.169950, 0.094723, , , 
1647835694.220373, -2.954594, -9.636512, -5.962610, 0.263587, -0.221405, 0.166608, , , 
1647835694.240424, -5.081094, -10.503512, -6.056732, 0.395340, -0.013345, 0.292498, , , 
1647835694.259672, -8.947281, -10.357765, -6.590190, 0.593085, 0.328333, -0.056787, , , 
1647835694.280367, -11.285219, -10.002975, -7.333739, 0.946764, 0.449699, -1.063771, , , 
1647835694.300396, -9.908553, -9.875783, -6.749404, 1.226274, 0.175761, -2.058231, , , 
1647835694.319974, -7.901015, -9.097218, -5.807286, 1.268277, -0.133656, -2.749988, , , 
1647835694.340425, -6.239888, -8.041375, -5.584176, 1.260574, -0.441710, -3.500430, , , 
1647835694.359731, -4.747852, -6.713940, -5.167735, 1.247222, -0.466977, -3.770310, , , 
1647835694.380361, -2.523638, -5.293730, -4.682460, 1.067712, -0.250334, -4.465975, , , 
1647835694.400375, 0.255731, -3.960758, -4.144962, 0.905733, 0.144446, -4.697705, , , 
1647835694.420375, 3.551798, -3.007716, -3.721936, 0.734101, 0.385253, -4.686131, , , 
