SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1647835750.398554, 1.644817, -8.453477, -4.869806, 0.086104, 0.073162, -0.004014, , , 
1647835750.418581, 1.691803, -8.490887, -4.689194, 0.039595, 0.010346, -0.013534, , , 
1647835750.438513, 1.724274, -8.466346, -4.595520, -0.013348, -0.040577, -0.011864, , , 
1647835750.458488, 1.709161, -8.437167, -4.695329, -0.011698, -0.042385, -0.012507, , , 
1647835750.478507, 1.678036, -8.434922, -4.742315, 0.013716, -0.004048, -0.010815, , , 
1647835750.498506, 1.676091, -8.464999, -4.732140, 0.022518, 0.018579, -0.011350, , , 
1647835750.518155, 1.686715, -8.485500, -4.713435, 0.006354, 0.015946, -0.009766, , , 
1647835750.538567, 1.661576, -8.489241, -4.703409, -0.011395, -0.005330, -0.018576, , , 
1647835750.558516, 1.679682, -8.493879, -4.696376, -0.017266, -0.008600, -0.027083, , , 
1647835750.578629, 1.652298, -8.463503, -4.698621, -0.022727, -0.000552, -0.027705, , , 
1647835750.598702, 1.602768, -8.431780, -4.668693, -0.033874, 0.032244, -0.040988, , , 
1647835750.618634, 1.612495, -8.405144, -4.649540, -0.058249, 0.049270, -0.056411, , , 
1647835750.638695, 1.569399, -8.342147, -4.707300, -0.074085, 0.042538, -0.089274, , , 
1647835750.658534, 1.530493, -8.317606, -4.706103, -0.082100, 0.070675, -0.125734, , , 
1647835750.678706, 1.479617, -8.290073, -4.678120, -0.080852, 0.127628, -0.174136, , , 
1647835750.698612, 1.594089, -8.346786, -4.740220, -0.065868, 0.169024, -0.219322, , , 
1647835750.718630, 1.939453, -8.428488, -4.794538, -0.090848, 0.158042, -0.219144, , , 
1647835750.738732, 2.212542, -8.485949, -4.929362, -0.126460, 0.094252, -0.195639, , , 
1647835750.758616, 2.249352, -8.477868, -5.066580, -0.153065, 0.050455, -0.188188, , , 
